station,station_coor,distance
1,"[25.0408578889, 121.567904444]",950.5805274825004
2,"[25.041254, 121.55742]",1413.701022242622
3,"[25.0377972222, 121.565169444]",1325.9029641765687
4,"[25.0360361111, 121.562325]",1599.4989663077981
5,"[25.0365638889, 121.5686639]",1428.4026581134426
6,"[25.034047, 121.565973]",1722.0449099349976
7,"[25.0330388889, 121.565619444]",1837.9342122771868
8,"[25.0352138889, 121.563688889]",1641.6440090614458
9,"[25.031785, 121.57448]",2058.8814574978646
10,"[25.0286611111, 121.566116667]",2315.8150918139663
11,"[25.034937, 121.55762]",1929.1432840819168
12,"[25.026679, 121.561747]",2608.8480676527615
13,"[25.03809, 121.58367]",2003.4293294696822
14,"[25.06424, 121.54037]",3252.064582992694
16,"[25.036084, 121.579135]",1846.2516318399903
17,"[25.05862, 121.55514]",1667.032311320882
18,"[25.049408, 121.55261]",1569.652506434383
19,"[25.02863, 121.56981]",2315.564803957146
21,"[25.057985, 121.548982]",2157.578602969246
22,"[25.048824, 121.57845]",1035.376815252667
23,"[25.055074, 121.602798]",3542.5991975276493
24,"[25.03293, 121.53747]",3596.4044710702547
25,"[25.04543, 121.57205]",588.3875056853009
26,"[25.050142, 121.592375]",2437.50467131418
27,"[25.05469, 121.61669]",4920.671037763757
28,"[25.04814, 121.57467]",667.5264165237688
29,"[25.03164, 121.52655]",4636.845482142266
30,"[25.017054, 121.544352]",4325.201760933817
31,"[25.022413, 121.53456]",4526.299306301146
32,"[25.023884, 121.553161]",3216.334449817496
33,"[25.04878, 121.56087]",740.815645284219
34,"[25.058369, 121.532934]",3688.8958213395804
35,"[25.059978, 121.533302]",3706.0241513198857
36,"[25.02101, 121.54153]",4145.199664315363
37,"[25.0337, 121.528988]",4318.247082451905
38,"[25.026603, 121.52944]",4655.007401769434
39,"[25.058, 121.61422]",4734.073816209248
40,"[25.04287, 121.5864]",1972.8726193476994
41,"[25.047425, 121.613706]",4590.2385345490575
42,"[25.04431, 121.58174]",1477.6396482573407
43,"[25.035639, 121.614154]",4876.695190721822
44,"[25.05973, 121.616187]",4969.161872381378
45,"[25.01476, 121.534538]",5131.767359815563
46,"[25.056504, 121.611389]",4422.463642402151
47,"[25.042275, 121.533939]",3540.451337490147
48,"[25.05247, 121.608202]",4044.833338545375
49,"[25.040901, 121.548252]",2220.062626166576
50,"[25.062002, 121.560186]",1616.5006018569914
51,"[25.065031, 121.536775]",3610.3544613297354
52,"[25.054761, 121.536925]",3205.4918766208207
53,"[25.044781, 121.536609]",3222.831060690847
54,"[25.028798, 121.538073]",3802.1512297472445
55,"[25.049505, 121.549408]",1892.2433714818053
56,"[25.038954, 121.522334]",4763.599575258817
57,"[25.026217, 121.53519]",4207.256952963337
58,"[25.045267, 121.5222]",4655.88718397916
59,"[25.052227, 121.525805]",4281.3725517284665
60,"[25.064317, 121.533487]",3869.2409872613553
61,"[25.0131, 121.539723]",4951.93886802745
62,"[25.026827, 121.520258]",5442.6088237502445
63,"[25.037569, 121.545632]",2626.1414157538757
64,"[25.037773, 121.517029]",5313.942871498496
65,"[25.022725, 121.502708]",7233.546303965168
66,"[25.007528, 121.537188]",5607.000660086047
67,"[25.042973, 121.516428]",5263.412202317256
68,"[25.025865, 121.506536]",6740.455174098051
69,"[24.999837, 121.547778]",5882.742597815978
70,"[25.032752, 121.561645]",1965.439702173095
71,"[25.032985, 121.554204]",2306.1778595552128
72,"[25.048611, 121.529346]",3914.183756241914
73,"[25.072228, 121.510195]",6369.364085050625
74,"[25.033817, 121.530547]",4169.658163345785
75,"[25.0300508, 121.557635]",2400.3115938028286
76,"[25.056387, 121.527522]",4169.768156794399
77,"[25.059147, 121.56297]",1204.4452824880595
78,"[25.071824, 121.519287]",5521.010504868038
79,"[25.061285, 121.520205]",5011.098208546842
80,"[25.02751, 121.495869]",7682.089906283555
81,"[25.020547, 121.528552]",5122.917650342307
82,"[25.041778, 121.508693]",6053.538851052913
83,"[25.033344, 121.534236]",3858.8127653458346
84,"[25.029705, 121.502899]",6932.955285125058
85,"[25.033362, 121.54911]",2622.3723429486163
86,"[25.062344, 121.545138]",2731.9404896206483
87,"[25.033078, 121.543057]",3115.5808853731914
88,"[25.032922, 121.57087]",1852.3258571927233
89,"[25.027323, 121.516385]",5767.910420618027
90,"[25.037783, 121.501708]",6821.134652679275
91,"[25.070629, 121.523268]",5103.627963866659
92,"[25.046618, 121.507169]",6155.072700423687
93,"[25.023877, 121.569836]",2843.157920075239
94,"[24.993254, 121.541059]",6815.774985776095
95,"[25.023393, 121.497679]",7670.111704553531
96,"[25.061567, 121.566558]",1362.5837435100254
97,"[25.082825, 121.524721]",5743.058647241849
98,"[24.999378, 121.540197]",6236.785017849575
99,"[25.057866, 121.520711]",4874.57731357434
100,"[25.045753, 121.530697]",3798.8817172045538
101,"[25.043668, 121.528487]",4050.3183459550432
102,"[25.02043, 121.525322]",5388.231991501851
103,"[25.033639, 121.503028]",6794.762543248079
104,"[25.004023, 121.54074]",5754.32544283508
105,"[25.044412, 121.505409]",6348.933146862405
106,"[25.032932, 121.497674]",7336.455100972562
107,"[25.036402, 121.509422]",6094.495509755289
108,"[25.073306, 121.515843]",5904.924564427754
109,"[25.071606, 121.530805]",4503.0193477946195
110,"[25.086376, 121.560888]",4176.54139405625
111,"[25.040184, 121.543497]",2690.6694024138333
112,"[25.137456, 121.503124]",11781.268510769314
113,"[25.037724, 121.561178]",1478.3929366449797
