station,station_coor,distance,near
1,"[25.0408578889, 121.567904444]",3161.231909819872,False
2,"[25.041254, 121.55742]",2499.1892085356,False
3,"[25.0377972222, 121.565169444]",2731.2170663243137,False
4,"[25.0360361111, 121.562325]",2385.6092884205227,False
5,"[25.0365638889, 121.5686639]",2935.352358553272,False
6,"[25.034047, 121.565973]",2557.302369175284,False
7,"[25.0330388889, 121.565619444]",2470.427317447865,False
8,"[25.0352138889, 121.563688889]",2437.2263487052164,False
9,"[25.031785, 121.57448]",3231.0514317653283,False
10,"[25.0286611111, 121.566116667]",2321.660395068268,False
11,"[25.034937, 121.55762]",1955.4063341497856,False
12,"[25.026679, 121.561747]",1836.472141371355,False
13,"[25.03809, 121.58367]",4350.549108861674,False
14,"[25.06424, 121.54037]",4685.841516769307,False
16,"[25.036084, 121.579135]",3842.521271801426,False
17,"[25.05862, 121.55514]",4192.805364451921,False
18,"[25.049408, 121.55261]",3137.604104899002,False
19,"[25.02863, 121.56981]",2677.285670646329,False
21,"[25.057985, 121.548982]",4003.6922800065663,False
22,"[25.048824, 121.57845]",4544.258665874605,False
23,"[25.055074, 121.602798]",6941.944015554167,False
24,"[25.03293, 121.53747]",1367.8443860976981,False
25,"[25.04543, 121.57205]",3811.3776685928574,False
26,"[25.050142, 121.592375]",5761.124840651413,False
27,"[25.05469, 121.61669]",8146.5725858935675,False
28,"[25.04814, 121.57467]",4209.825180232634,False
29,"[25.03164, 121.52655]",2061.825499502492,False
30,"[25.017054, 121.544352]",577.0645735056436,True
31,"[25.022413, 121.53456]",970.5318847733145,True
32,"[25.023884, 121.553161]",922.1243317067979,True
33,"[25.04878, 121.56087]",3395.860484136628,False
34,"[25.058369, 121.532934]",4174.17619697972,False
35,"[25.059978, 121.533302]",4337.1051539984,False
36,"[25.02101, 121.54153]",301.0158502486087,True
37,"[25.0337, 121.528988]",1992.3550090710473,False
38,"[25.026603, 121.52944]",1563.3268116097643,False
39,"[25.058, 121.61422]",8098.369243454434,False
40,"[25.04287, 121.5864]",4831.78937540781,False
41,"[25.047425, 121.613706]",7542.648233981724,False
42,"[25.04431, 121.58174]",4509.265216525104,False
43,"[25.035639, 121.614154]",7204.745099700066,False
44,"[25.05973, 121.616187]",8365.70281380696,False
45,"[25.01476, 121.534538]",1279.8511062229152,False
46,"[25.056504, 121.611389]",7768.270301288157,False
47,"[25.042275, 121.533939]",2455.402104433977,False
48,"[25.05247, 121.608202]",7272.315775195549,False
49,"[25.040901, 121.548252]",2114.7990075009643,False
50,"[25.062002, 121.560186]",4705.669438508422,False
51,"[25.065031, 121.536775]",4816.252104939111,False
52,"[25.054761, 121.536925]",3689.330220430369,False
53,"[25.044781, 121.536609]",2620.0756344125757,False
54,"[25.028798, 121.538073]",954.6735940278558,True
55,"[25.049505, 121.549408]",3076.7879444371574,False
56,"[25.038954, 121.522334]",2881.408878766663,False
57,"[25.026217, 121.53519]",1008.8534139134853,False
58,"[25.045267, 121.5222]",3385.8050167532533,False
59,"[25.052227, 121.525805]",3814.173646358251,False
60,"[25.064317, 121.533487]",4801.218852355274,False
61,"[25.0131, 121.539723]",1111.711476593688,False
62,"[25.026827, 121.520258]",2464.66576666729,False
63,"[25.037569, 121.545632]",1710.506857074492,False
64,"[25.037773, 121.517029]",3235.9532689048597,False
65,"[25.022725, 121.502708]",4180.045007884577,False
66,"[25.007528, 121.537188]",1781.7444399169676,False
67,"[25.042973, 121.516428]",3624.5874627702856,False
68,"[25.025865, 121.506536]",3815.2812779298843,False
69,"[24.999837, 121.547778]",2517.3712566804243,False
70,"[25.032752, 121.561645]",2111.5468876114114,False
71,"[25.032985, 121.554204]",1563.6496124199912,False
72,"[25.048611, 121.529346]",3291.5201863716848,False
73,"[25.072228, 121.510195]",6528.557123461034,False
74,"[25.033817, 121.530547]",1883.1584963540179,False
75,"[25.0300508, 121.557635]",1609.0382044114226,False
76,"[25.056387, 121.527522]",4151.570381474122,False
77,"[25.059147, 121.56297]",4518.812234926028,False
78,"[25.071824, 121.519287]",6057.251688829518,False
79,"[25.061285, 121.520205]",4968.575797773622,False
80,"[25.02751, 121.495869]",4903.80838995356,False
81,"[25.020547, 121.528552]",1586.94053681745,False
82,"[25.041778, 121.508693]",4184.448879587722,False
83,"[25.033344, 121.534236]",1590.586687548325,False
84,"[25.029705, 121.502899]",4242.301109737337,False
85,"[25.033362, 121.54911]",1332.1785684004028,False
86,"[25.062344, 121.545138]",4460.205158511552,False
87,"[25.033078, 121.543057]",1210.3517890324106,False
88,"[25.032922, 121.57087]",2938.7397512073776,False
89,"[25.027323, 121.516385]",2857.9843129804585,False
90,"[25.037783, 121.501708]",4615.894933023256,False
91,"[25.070629, 121.523268]",5778.5330045669825,False
92,"[25.046618, 121.507169]",4610.7253041460735,False
93,"[25.023877, 121.569836]",2590.3878317228,False
94,"[24.993254, 121.541059]",3238.683237589412,False
95,"[25.023393, 121.497679]",4688.149052965295,False
96,"[25.061567, 121.566558]",4919.238583915118,False
97,"[25.082825, 121.524721]",7016.24777022671,False
98,"[24.999378, 121.540197]",2573.96649200325,False
99,"[25.057866, 121.520711]",4613.74839527295,False
100,"[25.045753, 121.530697]",2946.6777452962738,False
101,"[25.043668, 121.528487]",2859.9693292349884,False
102,"[25.02043, 121.525322]",1911.8093590469107,False
103,"[25.033639, 121.503028]",4336.588587563265,False
104,"[25.004023, 121.54074]",2055.435142289765,False
105,"[25.044412, 121.505409]",4619.91828584618,False
106,"[25.032932, 121.497674]",4835.123137722991,False
107,"[25.036402, 121.509422]",3840.6184220431137,False
108,"[25.073306, 121.515843]",6355.751475569243,False
109,"[25.071606, 121.530805]",5652.268733227986,False
110,"[25.086376, 121.560888]",7327.088672204006,False
111,"[25.040184, 121.543497]",1996.3266074441535,False
112,"[25.137456, 121.503124]",13462.300287718008,False
113,"[25.037724, 121.561178]",2427.580608906454,False
114,"[25.109908, 121.530386]",9846.720510718167,False
115,"[25.048222, 121.520526]",3745.6369102133394,False
116,"[25.096122, 121.530215]",8334.863964569247,False
117,"[25.132581, 121.498618]",13099.563192737043,False
118,"[25.136929, 121.499152]",13535.305056670353,False
119,"[25.08418, 121.555116]",6974.616243134107,False
120,"[25.035479, 121.50026]",4664.458539472855,False
121,"[25.05298, 121.540568]",3437.3817406944004,False
122,"[25.079666, 121.57584]",7137.005060241236,False
123,"[25.116325, 121.534136]",10510.49590049777,False
124,"[25.115863, 121.518163]",10735.219983560803,False
125,"[25.038609, 121.498495]",4950.571703491441,False
126,"[25.022073, 121.548336]",418.12554913902113,True
127,"[25.073277, 121.619521]",9475.83579930593,False
128,"[25.026808, 121.546726]",568.4101545600535,True
