station,station_coor,distance
1,"[25.0408578889, 121.567904444]",2192.7704242485593
2,"[25.041254, 121.55742]",1230.0896351889758
3,"[25.0377972222, 121.565169444]",2093.5536223311888
4,"[25.0360361111, 121.562325]",1978.0905459350272
5,"[25.0365638889, 121.5686639]",2466.118079003034
6,"[25.034047, 121.565973]",2401.8259210736956
7,"[25.0330388889, 121.565619444]",2447.420378225777
8,"[25.0352138889, 121.563688889]",2141.913586422063
9,"[25.031785, 121.57448]",3243.7951907687625
10,"[25.0286611111, 121.566116667]",2828.041670463489
11,"[25.034937, 121.55762]",1746.8752309181145
12,"[25.026679, 121.561747]",2742.217602039141
13,"[25.03809, 121.58367]",3798.3783184849212
14,"[25.06424, 121.54037]",1975.5776744855498
16,"[25.036084, 121.579135]",3439.646719039479
17,"[25.05862, 121.55514]",1440.1148245332397
18,"[25.049408, 121.55261]",550.9404951046055
19,"[25.02863, 121.56981]",3089.9698094361656
21,"[25.057985, 121.548982]",1155.4490702927935
22,"[25.048824, 121.57845]",3122.098681119734
23,"[25.055074, 121.602798]",5632.409825518688
24,"[25.03293, 121.53747]",1925.7880175233922
25,"[25.04543, 121.57205]",2487.481818555162
26,"[25.050142, 121.592375]",4530.519920445473
27,"[25.05469, 121.61669]",7014.94832590553
28,"[25.04814, 121.57467]",2739.21184006151
29,"[25.03164, 121.52655]",2762.187015107883
30,"[25.017054, 121.544352]",3420.3567392550917
31,"[25.022413, 121.53456]",3096.868859424178
32,"[25.023884, 121.553161]",2707.437207707764
33,"[25.04878, 121.56087]",1354.0657836590258
34,"[25.058369, 121.532934]",1886.7526735678457
35,"[25.059978, 121.533302]",1977.3005670513464
36,"[25.02101, 121.54153]",3025.9263838519687
37,"[25.0337, 121.528988]",2426.7726796466322
38,"[25.026603, 121.52944]",2966.2338576339025
39,"[25.058, 121.61422]",6819.820213409355
40,"[25.04287, 121.5864]",3956.8337974993474
41,"[25.047425, 121.613706]",6671.21018112484
42,"[25.04431, 121.58174]",3471.3282566321272
43,"[25.035639, 121.614154]",6848.813907708423
44,"[25.05973, 121.616187]",7049.183722285662
45,"[25.01476, 121.534538]",3886.2474562385546
46,"[25.056504, 121.611389]",6511.797347309502
47,"[25.042275, 121.533939]",1491.0640344622027
48,"[25.05247, 121.608202]",6139.680298848993
49,"[25.040901, 121.548252]",758.0805865879948
50,"[25.062002, 121.560186]",2042.664201866077
51,"[25.065031, 121.536775]",2210.1062728313454
52,"[25.054761, 121.536925]",1323.110872160946
53,"[25.044781, 121.536609]",1141.9803270417935
54,"[25.028798, 121.538073]",2303.98612810313
55,"[25.049505, 121.549408]",280.4471973669111
56,"[25.038954, 121.522334]",2713.110703203776
57,"[25.026217, 121.53519]",2689.0773946098434
