station,station_coor,distance
1,"[25.0408578889, 121.567904444]",9840.66066246201
2,"[25.041254, 121.55742]",9339.350878839028
3,"[25.0377972222, 121.565169444]",10015.306945365888
4,"[25.0360361111, 121.562325]",10069.474213750733
5,"[25.0365638889, 121.5686639]",10297.591012156752
6,"[25.034047, 121.565973]",10425.531333267558
7,"[25.0330388889, 121.565619444]",10511.362111354805
8,"[25.0352138889, 121.563688889]",10209.861025717739
9,"[25.031785, 121.57448]",11044.075756939328
10,"[25.0286611111, 121.566116667]",10974.104989215808
11,"[25.034937, 121.55762]",9996.647306797633
12,"[25.026679, 121.561747]",11003.60841235793
13,"[25.03809, 121.58367]",10943.669202142524
14,"[25.06424, 121.54037]",6340.719088948052
16,"[25.036084, 121.579135]",10874.201048667419
17,"[25.05862, 121.55514]",7493.044086022418
18,"[25.049408, 121.55261]",8315.733243794202
19,"[25.02863, 121.56981]",11136.313545364414
21,"[25.057985, 121.548982]",7294.801004868723
22,"[25.048824, 121.57845]",9668.655831978223
23,"[25.055074, 121.602798]",10842.917040001426
24,"[25.03293, 121.53747]",9658.56083035494
25,"[25.04543, 121.57205]",9614.272585260915
26,"[25.050142, 121.592375]",10460.439611851913
27,"[25.05469, 121.61669]",11965.50263946229
28,"[25.04814, 121.57467]",9508.364699336069
29,"[25.03164, 121.52655]",9674.899270875623
30,"[25.017054, 121.544352]",11522.916390976965
31,"[25.022413, 121.53456]",10771.523130771035
32,"[25.023884, 121.553161]",11008.017940298307
33,"[25.04878, 121.56087]",8730.068250643642
34,"[25.058369, 121.532934]",6793.503990074376
35,"[25.059978, 121.533302]",6624.29623567777
36,"[25.02101, 121.54153]",11035.91221051449
37,"[25.0337, 121.528988]",9463.876765123925
38,"[25.026603, 121.52944]",10254.069894164855
39,"[25.058, 121.61422]",11547.809384655342
40,"[25.04287, 121.5864]",10681.043669281558
41,"[25.047425, 121.613706]",12230.917437482783
42,"[25.04431, 121.58174]",10269.207002475274
43,"[25.035639, 121.614154]",13148.451638596975
44,"[25.05973, 121.616187]",11599.859438576925
45,"[25.01476, 121.534538]",11615.895498829972
46,"[25.056504, 121.611389]",11417.031691781243
47,"[25.042275, 121.533939]",8575.56560798783
48,"[25.05247, 121.608202]",11445.463477259476
49,"[25.040901, 121.548252]",9054.414660568837
50,"[25.062002, 121.560186]",7418.1305250774485
51,"[25.065031, 121.536775]",6153.96266206861
52,"[25.054761, 121.536925]",7266.6319864078605
53,"[25.044781, 121.536609]",8346.615792239583
54,"[25.028798, 121.538073]",10121.648555112399
55,"[25.049505, 121.549408]",8187.676627050548
56,"[25.038954, 121.522334]",8846.56761011383
57,"[25.026217, 121.53519]",10360.626043823564
58,"[25.045267, 121.5222]",8144.4712329971835
59,"[25.052227, 121.525805]",7385.422030259327
60,"[25.064317, 121.533487]",6154.7332832609345
61,"[25.0131, 121.539723]",11870.830067423476
62,"[25.026827, 121.520258]",10194.328875198342
63,"[25.037569, 121.545632]",9334.686104722645
64,"[25.037773, 121.517029]",8985.896660003333
65,"[25.022725, 121.502708]",10808.692308248625
66,"[25.007528, 121.537188]",12446.977661068793
67,"[25.042973, 121.516428]",8411.412376031516
68,"[25.025865, 121.506536]",10403.799290651275
69,"[24.999837, 121.547778]",13467.63874197899
70,"[25.032752, 121.561645]",10375.95209846837
71,"[25.032985, 121.554204]",10079.490363701554
72,"[25.048611, 121.529346]",7816.864584110979
73,"[25.072228, 121.510195]",5259.88340163926
74,"[25.033817, 121.530547]",9465.538052742764
75,"[25.0300508, 121.557635]",10504.150487037145
76,"[25.056387, 121.527522]",6938.078610473009
77,"[25.059147, 121.56297]",7836.390089718997
78,"[25.071824, 121.519287]",5193.53618769765
79,"[25.061285, 121.520205]",6363.014854375352
80,"[25.02751, 121.495869]",10430.381825732955
81,"[25.020547, 121.528552]",10918.725406458596
82,"[25.041778, 121.508693]",8621.42511955077
83,"[25.033344, 121.534236]",9562.463677437909
84,"[25.029705, 121.502899]",10041.284577491107
85,"[25.033362, 121.54911]",9881.021461428372
86,"[25.062344, 121.545138]",6700.384056067677
87,"[25.033078, 121.543057]",9754.789476483511
88,"[25.032922, 121.57087]",10759.467818764551
89,"[25.027323, 121.516385]",10149.630858144488
90,"[25.037783, 121.501708]",9184.11029851069
91,"[25.070629, 121.523268]",5328.287640174367
92,"[25.046618, 121.507169]",8114.191695065541
93,"[25.023877, 121.569836]",11614.080178133028
