station,station_coor,distance
1,"[25.0408578889, 121.567904444]",7048.363213472354
2,"[25.041254, 121.55742]",5998.371370663297
3,"[25.0377972222, 121.565169444]",6758.730193053721
4,"[25.0360361111, 121.562325]",6471.466764430443
5,"[25.0365638889, 121.5686639]",7109.691252703084
6,"[25.034047, 121.565973]",6844.918606424133
7,"[25.0330388889, 121.565619444]",6815.100972595585
8,"[25.0352138889, 121.563688889]",6610.512408824033
9,"[25.031785, 121.57448]",7715.0138679463535
10,"[25.0286611111, 121.566116667]",6911.049714950656
11,"[25.034937, 121.55762]",6000.216112230697
12,"[25.026679, 121.561747]",6508.803782068421
13,"[25.03809, 121.58367]",8622.865426730057
14,"[25.06424, 121.54037]",5246.627190768307
16,"[25.036084, 121.579135]",8164.894556155326
17,"[25.05862, 121.55514]",6243.035733556618
18,"[25.049408, 121.55261]",5671.416839761591
19,"[25.02863, 121.56981]",7280.626136617991
21,"[25.057985, 121.548982]",5647.222739431899
22,"[25.048824, 121.57845]",8207.02881529536
23,"[25.055074, 121.602798]",10744.238322988305
24,"[25.03293, 121.53747]",3988.918402439113
25,"[25.04543, 121.57205]",7513.79554065025
26,"[25.050142, 121.592375]",9615.189325156261
27,"[25.05469, 121.61669]",12113.932517934058
28,"[25.04814, 121.57467]",7818.932016618756
29,"[25.03164, 121.52655]",2921.179048446537
30,"[25.017054, 121.544352]",5146.366420898041
31,"[25.022413, 121.53456]",4001.94475686238
32,"[25.023884, 121.553161]",5727.668798905866
33,"[25.04878, 121.56087]",6465.672061562927
34,"[25.058369, 121.532934]",4258.380923933013
35,"[25.059978, 121.533302]",4392.058772919031
36,"[25.02101, 121.54153]",4710.459482485253
37,"[25.0337, 121.528988]",3130.096445505961
38,"[25.026603, 121.52944]",3351.049392438189
39,"[25.058, 121.61422]",11936.060300880128
40,"[25.04287, 121.5864]",8922.884261714638
41,"[25.047425, 121.613706]",11708.121619356536
42,"[25.04431, 121.58174]",8469.380061857077
43,"[25.035639, 121.614154]",11693.277743351831
44,"[25.05973, 121.616187]",12169.302231297215
45,"[25.01476, 121.534538]",4407.3179853883385
46,"[25.056504, 121.611389]",11624.06992184314
47,"[25.042275, 121.533939]",3664.3559569549498
48,"[25.05247, 121.608202]",11230.378070847122
49,"[25.040901, 121.548252]",5074.898552265293
50,"[25.062002, 121.560186]",6859.400197390731
51,"[25.065031, 121.536775]",5012.029522805363
52,"[25.054761, 121.536925]",4398.173454112497
53,"[25.044781, 121.536609]",3983.288543631988
54,"[25.028798, 121.538073]",4122.1446798884535
55,"[25.049505, 121.549408]",5362.507091983121
56,"[25.038954, 121.522334]",2455.1133445379414
57,"[25.026217, 121.53519]",3914.37585691166
58,"[25.045267, 121.5222]",2609.4346723392373
59,"[25.052227, 121.525805]",3283.486358122589
60,"[25.064317, 121.533487]",4706.886111395514
61,"[25.0131, 121.539723]",4946.523351376707
62,"[25.026827, 121.520258]",2487.365940323897
63,"[25.037569, 121.545632]",4790.2882446057965
64,"[25.037773, 121.517029]",1911.4819158792411
65,"[25.022725, 121.502708]",1619.9562110465388
66,"[25.007528, 121.537188]",5101.415494349919
67,"[25.042973, 121.516428]",1975.1051328078331
68,"[25.025865, 121.506536]",1473.033006950421
69,"[24.999837, 121.547778]",6468.90033223106
70,"[25.032752, 121.561645]",6417.534698455848
71,"[25.032985, 121.554204]",5667.892314567547
72,"[25.048611, 121.529346]",3416.4358122432513
73,"[25.072228, 121.510195]",4136.3433241007815
74,"[25.033817, 121.530547]",3285.0332216539987
75,"[25.0300508, 121.557635]",6043.845264055606
76,"[25.056387, 121.527522]",3686.441878056252
77,"[25.059147, 121.56297]",6996.606480518083
78,"[25.071824, 121.519287]",4452.841640863563
79,"[25.061285, 121.520205]",3527.9017087687853
