station,station_coor,distance
1,"[25.0408578889, 121.567904444]",1398.2135330735298
2,"[25.041254, 121.55742]",2280.9980286267696
3,"[25.0377972222, 121.565169444]",1831.519671747547
4,"[25.0360361111, 121.562325]",2174.6680712403854
5,"[25.0365638889, 121.5686639]",1706.8638537325207
6,"[25.034047, 121.565973]",2092.2133360478183
7,"[25.0330388889, 121.565619444]",2203.8989707732776
8,"[25.0352138889, 121.563688889]",2140.4790917059718
9,"[25.031785, 121.57448]",1973.2383201959306
10,"[25.0286611111, 121.566116667]",2591.754406760568
11,"[25.034937, 121.55762]",2617.617072912116
12,"[25.026679, 121.561747]",3007.7305904671944
13,"[25.03809, 121.58367]",1347.6491353119536
14,"[25.06424, 121.54037]",4171.0655464636175
16,"[25.036084, 121.579135]",1459.7610448803277
17,"[25.05862, 121.55514]",2557.718089339564
18,"[25.049408, 121.55261]",2587.969973368598
19,"[25.02863, 121.56981]",2440.9198075456516
21,"[25.057985, 121.548982]",3110.935402602762
22,"[25.048824, 121.57845]",43.443481565386975
23,"[25.055074, 121.602798]",2553.0968118890623
24,"[25.03293, 121.53747]",4493.116305254443
25,"[25.04543, 121.57205]",755.7424893967876
26,"[25.050142, 121.592375]",1421.8655938184747
27,"[25.05469, 121.61669]",3915.3029452674796
28,"[25.04814, 121.57467]",383.80744683740903
29,"[25.03164, 121.52655]",5566.69276740529
30,"[25.017054, 121.544352]",4946.379595321116
31,"[25.022413, 121.53456]",5318.250172227496
32,"[25.023884, 121.553161]",3785.7924501757416
33,"[25.04878, 121.56087]",1756.3708201392967
34,"[25.058369, 121.532934]",4682.370325385053
35,"[25.059978, 121.533302]",4688.722581672195
36,"[25.02101, 121.54153]",4851.9717345357885
37,"[25.0337, 121.528988]",5257.895048412335
38,"[25.026603, 121.52944]",5526.098935293976
39,"[25.058, 121.61422]",3748.6460598687327
40,"[25.04287, 121.5864]",1076.9438730100512
41,"[25.047425, 121.613706]",3572.156763749089
42,"[25.04431, 121.58174]",643.8888002943909
43,"[25.035639, 121.614154]",3913.7574506541964
44,"[25.05973, 121.616187]",3992.3930912858145
45,"[25.01476, 121.534538]",5839.196088932772
46,"[25.056504, 121.611389]",3431.009036827009
47,"[25.042275, 121.533939]",4534.504461840093
48,"[25.05247, 121.608202]",3034.2396107781715
49,"[25.040901, 121.548252]",3164.1891028948057
50,"[25.062002, 121.560186]",2314.87465348337
51,"[25.065031, 121.536775]",4538.504862324561
52,"[25.054761, 121.536925]",4213.598197234394
53,"[25.044781, 121.536609]",4228.337420209556
54,"[25.028798, 121.538073]",4643.826670317551
55,"[25.049505, 121.549408]",2910.623836919805
56,"[25.038954, 121.522334]",5751.734055850133
57,"[25.026217, 121.53519]",5038.6406726236255
58,"[25.045267, 121.5222]",5668.155853255314
59,"[25.052227, 121.525805]",5298.80496549206
60,"[25.064317, 121.533487]",4817.1677444185725
61,"[25.0131, 121.539723]",5586.6163075392105
62,"[25.026827, 121.520258]",6354.194245097127
63,"[25.037569, 121.545632]",3535.5588210287488
64,"[25.037773, 121.517029]",6301.652532687443
65,"[25.022725, 121.502708]",8164.42344609186
66,"[25.007528, 121.537188]",6214.35985870555
67,"[25.042973, 121.516428]",6271.083598180688
68,"[25.025865, 121.506536]",7681.019212154316
69,"[24.999837, 121.547778]",6290.721839577417
70,"[25.032752, 121.561645]",2481.1380987188368
71,"[25.032985, 121.554204]",3023.148068580082
72,"[25.048611, 121.529346]",4931.82354595733
73,"[25.072228, 121.510195]",7322.65066894697
74,"[25.033817, 121.530547]",5105.389503075413
75,"[25.0300508, 121.557635]",2977.109830425478
76,"[25.056387, 121.527522]",5177.207913823211
