station,station_coor,distance
1,"[25.0408578889, 121.567904444]",6145.901204481455
2,"[25.041254, 121.55742]",5166.204794157851
3,"[25.0377972222, 121.565169444]",5784.723936153161
4,"[25.0360361111, 121.562325]",5457.669531954205
5,"[25.0365638889, 121.5686639]",6092.020422111606
6,"[25.034047, 121.565973]",5767.838412268404
7,"[25.0330388889, 121.565619444]",5712.130029812251
8,"[25.0352138889, 121.563688889]",5569.827482514043
9,"[25.031785, 121.57448]",6573.022081306657
10,"[25.0286611111, 121.566116667]",5696.825668858847
11,"[25.034937, 121.55762]",4968.155748591086
12,"[25.026679, 121.561747]",5241.443867695952
13,"[25.03809, 121.58367]",7604.657756737078
14,"[25.06424, 121.54037]",5431.379417116593
16,"[25.036084, 121.579135]",7112.7351212126705
17,"[25.05862, 121.55514]",5972.811799640204
18,"[25.049408, 121.55261]",5155.146893668651
19,"[25.02863, 121.56981]",6067.205053770341
21,"[25.057985, 121.548982]",5463.942585308295
22,"[25.048824, 121.57845]",7445.856834013938
23,"[25.055074, 121.602798]",9984.956006607781
24,"[25.03293, 121.53747]",2958.4915155567774
25,"[25.04543, 121.57205]",6708.11838550815
26,"[25.050142, 121.592375]",8811.448889481242
27,"[25.05469, 121.61669]",11295.442070522382
28,"[25.04814, 121.57467]",7064.342990692563
29,"[25.03164, 121.52655]",1888.5347591300667
30,"[25.017054, 121.544352]",3565.098514661012
31,"[25.022413, 121.53456]",2499.9840224574264
32,"[25.023884, 121.553161]",4367.943357182803
33,"[25.04878, 121.56087]",5835.667157382436
34,"[25.058369, 121.532934]",4475.800330069107
35,"[25.059978, 121.533302]",4648.263354098822
36,"[25.02101, 121.54153]",3213.291267369982
37,"[25.0337, 121.528988]",2212.948424164065
38,"[25.026603, 121.52944]",1998.9224645564238
39,"[25.058, 121.61422]",11177.420491468425
40,"[25.04287, 121.5864]",7996.613352533609
41,"[25.047425, 121.613706]",10786.51047068427
42,"[25.04431, 121.58174]",7590.630682348767
43,"[25.035639, 121.614154]",10592.277866052404
44,"[25.05973, 121.616187]",11429.46739170564
45,"[25.01476, 121.534538]",2695.1031397170764
46,"[25.056504, 121.611389]",10852.985818601073
47,"[25.042275, 121.533939]",3168.515025240975
48,"[25.05247, 121.608202]",10405.814396653815
49,"[25.040901, 121.548252]",4304.950227342992
50,"[25.062002, 121.560186]",6603.935305681382
51,"[25.065031, 121.536775]",5309.983758304129
52,"[25.054761, 121.536925]",4377.487296476796
53,"[25.044781, 121.536609]",3553.840704997903
54,"[25.028798, 121.538073]",2897.2081733868476
55,"[25.049505, 121.549408]",4894.758237508193
56,"[25.038954, 121.522334]",2087.443271972015
57,"[25.026217, 121.53519]",2569.0576128252305
58,"[25.045267, 121.5222]",2674.10814806425
59,"[25.052227, 121.525805]",3528.278804245714
60,"[25.064317, 121.533487]",5078.182915357186
61,"[25.0131, 121.539723]",3248.6076255368293
62,"[25.026827, 121.520258]",1098.6589995766867
63,"[25.037569, 121.545632]",3911.848261883854
64,"[25.037773, 121.517029]",1695.5125348833371
65,"[25.022725, 121.502708]",729.470614742742
66,"[25.007528, 121.537188]",3311.329751790618
67,"[25.042973, 121.516428]",2212.6522123157174
68,"[25.025865, 121.506536]",389.69960725589965
69,"[24.999837, 121.547778]",4675.04673196282
70,"[25.032752, 121.561645]",5312.4760129989945
71,"[25.032985, 121.554204]",4583.093631630033
72,"[25.048611, 121.529346]",3370.966505662487
73,"[25.072228, 121.510195]",5362.949238417814
74,"[25.033817, 121.530547]",2357.3409699161
75,"[25.0300508, 121.557635]",4865.350958109439
76,"[25.056387, 121.527522]",4019.1865495615343
77,"[25.059147, 121.56297]",6629.91305383921
78,"[25.071824, 121.519287]",5402.901592883924
79,"[25.061285, 121.520205]",4276.212292580415
80,"[25.02751, 121.495869]",1457.877752508287
81,"[25.020547, 121.528552]",1927.0348697357806
82,"[25.041778, 121.508693]",1980.1240251420004
83,"[25.033344, 121.534236]",2671.3782181260517
84,"[25.029705, 121.502899]",942.0217812671597
85,"[25.033362, 121.54911]",4094.187389310236
86,"[25.062344, 121.545138]",5553.92269952628
87,"[25.033078, 121.543057]",3498.5656251816
88,"[25.032922, 121.57087]",6231.501695529404
89,"[25.027323, 121.516385]",758.5975198909156
90,"[25.037783, 121.501708]",1736.5181762112334
91,"[25.070629, 121.523268]",5359.320834838869
92,"[25.046618, 121.507169]",2529.141908232644
93,"[25.023877, 121.569836]",6048.0660079528125
94,"[24.993254, 121.541059]",4647.9473340590985
95,"[25.023393, 121.497679]",1224.1444569653997
96,"[25.061567, 121.566558]",7080.478146401638
97,"[25.082825, 121.524721]",6711.380328805156
98,"[24.999378, 121.540197]",4107.45152716423
99,"[25.057866, 121.520711]",3922.690904522348
100,"[25.045753, 121.530697]",3206.148027444946
101,"[25.043668, 121.528487]",2885.1490726852835
102,"[25.02043, 121.525322]",1612.5661502498365
103,"[25.033639, 121.503028]",1271.1792160994025
104,"[25.004023, 121.54074]",3827.2123153049497
105,"[25.044412, 121.505409]",2312.712902016407
106,"[25.032932, 121.497674]",1575.3521559088933
107,"[25.036402, 121.509422]",1379.6934740416773
108,"[25.073306, 121.515843]",5516.258081773592
109,"[25.071606, 121.530805]",5700.513055081362
110,"[25.086376, 121.560888]",8636.01393057565
111,"[25.040184, 121.543497]",3841.608505773951
112,"[25.137456, 121.503124]",12633.788405127567
113,"[25.037724, 121.561178]",5395.729593491371
