station,station_coor,distance
1,"[25.0408578889, 121.567904444]",10279.410537153475
2,"[25.041254, 121.55742]",9729.015925414089
3,"[25.0377972222, 121.565169444]",10433.531641637384
4,"[25.0360361111, 121.562325]",10469.956266981815
5,"[25.0365638889, 121.5686639]",10727.970777944962
6,"[25.034047, 121.565973]",10837.699264467701
7,"[25.0330388889, 121.565619444]",10919.449718211987
8,"[25.0352138889, 121.563688889]",10614.632293416013
9,"[25.031785, 121.57448]",11485.824856900193
10,"[25.0286611111, 121.566116667]",11373.900177269174
11,"[25.034937, 121.55762]",10371.47221536133
12,"[25.026679, 121.561747]",11379.454848289566
13,"[25.03809, 121.58367]",11434.772717814618
14,"[25.06424, 121.54037]",6688.363821456644
16,"[25.036084, 121.579135]",11344.393247439839
17,"[25.05862, 121.55514]",7923.755064743451
18,"[25.049408, 121.55261]",8701.51159349056
19,"[25.02863, 121.56981]",11551.68207158539
21,"[25.057985, 121.548982]",7684.924351359752
22,"[25.048824, 121.57845]",10172.539359099306
23,"[25.055074, 121.602798]",11428.441949149512
24,"[25.03293, 121.53747]",9915.355932840954
25,"[25.04543, 121.57205]",10083.714991865874
26,"[25.050142, 121.592375]",11010.09985645544
27,"[25.05469, 121.61669]",12572.230774552243
28,"[25.04814, 121.57467]",9996.307342861302
29,"[25.03164, 121.52655]",9860.142826486332
30,"[25.017054, 121.544352]",11796.636527216777
31,"[25.022413, 121.53456]",10998.321650162186
32,"[25.023884, 121.553161]",11337.208966089833
33,"[25.04878, 121.56087]",9159.078714266776
34,"[25.058369, 121.532934]",7061.388054624186
35,"[25.059978, 121.533302]",6899.001598115944
36,"[25.02101, 121.54153]",11299.996860265765
37,"[25.0337, 121.528988]",9666.860575781648
38,"[25.026603, 121.52944]",10454.111187168184
39,"[25.058, 121.61422]",12158.11529517287
40,"[25.04287, 121.5864]",11193.798607969573
41,"[25.047425, 121.613706]",12817.701748528976
42,"[25.04431, 121.58174]",10771.089527165552
43,"[25.035639, 121.614154]",13710.270523243662
44,"[25.05973, 121.616187]",12216.211985145374
45,"[25.01476, 121.534538]",11835.482653517625
46,"[25.056504, 121.611389]",12020.167468521582
47,"[25.042275, 121.533939]",8822.537444941372
48,"[25.05247, 121.608202]",12034.403992652873
49,"[25.040901, 121.548252]",9392.040344677318
50,"[25.062002, 121.560186]",7889.28126923802
51,"[25.065031, 121.536775]",6473.2719871249765
52,"[25.054761, 121.536925]",7559.400060852324
53,"[25.044781, 121.536609]",8616.57782142288
54,"[25.028798, 121.538073]",10376.424154120023
55,"[25.049505, 121.549408]",8554.347292399945
56,"[25.038954, 121.522334]",9006.522689356327
57,"[25.026217, 121.53519]",10595.107549696238
58,"[25.045267, 121.5222]",8306.20134923936
59,"[25.052227, 121.525805]",7581.957390194086
60,"[25.064317, 121.533487]",6441.904771529137
61,"[25.0131, 121.539723]",12116.048897476308
62,"[25.026827, 121.520258]",10336.647656463898
63,"[25.037569, 121.545632]",9649.4380730461
64,"[25.037773, 121.517029]",9106.795808265042
65,"[25.022725, 121.502708]",10841.773727196027
66,"[25.007528, 121.537188]",12674.016438069923
67,"[25.042973, 121.516428]",8527.231819467053
68,"[25.025865, 121.506536]",10458.170892196858
69,"[24.999837, 121.547778]",13736.728412051909
70,"[25.032752, 121.561645]",10765.155358064456
71,"[25.032985, 121.554204]",10432.345625540473
72,"[25.048611, 121.529346]",8038.333536098701
73,"[25.072228, 121.510195]",5289.829485321497
74,"[25.033817, 121.530547]",9678.97230250317
75,"[25.0300508, 121.557635]",10867.894715107297
76,"[25.056387, 121.527522]",7154.623749714344
77,"[25.059147, 121.56297]",8310.806324772739
78,"[25.071824, 121.519287]",5338.727716211963
79,"[25.061285, 121.520205]",6514.18813338329
80,"[25.02751, 121.495869]",10414.907273449744
81,"[25.020547, 121.528552]",11109.178582424582
82,"[25.041778, 121.508693]",8677.64828838836
83,"[25.033344, 121.534236]",9799.383332363934
84,"[25.029705, 121.502899]",10068.410067542824
85,"[25.033362, 121.54911]",10207.257473180018
86,"[25.062344, 121.545138]",7078.720915901511
87,"[25.033078, 121.543057]",10045.746740111808
88,"[25.032922, 121.57087]",11189.698664356316
89,"[25.027323, 121.516385]",10266.977874027789
90,"[25.037783, 121.501708]",9192.879860294483
91,"[25.070629, 121.523268]",5520.84180900343
92,"[25.046618, 121.507169]",8153.236481816235
93,"[25.023877, 121.569836]",12018.65159578599
94,"[24.993254, 121.541059]",14305.860710801835
95,"[25.023393, 121.497679]",10835.523085501562
96,"[25.061567, 121.566558]",8317.38841507866
97,"[25.082825, 121.524721]",4221.023346145556
98,"[24.999378, 121.540197]",13620.730228183938
99,"[25.057866, 121.520711]",6897.3978697473485
100,"[25.045753, 121.530697]",8376.222910723222
101,"[25.043668, 121.528487]",8564.345242662936
102,"[25.02043, 121.525322]",11085.388411503915
103,"[25.033639, 121.503028]",9632.489999023284
104,"[25.004023, 121.54074]",13124.901503790908
105,"[25.044412, 121.505409]",8414.994730050883
106,"[25.032932, 121.497674]",9789.364478386575
107,"[25.036402, 121.509422]",9269.818370817082
108,"[25.073306, 121.515843]",5153.9189849662
109,"[25.071606, 121.530805]",5587.779501465467
110,"[25.086376, 121.560888]",5957.909082257405
