station,station_coor,distance,near
1,"[25.0408578889, 121.567904444]",5180.016724495666,False
2,"[25.041254, 121.55742]",4130.4291480581915,False
3,"[25.0377972222, 121.565169444]",4972.222591139909,False
4,"[25.0360361111, 121.562325]",4743.281191779843,False
5,"[25.0365638889, 121.5686639]",5346.2584626569305,False
6,"[25.034047, 121.565973]",5158.632422907655,False
7,"[25.0330388889, 121.565619444]",5159.057536026053,False
8,"[25.0352138889, 121.563688889]",4900.771875561601,False
9,"[25.031785, 121.57448]",6051.775874741497,False
10,"[25.0286611111, 121.566116667]",5379.438548812758,False
11,"[25.034937, 121.55762]",4328.141183739743,False
12,"[25.026679, 121.561747]",5075.837934788338,False
13,"[25.03809, 121.58367]",6796.724984484469,False
14,"[25.06424, 121.54037]",2980.3630804384406,False
16,"[25.036084, 121.579135]",6387.573067920674,False
17,"[25.05862, 121.55514]",4023.0082592469103,False
18,"[25.049408, 121.55261]",3586.990800154288,False
19,"[25.02863, 121.56981]",5724.521386044991,False
21,"[25.057985, 121.548982]",3412.2466838684436,False
22,"[25.048824, 121.57845]",6186.438995948899,False
23,"[25.055074, 121.602798]",8676.170345058257,False
24,"[25.03293, 121.53747]",2635.431724299681,False
25,"[25.04543, 121.57205]",5546.604070846534,False
26,"[25.050142, 121.592375]",7592.68123281837,False
27,"[25.05469, 121.61669]",10066.89501404764,False
28,"[25.04814, 121.57467]",5804.670062979663,False
29,"[25.03164, 121.52655]",2030.4159034220372,False
30,"[25.017054, 121.544352]",4383.153857639542,False
31,"[25.022413, 121.53456]",3323.5251166849675,False
32,"[25.023884, 121.553161]",4502.758354478518,False
33,"[25.04878, 121.56087]",4415.817111565398,False
34,"[25.058369, 121.532934]",1988.962541178391,False
35,"[25.059978, 121.533302]",2128.5431045655264,False
36,"[25.02101, 121.54153]",3862.607544512796,False
37,"[25.0337, 121.528988]",1971.077713698521,False
38,"[25.026603, 121.52944]",2661.639794225278,False
39,"[25.058, 121.61422]",9854.484972549613,False
40,"[25.04287, 121.5864]",7007.29459417427,False
41,"[25.047425, 121.613706]",9736.983942750492,False
42,"[25.04431, 121.58174]",6527.99665776698,False
43,"[25.035639, 121.614154]",9874.688895327574,False
44,"[25.05973, 121.616187]",10074.891275894819,False
45,"[25.01476, 121.534538]",4068.933468226647,False
46,"[25.056504, 121.611389]",9552.947069650496,False
47,"[25.042275, 121.533939]",1806.8236500854935,False
48,"[25.05247, 121.608202]",9197.294362279228,False
49,"[25.040901, 121.548252]",3234.1019696233643,False
50,"[25.062002, 121.560186]",4625.372026050555,False
51,"[25.065031, 121.536775]",2764.5547471414675,False
52,"[25.054761, 121.536925]",2148.7758515802684,False
53,"[25.044781, 121.536609]",1997.7191231315196,False
54,"[25.028798, 121.538073]",2987.3183843994634,False
55,"[25.049505, 121.549408]",3265.5305409211105,False
56,"[25.038954, 121.522334]",1112.97393823377,False
57,"[25.026217, 121.53519]",3011.604795039853,False
58,"[25.045267, 121.5222]",587.3974972321334,True
59,"[25.052227, 121.525805]",1013.0731832192497,False
60,"[25.064317, 121.533487]",2477.3800281003746,False
61,"[25.0131, 121.539723]",4478.627323100698,False
62,"[25.026827, 121.520258]",2348.2242607552907,False
63,"[25.037569, 121.545632]",3093.723794104596,False
64,"[25.037773, 121.517029]",1108.7377322500663,False
65,"[25.022725, 121.502708]",3134.850992151184,False
66,"[25.007528, 121.537188]",4910.6068328874635,False
67,"[25.042973, 121.516428]",534.2085086003804,True
68,"[25.025865, 121.506536]",2653.436174917555,False
69,"[24.999837, 121.547778]",6161.406096862767,False
70,"[25.032752, 121.561645]",4791.99428235777,False
71,"[25.032985, 121.554204]",4087.014720591534,False
72,"[25.048611, 121.529346]",1242.4207498454214,False
73,"[25.072228, 121.510195]",2808.6805067470577,False
74,"[25.033817, 121.530547]",2060.8576244137134,False
75,"[25.0300508, 121.557635]",4537.454490355419,False
76,"[25.056387, 121.527522]",1427.0315796100817,False
77,"[25.059147, 121.56297]",4796.298497448097,False
78,"[25.071824, 121.519287]",2687.027970160071,False
79,"[25.061285, 121.520205]",1538.856652865927,False
80,"[25.02751, 121.495869]",3100.913936537426,False
81,"[25.020547, 121.528552]",3238.600342731977,False
82,"[25.041778, 121.508693]",1071.8455264746935,False
83,"[25.033344, 121.534236]",2358.3057733041396,False
84,"[25.029705, 121.502899]",2460.87168161405,False
85,"[25.033362, 121.54911]",3604.0826431990804,False
86,"[25.062344, 121.545138]",3262.0269567240857,False
87,"[25.033078, 121.543057]",3086.1236717795923,False
88,"[25.032922, 121.57087]",5666.997444905945,False
89,"[25.027323, 121.516385]",2271.710541281016,False
90,"[25.037783, 121.501708]",1901.477179973306,False
91,"[25.070629, 121.523268]",2620.633541084789,False
92,"[25.046618, 121.507169]",1003.2281060283785,False
93,"[25.023877, 121.569836]",5943.483340656468,False
94,"[24.993254, 121.541059]",6524.114972075942,False
95,"[25.023393, 121.497679]",3337.7201240047652,False
96,"[25.061567, 121.566558]",5218.536653612052,False
97,"[25.082825, 121.524721]",3976.6043330363977,False
98,"[24.999378, 121.540197]",5861.991399749543,False
99,"[25.057866, 121.520711]",1184.3855302180382,False
100,"[25.045753, 121.530697]",1392.5011141302853,False
101,"[25.043668, 121.528487]",1238.1088107512642,False
102,"[25.02043, 121.525322]",3149.457460992074,False
103,"[25.033639, 121.503028]",2110.783369625146,False
104,"[25.004023, 121.54074]",5415.916188794647,False
105,"[25.044412, 121.505409]",1229.832374099186,False
106,"[25.032932, 121.497674]",2554.0191536499233,False
107,"[25.036402, 121.509422]",1476.85602207155,False
108,"[25.073306, 121.515843]",2844.9521324142497,False
109,"[25.071606, 121.530805]",2993.2905287393496,False
110,"[25.086376, 121.560888]",6160.275422862309,False
111,"[25.040184, 121.543497]",2793.775275494791,False
112,"[25.137456, 121.503124]",10073.596348733134,False
113,"[25.037724, 121.561178]",4583.039412026114,False
114,"[25.109908, 121.530386]",7041.588467404512,False
115,"[25.048222, 121.520526]",354.182552611925,True
116,"[25.096122, 121.530215]",5540.384925727497,False
117,"[25.132581, 121.498618]",9614.308183143738,False
118,"[25.136929, 121.499152]",10079.35938821533,False
119,"[25.08418, 121.555116]",5578.083473241898,False
120,"[25.035479, 121.50026]",2172.7934504361624,False
121,"[25.05298, 121.540568]",2439.596683682344,False
122,"[25.079666, 121.57584]",6903.964437790633,False
123,"[25.116325, 121.534136]",7817.574849307328,False
124,"[25.115863, 121.518163]",7575.305564789544,False
125,"[25.038609, 121.498495]",2127.4126003996967,False
126,"[25.022073, 121.548336]",4252.453679182431,False
127,"[25.073277, 121.619521]",10704.975760896245,False
128,"[25.026808, 121.546726]",3789.2169569360167,False
129,"[25.078424, 121.58456]",7607.719294595915,False
130,"[25.031445, 121.519411]",1827.9201667224058,False
131,"[25.079322, 121.568688]",6275.510729125643,False
132,"[25.01603085, 121.5331757]",3882.6232307878154,False
133,"[25.111839, 121.525888]",7182.394822981426,False
134,"[25.10336, 121.522629]",6209.680503935052,False
135,"[25.114513, 121.515677]",7425.650290757734,False
136,"[25.117457, 121.51668]",7751.810312246186,False
137,"[25.137976, 121.493066]",10319.924852480664,False
138,"[25.040558, 121.575372]",5929.489673921171,False
139,"[25.054501, 121.510549]",996.6706453360066,True
140,"[25.063404, 121.512909]",1790.563585574285,False
141,"[24.989902, 121.569984]",8355.58945575816,False
142,"[24.997996, 121.57444]",8002.3487602951955,False
143,"[24.997659, 121.578752]",8346.680834765539,False
144,"[24.988363, 121.576536]",8917.695239407898,False
145,"[25.066688, 121.516149]",2108.419387558959,False
146,"[25.092546, 121.526556]",5072.916101264945,False
147,"[25.089175, 121.521814]",4631.828059608514,False
148,"[25.110331, 121.518316]",6960.513807895435,False
149,"[25.116665, 121.509621]",7700.08709925636,False
150,"[25.036568, 121.57343]",5814.218662988064,False
151,"[24.987507, 121.549827]",7468.053305651818,False
152,"[25.08521, 121.519175]",4171.513056310487,False
153,"[25.059885, 121.516299]",1352.1238628787748,False
154,"[25.093396, 121.519867]",5084.183107676044,False
155,"[25.076193, 121.57505]",6643.5859667507075,False
156,"[25.06853, 121.61538]",10170.799246545266,False
157,"[25.082703, 121.571467]",6719.586023306666,False
158,"[25.067026, 121.61355]",9954.076927976943,False
159,"[25.082866, 121.566695]",6344.769687756412,False
161,"[25.131143, 121.503768]",9369.49486687232,False
162,"[25.062924, 121.52772]",2001.0811513245828,False
163,"[25.018097, 121.559279]",5382.287245798792,False
164,"[25.126286, 121.500801]",8885.436499200547,False
165,"[25.120788, 121.505693]",8202.243479242847,False
166,"[24.980602, 121.556177]",8442.959508698723,False
167,"[25.095714, 121.518046]",5334.952914384264,False
168,"[25.02288, 121.522855]",2825.943866595596,False
169,"[25.030015, 121.509813]",2101.88524626027,False
170,"[25.059245, 121.568883]",5375.630027488621,False
171,"[24.996842, 121.559651]",7103.599886087761,False
172,"[25.051562, 121.562891]",4637.325092918637,False
173,"[25.052181, 121.533211]",1701.1154535272174,False
174,"[25.051702, 121.553057]",3653.8130592561756,False
175,"[25.051618, 121.544847]",2833.1084718904026,False
176,"[25.055997, 121.542318]",2705.736521403418,False
177,"[25.082538, 121.507495]",3986.8086888869866,False
178,"[25.078908, 121.510306]",3531.217660707548,False
179,"[25.041355, 121.59073]",7456.473716452443,False
180,"[25.06877, 121.592654]",7966.3252228509255,False
181,"[25.02585, 121.537383]",3181.6927952310775,False
182,"[25.0253, 121.523537]",2579.8261613074287,False
183,"[25.05379, 121.514179]",731.8391130192331,True
184,"[25.084759, 121.537892]",4620.313753627023,False
185,"[25.042342, 121.54605]",2982.580474536541,False
186,"[25.035414, 121.514218]",1400.412595186694,False
187,"[25.037465, 121.555769]",4064.6472740657905,False
188,"[25.090293, 121.50189]",4971.509403630226,False
189,"[25.087987, 121.58781]",8415.373514065088,False
190,"[25.079278, 121.546683]",4604.7634392840355,False
191,"[25.083873, 121.60206]",9458.050467879033,False
192,"[25.072485, 121.607955]",9560.98348985009,False
193,"[25.041277, 121.61935]",10330.799892569952,False
194,"[25.047958, 121.524388]",739.6047249686787,True
195,"[25.035851, 121.523987]",1495.7562975783248,False
196,"[25.068744, 121.589233]",7636.69150950238,False
197,"[25.049845, 121.571885]",5528.8484011315195,False
201,"[25.057164, 121.597924]",8213.812454148636,False
202,"[25.124646, 121.467336]",9908.897783874741,False
203,"[25.024487, 121.51057]",2667.1998727609744,False
204,"[25.113625, 121.53742]",7607.451693286814,False
205,"[24.988241, 121.55561]",7672.914074001416,False
206,"[25.005386, 121.55716]",6206.143164853274,False
207,"[25.103242, 121.487477]",6852.2499522795315,False
208,"[25.035555, 121.495342]",2572.857879695058,False
209,"[25.137837, 121.486071]",10492.361411430918,False
210,"[25.079766, 121.558135]",5459.277517536055,False
211,"[25.080915, 121.597339]",8888.462271194692,False
212,"[25.084223, 121.549452]",5206.204318723054,False
213,"[25.107782, 121.523107]",6703.723402218645,False
214,"[25.055935, 121.578645]",6271.227710149545,False
215,"[25.04993, 121.510367]",715.747934469043,True
216,"[25.082553, 121.544601]",4762.580634697374,False
217,"[25.062645, 121.574267]",5997.000317052397,False
218,"[25.043299, 121.564108]",4766.305217555835,False
219,"[25.031147, 121.49074]",3229.779370557257,False
220,"[25.059162, 121.510512]",1430.2608712466065,False
221,"[25.019276, 121.57107]",6296.119788444019,False
222,"[25.064108, 121.522065]",1888.4076437978135,False
223,"[25.1274, 121.507267]",8911.953783758281,False
224,"[25.088243, 121.510535]",4550.8287399608425,False
225,"[25.0186, 121.554839]",4999.703311108927,False
226,"[25.054365, 121.594228]",7809.309140303372,False
227,"[25.084244, 121.57668]",7248.828001838558,False
228,"[24.998811, 121.56789]",7473.021194606131,False
229,"[25.049394, 121.514611]",306.626871958215,True
230,"[25.075366, 121.580811]",7119.062431952057,False
231,"[25.047805, 121.545022]",2817.8506048214313,False
232,"[25.118843, 121.529738]",8008.434703122058,False
233,"[25.131411, 121.474155]",10257.263466941964,False
234,"[25.124162, 121.526071]",8545.709566207208,False
235,"[25.04846, 121.565928]",4924.493192527315,False
236,"[25.119292, 121.469138]",9304.62099001278,False
237,"[25.001149, 121.551418]",6231.798341206575,False
238,"[25.073119, 121.575965]",6570.977951492488,False
239,"[25.056641, 121.583403]",6756.8267069013755,False
240,"[25.052141, 121.536802]",2048.9308502398617,False
241,"[25.038943, 121.579146]",6331.725389348227,False
242,"[25.117472, 121.463161]",9464.05815760883,False
243,"[25.090202, 121.506219]",4845.498497579804,False
244,"[25.045908, 121.543736]",2696.0562451111355,False
245,"[25.060632, 121.544028]",3072.2724389901787,False
246,"[25.098743, 121.548086]",6475.271547066522,False
247,"[24.987144, 121.560627]",8042.803555697503,False
248,"[25.027123, 121.555566]",4507.190474622601,False
249,"[25.037706, 121.506624]",1532.6611344378389,False
250,"[25.04184, 121.539873]",2391.092381281719,False
251,"[25.083023, 121.520692]",3939.950048174349,False
252,"[25.020544, 121.545608]",4174.437369129607,False
253,"[25.101423, 121.52799]",6069.668526396621,False
254,"[25.125377, 121.471482]",9776.323594198453,False
255,"[25.046914, 121.557674]",4093.4303599678133,False
256,"[25.096507, 121.527526]",5523.89417790932,False
257,"[25.023316, 121.492637]",3664.3596419872974,False
258,"[25.052096, 121.507979]",1033.9894577731884,False
259,"[25.051761, 121.542168]",2569.4171700995093,False
260,"[25.068616, 121.583991]",7131.144950246643,False
261,"[25.054095, 121.560928]",4476.119375969097,False
262,"[24.984144, 121.569064]",8802.431542767432,False
263,"[25.097103, 121.542153]",6042.811801285906,False
264,"[25.145936, 121.493009]",11183.598786799856,False
265,"[25.135394, 121.478]",10509.64083793094,False
266,"[25.080258, 121.564806]",6017.390252278962,False
267,"[25.05062, 121.580194]",6368.9458710160525,False
268,"[25.056655, 121.607055]",9120.553133070123,False
269,"[25.070723, 121.590304]",7808.6310786827735,False
270,"[25.105429, 121.529217]",6530.270507852656,False
271,"[25.048334, 121.534693]",1778.52986824916,False
272,"[24.984707, 121.563125]",8407.516068496772,False
273,"[25.110437, 121.535954]",7226.437339789189,False
274,"[25.066997, 121.579833]",6676.651656901897,False
275,"[25.040988, 121.507688]",1205.7553803860678,False
276,"[25.028679, 121.55932]",4757.011187404263,False
277,"[25.044091, 121.51025]",796.3984204026528,True
278,"[25.062557, 121.586065]",7144.457608300189,False
279,"[25.053432, 121.606331]",9015.96890065632,False
280,"[25.089034, 121.51732]",4591.307999554919,False
281,"[25.050245, 121.532725]",1603.3563704994492,False
282,"[25.041935, 121.571999]",5573.133289983548,False
283,"[25.127959, 121.4677]",10210.575609533158,False
284,"[25.096166, 121.522096]",5408.202918623175,False
285,"[25.025966, 121.51377]",2444.055077945096,False
286,"[25.086372, 121.565713]",6517.132402205527,False
287,"[25.066424, 121.537354]",2915.0226075389724,False
288,"[25.041928, 121.524591]",997.6861233960449,True
289,"[25.023377, 121.518835]",2715.4599866850363,False
290,"[25.068387, 121.530188]",2649.5576858661857,False
291,"[25.049616, 121.577459]",6088.981968161785,False
292,"[25.046361, 121.582848]",6630.166182367233,False
293,"[25.013284, 121.530037]",4049.0374652801515,False
294,"[25.047617, 121.540431]",2355.400313340941,False
295,"[25.023473, 121.541083]",3625.772989855489,False
296,"[25.001545, 121.536446]",5496.279065404967,False
297,"[25.041702, 121.499922]",1851.6529606306226,False
298,"[25.056458, 121.516976]",968.9700674368701,True
299,"[25.029264, 121.499358]",2720.192151274086,False
300,"[25.033209, 121.558731]",4499.408146598929,False
301,"[25.055062, 121.525383]",1169.0915445282003,False
302,"[25.060746, 121.550711]",3686.1132735040965,False
303,"[25.076691, 121.617085]",10577.72720230707,False
304,"[25.029902, 121.531235]",2445.061078458661,False
305,"[25.087413, 121.592253]",8765.30927342227,False
306,"[25.027781, 121.52198]",2274.684550168649,False
307,"[25.03757, 121.552076]",3705.5128814465456,False
308,"[25.055672, 121.567127]",5120.932528871369,False
309,"[25.05447, 121.556098]",4003.972683135502,False
310,"[25.057923, 121.542732]",2823.805302076589,False
311,"[25.042392, 121.532229]",1640.8669994044808,False
312,"[25.033323, 121.552787]",3941.245656469983,False
313,"[25.04515, 121.532738]",1606.5068280363794,False
314,"[25.053614, 121.54872]",3256.3784637687622,False
315,"[25.001447, 121.539037]",5604.434903595647,False
316,"[25.060911, 121.54763]",3410.6363031942647,False
317,"[25.026823, 121.491675]",3456.4543217373016,False
318,"[25.084135, 121.59484]",8818.435761139615,False
319,"[25.068507, 121.525322]",2454.4899983507844,False
320,"[25.051287, 121.564262]",4772.254811443499,False
321,"[25.031334, 121.505085]",2186.9117439583483,False
322,"[25.058835, 121.52504]",1472.657969393829,False
323,"[25.061568, 121.524392]",1705.8156954203937,False
324,"[25.08221, 121.5108]",3883.790578427364,False
325,"[25.05827, 121.58707]",7149.806546329127,False
326,"[25.04525, 121.56709]",5048.595508443353,False
327,"[25.03158, 121.51464]",1813.6890902046819,False
328,"[25.05316, 121.53146]",1571.5703773697844,False
329,"[25.07983, 121.55236]",5037.703319745495,False
330,"[25.07491, 121.5115]",3072.0019318550726,False
331,"[25.06859, 121.51974]",2333.742960473749,False
332,"[25.05225, 121.52193]",701.9298607100279,True
333,"[25.047428, 121.561182]",4445.907992595173,False
334,"[25.028973, 121.549024]",3838.3609880462714,False
335,"[24.986301, 121.567855]",8537.289783124712,False
336,"[25.06382, 121.51815]",1790.990020824608,False
337,"[25.05301, 121.57592]",5959.144391946571,False
338,"[25.04573, 121.58794]",7144.8703909820015,False
339,"[25.07581, 121.51816]",3122.788203034825,False
340,"[25.05143, 121.55716]",4061.2694447667977,False
341,"[25.10094, 121.52243]",5939.881243631911,False
342,"[25.10779, 121.51468]",6681.064196229252,False
343,"[25.04904, 121.58755]",7103.437361171567,False
344,"[25.04264, 121.54401]",2774.6197710940637,False
345,"[25.03806, 121.51943]",1103.1950973449448,False
346,"[25.09157, 121.51669]",4873.352551189704,False
347,"[25.04134, 121.51135]",914.7719769589311,True
348,"[25.058522, 121.55942]",4433.142186494738,False
349,"[25.07183, 121.51364]",2700.1644366091978,False
350,"[25.02904, 121.54336]",3369.1772252106207,False
351,"[25.04469, 121.51954]",422.2015213793643,True
352,"[25.06318, 121.50944]",1879.7910033135029,False
353,"[25.02088, 121.52049]",3007.1907743388238,False
