station,station_coor,distance
1,"[25.0408578889, 121.567904444]",12442.248344837282
2,"[25.041254, 121.55742]",11941.359431289175
3,"[25.0377972222, 121.565169444]",12619.419337812968
4,"[25.0360361111, 121.562325]",12673.093540799822
5,"[25.0365638889, 121.5686639]",12900.548611954593
6,"[25.034047, 121.565973]",13029.748456815892
7,"[25.0330388889, 121.565619444]",13115.506396378049
8,"[25.0352138889, 121.563688889]",12813.829743508168
9,"[25.031785, 121.57448]",13644.581130346513
10,"[25.0286611111, 121.566116667]",13577.755945463725
11,"[25.034937, 121.55762]",12595.466112383656
12,"[25.026679, 121.561747]",13602.967953138836
13,"[25.03809, 121.58367]",13519.405962003095
14,"[25.06424, 121.54037]",8927.458210472192
16,"[25.036084, 121.579135]",13463.681327351744
17,"[25.05862, 121.55514]",10096.587578515371
18,"[25.049408, 121.55261]",10916.685114739279
19,"[25.02863, 121.56981]",13740.47810770863
21,"[25.057985, 121.548982]",9896.254107293138
22,"[25.048824, 121.57845]",12235.365931441016
23,"[25.055074, 121.602798]",13269.573860712475
24,"[25.03293, 121.53747]",12183.975750580541
25,"[25.04543, 121.57205]",12205.1669048752
26,"[25.050142, 121.592375]",12966.491985930212
27,"[25.05469, 121.61669]",14319.663501833802
28,"[25.04814, 121.57467]",12088.215692835382
29,"[25.03164, 121.52655]",12122.103959236038
30,"[25.017054, 121.544352]",14063.757782551218
31,"[25.022413, 121.53456]",13266.787179236271
32,"[25.023884, 121.553161]",13588.098672481965
33,"[25.04878, 121.56087]",11333.515348688221
34,"[25.058369, 121.532934]",9327.996098044805
35,"[25.059978, 121.533302]",9164.387631864534
36,"[25.02101, 121.54153]",13568.192340426305
37,"[25.0337, 121.528988]",11932.683270688902
38,"[25.026603, 121.52944]",12719.045133542193
39,"[25.058, 121.61422]",13890.349305807089
40,"[25.04287, 121.5864]",13237.238476170076
41,"[25.047425, 121.613706]",14648.703887488895
42,"[25.04431, 121.58174]",12836.76821645296
43,"[25.035639, 121.614154]",15624.379457992087
44,"[25.05973, 121.616187]",13917.344537007324
45,"[25.01476, 121.534538]",14103.0841110406
46,"[25.056504, 121.611389]",13786.72041618169
47,"[25.042275, 121.533939]",11091.550265067444
48,"[25.05247, 121.608202]",13860.070467874933
49,"[25.040901, 121.548252]",11638.185282533666
50,"[25.062002, 121.560186]",10010.554137362533
51,"[25.065031, 121.536775]",8725.438821615184
52,"[25.054761, 121.536925]",9821.204019905847
53,"[25.044781, 121.536609]",10883.501693634
54,"[25.028798, 121.538073]",12645.225395630938
55,"[25.049505, 121.549408]",10783.298174339818
56,"[25.038954, 121.522334]",11261.74888663151
57,"[25.026217, 121.53519]",12864.078377987395
58,"[25.045267, 121.5222]",10562.905157707637
59,"[25.052227, 121.525805]",9847.859153302252
60,"[25.064317, 121.533487]",8704.302093047434
61,"[25.0131, 121.539723]",14385.194096334128
62,"[25.026827, 121.520258]",12583.305998304284
63,"[25.037569, 121.545632]",11905.51024220316
64,"[25.037773, 121.517029]",11345.32516242792
65,"[25.022725, 121.502708]",13014.408855996968
66,"[25.007528, 121.537188]",14942.276987599744
67,"[25.042973, 121.516428]",10764.436451597332
