station,station_coor,distance,near
1,"[25.0408578889, 121.567904444]",10115.353972161218,False
2,"[25.041254, 121.55742]",9639.073074351267,False
3,"[25.0377972222, 121.565169444]",10300.621702217808,False
4,"[25.0360361111, 121.562325]",10363.43465609059,False
5,"[25.0365638889, 121.5686639]",10576.330153322131,False
6,"[25.034047, 121.565973]",10713.49198946927,False
7,"[25.0330388889, 121.565619444]",10801.254365390712,False
8,"[25.0352138889, 121.563688889]",10501.637532961944,False
9,"[25.031785, 121.57448]",11315.970352593415,False
10,"[25.0286611111, 121.566116667]",11267.600748054914,False
11,"[25.034937, 121.55762]",10302.296923492388,False
12,"[25.026679, 121.561747]",11307.97454709576,False
13,"[25.03809, 121.58367]",11185.442502928789,False
14,"[25.06424, 121.54037]",6662.359899278764,False
16,"[25.036084, 121.579135]",11129.56829379256,False
17,"[25.05862, 121.55514]",7775.254258998738,False
18,"[25.049408, 121.55261]",8618.425931248275,False
19,"[25.02863, 121.56981]",11422.0679548072,False
21,"[25.057985, 121.548982]",7597.086336412433,False
22,"[25.048824, 121.57845]",9902.906070170424,False
23,"[25.055074, 121.602798]",11003.760674257914,False
24,"[25.03293, 121.53747]",10005.848854606904,False
25,"[25.04543, 121.57205]",9871.404054788849,False
26,"[25.050142, 121.592375]",10657.348175790228,False
27,"[25.05469, 121.61669]",12099.654432436142,False
28,"[25.04814, 121.57467]",9753.781438265643,False
29,"[25.03164, 121.52655]",10039.328110184273,False
30,"[25.017054, 121.544352]",11864.169914831247,False
31,"[25.022413, 121.53456]",11126.01230502688,False
32,"[25.023884, 121.553161]",11331.087580714917,False
33,"[25.04878, 121.56087]",9011.290292440175,False
34,"[25.058369, 121.532934]",7140.546784558828,False
35,"[25.059978, 121.533302]",6969.648464930366,False
36,"[25.02101, 121.54153]",11380.270094419231,False
37,"[25.0337, 121.528988]",9824.664457449699,False
38,"[25.026603, 121.52944]",10615.070170967938,False
39,"[25.058, 121.61422]",11677.495335640775,False
40,"[25.04287, 121.5864]",10907.734132844937,False
41,"[25.047425, 121.613706]",12389.13205969592,False
42,"[25.04431, 121.58174]",10504.200754826532,False
43,"[25.035639, 121.614154]",13331.846249269449,False
44,"[25.05973, 121.616187]",11720.974706938141,False
45,"[25.01476, 121.534538]",11971.749678248956,False
46,"[25.056504, 121.611389]",11556.32016319016,False
47,"[25.042275, 121.533939]",8926.350514904458,False
48,"[25.05247, 121.608202]",11601.886769681141,False
49,"[25.040901, 121.548252]",9375.970417573968,False
50,"[25.062002, 121.560186]",7677.481364167946,False
51,"[25.065031, 121.536775]",6486.162598507909,False
52,"[25.054761, 121.536925]",7605.662482937205,False
53,"[25.044781, 121.536609]",8691.259155614687,False
54,"[25.028798, 121.538073]",10469.184680940825,False
55,"[25.049505, 121.549408]",8498.758861626146,False
56,"[25.038954, 121.522334]",9216.255728259393,False
57,"[25.026217, 121.53519]",10713.407240502678,False
58,"[25.045267, 121.5222]",8514.26413128667,False
59,"[25.052227, 121.525805]",7749.121937039038,False
60,"[25.064317, 121.533487]",6497.197038648437,False
61,"[25.0131, 121.539723]",12220.024160782492,False
62,"[25.026827, 121.520258]",10566.403817247232,False
63,"[25.037569, 121.545632]",9664.21937768877,False
64,"[25.037773, 121.517029]",9361.739632309851,False
65,"[25.022725, 121.502708]",11193.316587166886,False
66,"[25.007528, 121.537188]",12800.653035650033,False
67,"[25.042973, 121.516428]",8788.215829317824,False
68,"[25.025865, 121.506536]",10786.821147083183,False
69,"[24.999837, 121.547778]",13809.388770584046,False
70,"[25.032752, 121.561645]",10674.879118723822,False
71,"[25.032985, 121.554204]",10394.194677616764,False
72,"[25.048611, 121.529346]",8174.66716949466,False
73,"[25.072228, 121.510195]",5646.031699934112,False
74,"[25.033817, 121.530547]",9823.965833125956,False
75,"[25.0300508, 121.557635]",10814.062073920402,False
76,"[25.056387, 121.527522]",7297.8996389094555,False
77,"[25.059147, 121.56297]",8092.953946997262,False
78,"[25.071824, 121.519287]",5568.693937526267,False
79,"[25.061285, 121.520205]",6735.972001510789,False
80,"[25.02751, 121.495869]",10817.42487895886,False
81,"[25.020547, 121.528552]",11281.478583193062,False
82,"[25.041778, 121.508693]",9004.69619216654,False
83,"[25.033344, 121.534236]",9915.115505153155,False
84,"[25.029705, 121.502899]",10426.416637307073,False
85,"[25.033362, 121.54911]",10206.018999306532,False
86,"[25.062344, 121.545138]",7008.928295772043,False
87,"[25.033078, 121.543057]",10091.85662208044,False
88,"[25.032922, 121.57087]",11037.86076756841,False
89,"[25.027323, 121.516385]",10525.536386775351,False
90,"[25.037783, 121.501708]",9570.364327675194,False
91,"[25.070629, 121.523268]",5695.261710738125,False
92,"[25.046618, 121.507169]",8498.907277637913,False
93,"[25.023877, 121.569836]",11904.79614515137,False
94,"[24.993254, 121.541059]",14424.236009631806,False
95,"[25.023393, 121.497679]",11220.434961207004,False
