station,station_coor,distance,near
1,"[25.0408578889, 121.567904444]",1581.0985102141678,False
2,"[25.041254, 121.55742]",653.4238616104077,True
3,"[25.0377972222, 121.565169444]",1253.6936174834284,False
4,"[25.0360361111, 121.562325]",973.6354177111199,True
5,"[25.0365638889, 121.5686639]",1605.3563300757203,False
6,"[25.034047, 121.565973]",1377.6282898042548,False
7,"[25.0330388889, 121.565619444]",1376.5564323872775,False
8,"[25.0352138889, 121.563688889]",1124.1786109481907,False
9,"[25.031785, 121.57448]",2270.6146288301425,False
10,"[25.0286611111, 121.566116667]",1647.0891945920073,False
11,"[25.034937, 121.55762]",551.0312317297456,True
12,"[25.026679, 121.561747]",1478.7375444180373,False
13,"[25.03809, 121.58367]",3117.3151409131583,False
14,"[25.06424, 121.54037]",3256.7182990702663,False
16,"[25.036084, 121.579135]",2661.6185730174466,False
17,"[25.05862, 121.55514]",2396.008411863185,False
18,"[25.049408, 121.55261]",1359.5583326159963,False
19,"[25.02863, 121.56981]",1964.841358205501,False
21,"[25.057985, 121.548982]",2344.0470678008423,False
22,"[25.048824, 121.57845]",2895.2148565905545,False
23,"[25.055074, 121.602798]",5420.698752812783,False
24,"[25.03293, 121.53747]",1609.805418682891,False
25,"[25.04543, 121.57205]",2150.3536347127074,False
26,"[25.050142, 121.592375]",4244.603560140079,False
27,"[25.05469, 121.61669]",6729.625314338005,False
28,"[25.04814, 121.57467]",2522.669588647841,False
29,"[25.03164, 121.52655]",2709.988868458537,False
30,"[25.017054, 121.544352]",2392.4968062314806,False
31,"[25.022413, 121.53456]",2460.3570277540457,False
32,"[25.023884, 121.553161]",1479.2449353839181,False
33,"[25.04878, 121.56087]",1527.5438466261337,False
34,"[25.058369, 121.532934]",3087.5127482008697,False
35,"[25.059978, 121.533302]",3203.297177426628,False
36,"[25.02101, 121.54153]",2123.705849325589,False
37,"[25.0337, 121.528988]",2424.465192066603,False
38,"[25.026603, 121.52944]",2626.072733355733,False
39,"[25.058, 121.61422]",6611.465070757147,False
40,"[25.04287, 121.5864]",3449.1386587408074,False
41,"[25.047425, 121.613706]",6246.175822198399,False
42,"[25.04431, 121.58174]",3026.789078893154,False
