station,station_coor,distance
1,"[25.0408578889, 121.567904444]",9655.784816888623
2,"[25.041254, 121.55742]",9163.205024323817
3,"[25.0377972222, 121.565169444]",9833.838316270894
4,"[25.0360361111, 121.562325]",9891.118777301555
5,"[25.0365638889, 121.5686639]",10113.990140699583
6,"[25.034047, 121.565973]",10245.008674354422
7,"[25.0330388889, 121.565619444]",10331.533361875137
8,"[25.0352138889, 121.563688889]",10030.698718812248
9,"[25.031785, 121.57448]",10858.461796286114
10,"[25.0286611111, 121.566116667]",10795.633763901806
11,"[25.034937, 121.55762]",9823.057749981135
12,"[25.026679, 121.561747]",10829.522865593843
13,"[25.03809, 121.58367]",10750.820234284343
14,"[25.06424, 121.54037]",6174.611085163728
16,"[25.036084, 121.579135]",10684.264293177948
17,"[25.05862, 121.55514]",7310.284141360132
18,"[25.049408, 121.55261]",8140.730008525493
19,"[25.02863, 121.56981]",10955.070684960518
21,"[25.057985, 121.548982]",7119.509400668893
22,"[25.048824, 121.57845]",9474.330696428036
23,"[25.055074, 121.602798]",10641.705728383748
24,"[25.03293, 121.53747]",9509.695312174521
25,"[25.04543, 121.57205]",9424.66409447809
26,"[25.050142, 121.592375]",10261.258852277642
27,"[25.05469, 121.61669]",11764.220406108194
28,"[25.04814, 121.57467]",9316.147111296876
29,"[25.03164, 121.52655]",9542.679816421549
30,"[25.017054, 121.544352]",11369.47464440518
31,"[25.022413, 121.53456]",10628.91288406158
32,"[25.023884, 121.553161]",10843.06335092577
33,"[25.04878, 121.56087]",8547.128024246249
34,"[25.058369, 121.532934]",6644.344531682199
35,"[25.059978, 121.533302]",6473.773245824771
36,"[25.02101, 121.54153]",10884.772627276196
37,"[25.0337, 121.528988]",9327.556460399002
38,"[25.026603, 121.52944]",10117.972090094507
39,"[25.058, 121.61422]",11346.628710170506
40,"[25.04287, 121.5864]",10485.529455937536
41,"[25.047425, 121.613706]",12029.661025285644
42,"[25.04431, 121.58174]",10075.053657026265
43,"[25.035639, 121.614154]",12948.292635529706
44,"[25.05973, 121.616187]",11398.950545927999
45,"[25.01476, 121.534538]",11474.57545944547
46,"[25.056504, 121.611389]",11215.67946762463
47,"[25.042275, 121.533939]",8429.604123065596
48,"[25.05247, 121.608202]",11244.166442236896
49,"[25.040901, 121.548252]",8888.523047967694
50,"[25.062002, 121.560186]",7228.831591462532
51,"[25.065031, 121.536775]",5994.071016192209
52,"[25.054761, 121.536925]",7111.426436419269
53,"[25.044781, 121.536609]",8195.617477030704
54,"[25.028798, 121.538073]",9972.99449230039
55,"[25.049505, 121.549408]",8016.414282518296
56,"[25.038954, 121.522334]",8721.112643106064
57,"[25.026217, 121.53519]",10216.45228264327
58,"[25.045267, 121.5222]",8019.197695364039
59,"[25.052227, 121.525805]",7252.401652944152
60,"[25.064317, 121.533487]",6001.952724798625
61,"[25.0131, 121.539723]",11723.57041016997
62,"[25.026827, 121.520258]",10072.28000630668
63,"[25.037569, 121.545632]",9173.388155704422
64,"[25.037773, 121.517029]",8870.111884388758
65,"[25.022725, 121.502708]",10714.503065386178
66,"[25.007528, 121.537188]",12303.62977572118
67,"[25.042973, 121.516428]",8297.442176079288
68,"[25.025865, 121.506536]",10304.202977075987
69,"[24.999837, 121.547778]",13314.598817014043
70,"[25.032752, 121.561645]",10199.5597033243
71,"[25.032985, 121.554204]",9910.120985683787
72,"[25.048611, 121.529346]",7677.447146279741
73,"[25.072228, 121.510195]",5174.050704399907
74,"[25.033817, 121.530547]",9326.750485468068
75,"[25.0300508, 121.557635]",10332.51506287113
76,"[25.056387, 121.527522]",6800.753126304301
77,"[25.059147, 121.56297]",7646.471026244046
78,"[25.071824, 121.519287]",5077.021740654869
79,"[25.061285, 121.520205]",6242.612647578722
80,"[25.02751, 121.495869]",10349.697926830104
81,"[25.020547, 121.528552]",10784.553976628924
82,"[25.041778, 121.508693]",8522.809272920842
83,"[25.033344, 121.534236]",9418.164585488972
84,"[25.029705, 121.502899]",9949.23523180744
85,"[25.033362, 121.54911]",9717.090306785953
86,"[25.062344, 121.545138]",6527.7654736869345
87,"[25.033078, 121.543057]",9598.351158039228
88,"[25.032922, 121.57087]",10575.790089368595
89,"[25.027323, 121.516385]",10033.880672874746
90,"[25.037783, 121.501708]",9097.768228368292
91,"[25.070629, 121.523268]",5199.41897688982
92,"[25.046618, 121.507169]",8020.7242125758285
