station,station_coor,distance
1,"[25.0408578889, 121.567904444]",1622.545720437506
2,"[25.041254, 121.55742]",1686.7773464846623
3,"[25.0377972222, 121.565169444]",1224.972421307809
4,"[25.0360361111, 121.562325]",1012.0763788693081
5,"[25.0365638889, 121.5686639]",1210.668316686289
6,"[25.034047, 121.565973]",843.0743635391864
7,"[25.0330388889, 121.565619444]",725.6535138618107
8,"[25.0352138889, 121.563688889]",920.8087405677209
9,"[25.031785, 121.57448]",1274.126301600997
10,"[25.0286611111, 121.566116667]",365.80532773483696
11,"[25.034937, 121.55762]",1040.5590023519721
12,"[25.026679, 121.561747]",131.11331737056142
13,"[25.03809, 121.58367]",2421.7056468706746
14,"[25.06424, 121.54037]",4731.876021530192
16,"[25.036084, 121.579135]",1915.460774800228
17,"[25.05862, 121.55514]",3609.1262776221397
18,"[25.049408, 121.55261]",2707.6161551928026
19,"[25.02863, 121.56981]",709.7803688238567
21,"[25.057985, 121.548982]",3728.5894214144296
22,"[25.048824, 121.57845]",2886.5106661892505
23,"[25.055074, 121.602798]",5083.4220552879015
24,"[25.03293, 121.53747]",2657.7782392902773
25,"[25.04543, 121.57205]",2247.01761241471
26,"[25.050142, 121.592375]",3924.0287186527385
27,"[25.05469, 121.61669]",6225.255664394775
28,"[25.04814, 121.57467]",2632.1633991376766
29,"[25.03164, 121.52655]",3710.391822379382
30,"[25.017054, 121.544352]",2178.81036857382
31,"[25.022413, 121.53456]",2910.886157249608
32,"[25.023884, 121.553161]",1049.6683042341372
33,"[25.04878, 121.56087]",2436.3384455639616
34,"[25.058369, 121.532934]",4624.14348119428
35,"[25.059978, 121.533302]",4737.212937176785
36,"[25.02101, 121.54153]",2263.181259496395
37,"[25.0337, 121.528988]",3509.058097743184
38,"[25.026603, 121.52944]",3382.76913543198
39,"[25.058, 121.61422]",6207.199195838201
40,"[25.04287, 121.5864]",2946.799566167675
41,"[25.047425, 121.613706]",5591.460520417534
42,"[25.04431, 121.58174]",2698.8592044928273
43,"[25.035639, 121.614154]",5242.301738770109
44,"[25.05973, 121.616187]",6479.028642131724
45,"[25.01476, 121.534538]",3173.377073850093
46,"[25.056504, 121.611389]",5877.719302835588
47,"[25.042275, 121.533939]",3388.3759416674543
48,"[25.05247, 121.608202]",5364.273718692766
49,"[25.040901, 121.548252]",2148.4580303846583
50,"[25.062002, 121.560186]",3907.3670621752567
51,"[25.065031, 121.536775]",4991.083918873318
52,"[25.054761, 121.536925]",4057.8572312059605
53,"[25.044781, 121.536609]",3317.2992013045414
54,"[25.028798, 121.538073]",2521.040511649255
55,"[25.049505, 121.549408]",2857.504452957462
56,"[25.038954, 121.522334]",4309.993720036919
57,"[25.026217, 121.53519]",2804.408769907437
58,"[25.045267, 121.5222]",4588.232192133035
59,"[25.052227, 121.525805]",4684.746418486667
60,"[25.064317, 121.533487]",5109.369912748585
61,"[25.0131, 121.539723]",2807.1773261300636
62,"[25.026827, 121.520258]",4307.692769137449
63,"[25.037569, 121.545632]",2111.613991875794
64,"[25.037773, 121.517029]",4786.403168550307
65,"[25.022725, 121.502708]",6094.200017189744
66,"[25.007528, 121.537188]",3381.9496328838136
67,"[25.042973, 121.516428]",5019.836283806417
68,"[25.025865, 121.506536]",5691.540227448689
69,"[24.999837, 121.547778]",3383.692224582738
70,"[25.032752, 121.561645]",659.0814774064302
71,"[25.032985, 121.554204]",1112.210570465814
72,"[25.048611, 121.529346]",4159.568472871372
73,"[25.072228, 121.510195]",7324.638885261203
74,"[25.033817, 121.530547]",3358.7125879225687
75,"[25.0300508, 121.557635]",641.8315650073898
76,"[25.056387, 121.527522]",4846.9810143699315
77,"[25.059147, 121.56297]",3579.5228622781005
78,"[25.071824, 121.519287]",6655.285807098683
79,"[25.061285, 121.520205]",5759.189020703136
