station,station_coor,distance
1,"[25.0408578889, 121.567904444]",7543.774817213271
2,"[25.041254, 121.55742]",6520.639643075804
3,"[25.0377972222, 121.565169444]",7213.149142637102
4,"[25.0360361111, 121.562325]",6901.322193486635
5,"[25.0365638889, 121.5686639]",7542.115018676985
6,"[25.034047, 121.565973]",7241.008791426191
7,"[25.0330388889, 121.565619444]",7195.531648349072
8,"[25.0352138889, 121.563688889]",7026.140763467483
9,"[25.031785, 121.57448]",8076.6455905170515
10,"[25.0286611111, 121.566116667]",7222.281451500474
11,"[25.034937, 121.55762]",6415.491250224465
12,"[25.026679, 121.561747]",6782.358846435512
13,"[25.03809, 121.58367]",9063.201640925545
14,"[25.06424, 121.54037]",6155.005961587388
16,"[25.036084, 121.579135]",8583.286750452708
17,"[25.05862, 121.55514]",7013.24155183734
18,"[25.049408, 121.55261]",6336.379444142053
19,"[25.02863, 121.56981]",7594.3172379259
21,"[25.057985, 121.548982]",6442.334990519031
22,"[25.048824, 121.57845]",8782.336156113948
23,"[25.055074, 121.602798]",11331.53295351804
24,"[25.03293, 121.53747]",4373.529708970011
25,"[25.04543, 121.57205]",8062.586492370119
26,"[25.050142, 121.592375]",10176.038470521957
27,"[25.05469, 121.61669]",12675.161501613458
28,"[25.04814, 121.57467]",8395.106237793972
29,"[25.03164, 121.52655]",3264.0300681945314
30,"[25.017054, 121.544352]",5167.260152808356
31,"[25.022413, 121.53456]",4085.290097279758
32,"[25.023884, 121.553161]",5931.808458374387
33,"[25.04878, 121.56087]",7089.705241308225
34,"[25.058369, 121.532934]",5161.439672925038
35,"[25.059978, 121.533302]",5308.487299959749
36,"[25.02101, 121.54153]",4803.067921191431
37,"[25.0337, 121.528988]",3543.2582667561687
38,"[25.026603, 121.52944]",3528.513827159935
39,"[25.058, 121.61422]",12527.183367504027
40,"[25.04287, 121.5864]",9416.242806239048
41,"[25.047425, 121.613706]",12213.274741289288
42,"[25.04431, 121.58174]",8986.128570501538
43,"[25.035639, 121.614154]",12093.121170969183
44,"[25.05973, 121.616187]",12770.33525369305
45,"[25.01476, 121.534538]",4289.994541618763
46,"[25.056504, 121.611389]",12208.135671418058
47,"[25.042275, 121.533939]",4295.208452239442
48,"[25.05247, 121.608202]",11786.094762578554
49,"[25.040901, 121.548252]",5615.534966877598
50,"[25.062002, 121.560186]",7640.943715318555
51,"[25.065031, 121.536775]",5948.585043800291
52,"[25.054761, 121.536925]",5229.592110752979
53,"[25.044781, 121.536609]",4651.917735491056
54,"[25.028798, 121.538073]",4397.630636345522
55,"[25.049505, 121.549408]",6043.5919691143
56,"[25.038954, 121.522334]",3074.6125604754884
57,"[25.026217, 121.53519]",4109.081404314049
58,"[25.045267, 121.5222]",3409.004963053467
59,"[25.052227, 121.525805]",4171.383819912527
60,"[25.064317, 121.533487]",5658.455968460779
61,"[25.0131, 121.539723]",4844.107427000646
62,"[25.026827, 121.520258]",2603.096306221728
63,"[25.037569, 121.545632]",5272.099663825775
64,"[25.037773, 121.517029]",2534.685243978109
65,"[25.022725, 121.502708]",1002.0468482348879
66,"[25.007528, 121.537188]",4858.093157872437
67,"[25.042973, 121.516428]",2788.8331098554877
68,"[25.025865, 121.506536]",1236.2045158220317
69,"[24.999837, 121.547778]",6205.50850576851
70,"[25.032752, 121.561645]",6793.839517290326
71,"[25.032985, 121.554204]",6049.428261772572
72,"[25.048611, 121.529346]",4213.555125468261
73,"[25.072228, 121.510195]",5195.674210977872
74,"[25.033817, 121.530547]",3700.024516442095
75,"[25.0300508, 121.557635]",6372.156850439102
76,"[25.056387, 121.527522]",4610.485790020491
77,"[25.059147, 121.56297]",7736.947515714654
78,"[25.071824, 121.519287]",5504.395359350513
79,"[25.061285, 121.520205]",4544.610771632892
80,"[25.02751, 121.495869]",145.99821481919543
81,"[25.020547, 121.528552]",3528.598765320827
82,"[25.041778, 121.508693]",2121.290141913632
83,"[25.033344, 121.534236]",4057.5948205262866
84,"[25.029705, 121.502899]",879.8332974302809
85,"[25.033362, 121.54911]",5543.381187818257
86,"[25.062344, 121.545138]",6394.751020438844
87,"[25.033078, 121.543057]",4934.0113458196465
88,"[25.032922, 121.57087]",7721.89895010697
89,"[25.027323, 121.516385]",2211.3854999078553
90,"[25.037783, 121.501708]",1335.7727803785035
91,"[25.070629, 121.523268]",5584.040224979664
92,"[25.046618, 121.507169]",2460.255060628054
93,"[25.023877, 121.569836]",7608.536048952096
94,"[24.993254, 121.541059]",6063.636561134805
95,"[25.023393, 121.497679]",582.6883904561162
96,"[25.061567, 121.566558]",8181.255804559203
97,"[25.082825, 121.524721]",6843.067264589241
98,"[24.999378, 121.540197]",5585.699793817407
99,"[25.057866, 121.520711]",4269.527783703963
100,"[25.045753, 121.530697]",4166.019844187841
101,"[25.043668, 121.528487]",3860.536123220207
102,"[25.02043, 121.525322]",3215.7216510066946
103,"[25.033639, 121.503028]",1085.9987281928497
104,"[25.004023, 121.54074]",5358.75986794739
105,"[25.044412, 121.505409]",2158.6282579526205
106,"[25.032932, 121.497674]",663.330171752475
107,"[25.036402, 121.509422]",1790.7381183444777
108,"[25.073306, 121.515843]",5506.809090027689
109,"[25.071606, 121.530805]",6100.45343424704
110,"[25.086376, 121.560888]",9344.318516339628
111,"[25.040184, 121.543497]",5132.49401492937
112,"[25.137456, 121.503124]",12231.702414794263
113,"[25.037724, 121.561178]",6814.834292052839
114,"[25.109908, 121.530386]",9828.302915040435
115,"[25.048222, 121.520526]",3477.8405449355914
116,"[25.096122, 121.530215]",8414.808887572424
117,"[25.132581, 121.498618]",11665.917787958231
118,"[25.136929, 121.499152]",12151.071976872772
119,"[25.08418, 121.555116]",8760.547706031693
120,"[25.035479, 121.50026]",1041.694518591219
121,"[25.05298, 121.540568]",5429.006841565324
122,"[25.079666, 121.57584]",10028.766551833225
123,"[25.116325, 121.534136]",10631.124349283733
124,"[25.115863, 121.518163]",10086.425481409602
125,"[25.038609, 121.498495]",1276.2314296361942
126,"[25.022073, 121.548336]",5466.602268963352
127,"[25.073277, 121.619521]",13579.500072686598
128,"[25.026808, 121.546726]",5268.914609783262
129,"[25.078424, 121.58456]",10685.382404122696
130,"[25.031445, 121.519411]",2549.348206479971
131,"[25.079322, 121.568688]",9425.526358444076
132,"[25.01603085, 121.5331757]",4114.099968976052
133,"[25.111839, 121.525888]",9873.714495080987
134,"[25.10336, 121.522629]",8875.458436444067
135,"[25.114513, 121.515677]",9883.460620915108
136,"[25.117457, 121.51668]",10224.954468845755
137,"[25.137976, 121.493066]",12259.011354386736
138,"[25.040558, 121.575372]",8277.391561101269
139,"[25.054501, 121.510549]",3389.8685213673484
140,"[25.063404, 121.512909]",4380.855297214135
141,"[24.989902, 121.569984]",8697.480188257341
142,"[24.997996, 121.57444]",8713.063765034052
143,"[24.997659, 121.578752]",9130.220351934986
144,"[24.988363, 121.576536]",9359.706441678907
145,"[25.066688, 121.516149]",4852.085705901887
146,"[25.092546, 121.526556]",7899.352910161546
147,"[25.089175, 121.521814]",7367.208954163399
148,"[25.110331, 121.518316]",9493.824890691647
149,"[25.116665, 121.509621]",10006.042252068315
150,"[25.036568, 121.57343]",8018.515906263455
151,"[24.987507, 121.549827]",7152.579281499808
152,"[25.08521, 121.519175]",6859.375415249992
153,"[25.059885, 121.516299]",4198.636746081183
154,"[25.093396, 121.519867]",7737.30457047298
155,"[25.076193, 121.57505]",9745.179589879535
156,"[25.06853, 121.61538]",13000.12223540298
157,"[25.082703, 121.571467]",9877.1945672413
158,"[25.067026, 121.61355]",12769.408572296175
159,"[25.082866, 121.566695]",9515.912612975248
161,"[25.131143, 121.503768]",11536.735188219003
162,"[25.062924, 121.52772]",5152.60069356285
163,"[25.018097, 121.559279]",6620.230358251201
164,"[25.126286, 121.500801]",10977.062156096632
165,"[25.120788, 121.505693]",10408.880735418785
166,"[24.980602, 121.556177]",8134.637857741012
167,"[25.095714, 121.518046]",7924.019465519035
168,"[25.02288, 121.522855]",2913.300225069109
169,"[25.030015, 121.509813]",1569.3485342421159
170,"[25.059245, 121.568883]",8277.44890254448
171,"[24.996842, 121.559651]",7414.701580578306
172,"[25.051562, 121.562891]",7387.353973043123
173,"[25.052181, 121.533211]",4758.598104694204
174,"[25.051702, 121.553057]",6478.688245978008
175,"[25.051618, 121.544847]",5730.563683827446
176,"[25.055997, 121.542318]",5756.659571305781
177,"[25.082538, 121.507495]",6234.054807500301
178,"[25.078908, 121.510306]",5910.320538426296
179,"[25.041355, 121.59073]",9818.433359022316
180,"[25.06877, 121.592654]",10895.154054984087
181,"[25.02585, 121.537383]",4331.648804087419
182,"[25.0253, 121.523537]",2944.0074635657907
183,"[25.05379, 121.514179]",3513.897073507693
184,"[25.084759, 121.537892]",7704.659667803996
185,"[25.042342, 121.54605]",5447.24920495371
