station,station_coor,distance
1,"[25.0408578889, 121.567904444]",5038.287562162767
2,"[25.041254, 121.55742]",3982.2544707277802
3,"[25.0377972222, 121.565169444]",4775.172053644688
4,"[25.0360361111, 121.562325]",4508.636746941518
5,"[25.0365638889, 121.5686639]",5137.403770982453
6,"[25.034047, 121.565973]",4903.153441338417
7,"[25.0330388889, 121.565619444]",4886.7506836272205
8,"[25.0352138889, 121.563688889]",4656.598034942925
9,"[25.031785, 121.57448]",5790.042275888781
10,"[25.0286611111, 121.566116667]",5044.972668654055
11,"[25.034937, 121.55762]",4056.5725849231394
12,"[25.026679, 121.561747]",4692.109113737766
13,"[25.03809, 121.58367]",6633.91874199782
14,"[25.06424, 121.54037]",3445.3837378055714
16,"[25.036084, 121.579135]",6192.861462495821
17,"[25.05862, 121.55514]",4238.763962051782
18,"[25.049408, 121.55261]",3623.4868129832385
19,"[25.02863, 121.56981]",5405.112069093095
21,"[25.057985, 121.548982]",3663.796427077561
22,"[25.048824, 121.57845]",6164.024615645803
23,"[25.055074, 121.602798]",8697.386130391265
24,"[25.03293, 121.53747]",2161.5563808160905
25,"[25.04543, 121.57205]",5479.179988719641
26,"[25.050142, 121.592375]",7573.523363442125
27,"[25.05469, 121.61669]",10070.228054186884
28,"[25.04814, 121.57467]",5776.31325103301
29,"[25.03164, 121.52655]",1348.101751273862
30,"[25.017054, 121.544352]",3758.763154002449
31,"[25.022413, 121.53456]",2653.017156872304
32,"[25.023884, 121.553161]",4024.811164535154
33,"[25.04878, 121.56087]",4417.583464971261
34,"[25.058369, 121.532934]",2464.8216694587213
35,"[25.059978, 121.533302]",2629.961412841343
36,"[25.02101, 121.54153]",3248.886315548581
37,"[25.0337, 121.528988]",1373.9153026308052
38,"[25.026603, 121.52944]",1968.5769271843033
39,"[25.058, 121.61422]",9888.451802618061
40,"[25.04287, 121.5864]",6905.061958444613
41,"[25.047425, 121.613706]",9679.5838881342
42,"[25.04431, 121.58174]",6443.301094025141
43,"[25.035639, 121.614154]",9715.352024028753
44,"[25.05973, 121.616187]",10120.970938416542
45,"[25.01476, 121.534538]",3354.2759997403195
46,"[25.056504, 121.611389]",9577.253515455028
47,"[25.042275, 121.533939]",1623.8605562307907
48,"[25.05247, 121.608202]",9188.315193999622
49,"[25.040901, 121.548252]",3058.435002095167
50,"[25.062002, 121.560186]",4864.578125152553
51,"[25.065031, 121.536775]",3290.362299006367
52,"[25.054761, 121.536925]",2460.9721719384634
53,"[25.044781, 121.536609]",1934.5826827163316
54,"[25.028798, 121.538073]",2437.152285265559
55,"[25.049505, 121.549408]",3316.321272054727
56,"[25.038954, 121.522334]",496.22819814094277
57,"[25.026217, 121.53519]",2386.819738256974
58,"[25.045267, 121.5222]",652.4314220818478
59,"[25.052227, 121.525805]",1491.916820739735
60,"[25.064317, 121.533487]",3042.4060501558497
61,"[25.0131, 121.539723]",3792.467847559828
62,"[25.026827, 121.520258]",1581.218032221169
63,"[25.037569, 121.545632]",2818.7441307104223
64,"[25.037773, 121.517029]",356.8148285799341
65,"[25.022725, 121.502708]",2533.419199664917
66,"[25.007528, 121.537188]",4187.718440831997
67,"[25.042973, 121.516428]",275.1389258998149
68,"[25.025865, 121.506536]",2024.5111296527768
69,"[24.999837, 121.547778]",5468.111321675521
70,"[25.032752, 121.561645]",4499.6487309065315
71,"[25.032985, 121.554204]",3762.1658434670485
72,"[25.048611, 121.529346]",1438.4673163168686
73,"[25.072228, 121.510195]",3570.4204443926665
74,"[25.033817, 121.530547]",1497.600415189718
75,"[25.0300508, 121.557635]",4181.195341360039
76,"[25.056387, 121.527522]",1977.91904002404
77,"[25.059147, 121.56297]",4974.207658105104
78,"[25.071824, 121.519287]",3443.1341948101376
79,"[25.061285, 121.520205]",2280.309256495214
80,"[25.02751, 121.495869]",2671.223788653627
81,"[25.020547, 121.528552]",2503.4922528168554
82,"[25.041778, 121.508693]",932.1698901532915
83,"[25.033344, 121.534236]",1847.688933331128
84,"[25.029705, 121.502899]",1956.3899290036165
85,"[25.033362, 121.54911]",3254.3163953617554
86,"[25.062344, 121.545138]",3636.7360091456985
87,"[25.033078, 121.543057]",2679.6608726761924
88,"[25.032922, 121.57087]",5410.1665233188505
89,"[25.027323, 121.516385]",1515.6514573366485
90,"[25.037783, 121.501708]",1666.661332220574
91,"[25.070629, 121.523268]",3351.411885161104
92,"[25.046618, 121.507169]",1254.4351013979058
93,"[25.023877, 121.569836]",5564.477527968566
94,"[24.993254, 121.541059]",5787.886371119102
95,"[25.023393, 121.497679]",2816.168486803584
96,"[25.061567, 121.566558]",5414.855402444538
97,"[25.082825, 121.524721]",4713.962936348846
98,"[24.999378, 121.540197]",5133.419818035914
99,"[25.057866, 121.520711]",1909.4273962250873
100,"[25.045753, 121.530697]",1398.8408617229557
101,"[25.043668, 121.528487]",1111.1945916149648
102,"[25.02043, 121.525322]",2394.461851872243
