station,station_coor,distance
1,"[25.0408578889, 121.567904444]",4319.706754772729
2,"[25.041254, 121.55742]",3441.0561730256272
3,"[25.0377972222, 121.565169444]",4288.842117321688
4,"[25.0360361111, 121.562325]",4195.842103340059
5,"[25.0365638889, 121.5686639]",4652.199068801647
6,"[25.034047, 121.565973]",4617.1839126302075
7,"[25.0330388889, 121.565619444]",4665.718882411091
8,"[25.0352138889, 121.563688889]",4359.041616350566
9,"[25.031785, 121.57448]",5439.927574956374
10,"[25.0286611111, 121.566116667]",5042.843639027602
11,"[25.034937, 121.55762]",3949.391821665422
12,"[25.026679, 121.561747]",4920.925245117992
13,"[25.03809, 121.58367]",5858.2009845535595
14,"[25.06424, 121.54037]",939.8522758826851
16,"[25.036084, 121.579135]",5562.408847054778
17,"[25.05862, 121.55514]",2396.667617112963
18,"[25.049408, 121.55261]",2509.295522470541
19,"[25.02863, 121.56981]",5308.937997302022
21,"[25.057985, 121.548982]",1797.5971335866586
22,"[25.048824, 121.57845]",4928.59350440403
23,"[25.055074, 121.602798]",7211.362028621895
24,"[25.03293, 121.53747]",3228.7717219919764
25,"[25.04543, 121.57205]",4451.973484496536
26,"[25.050142, 121.592375]",6254.5619029401605
27,"[25.05469, 121.61669]",8608.6236133094
28,"[25.04814, 121.57467]",4588.949963384464
29,"[25.03164, 121.52655]",3354.8610143206424
30,"[25.017054, 121.544352]",5104.145104203882
31,"[25.022413, 121.53456]",4353.2893367768465
32,"[25.023884, 121.553161]",4712.031063859613
33,"[25.04878, 121.56087]",3272.6743408396433
34,"[25.058369, 121.532934]",371.56256105198474
35,"[25.059978, 121.533302]",241.70842639011755
36,"[25.02101, 121.54153]",4609.625480032461
37,"[25.0337, 121.528988]",3098.5045950071208
38,"[25.026603, 121.52944]",3882.6955497157333
39,"[25.058, 121.61422]",8335.57802000226
40,"[25.04287, 121.5864]",5899.118014893437
41,"[25.047425, 121.613706]",8421.278259827766
42,"[25.04431, 121.58174]",5403.347047653683
43,"[25.035639, 121.614154]",8802.498178249718
44,"[25.05973, 121.616187]",8526.914160579783
45,"[25.01476, 121.534538]",5202.412735409222
46,"[25.056504, 121.611389]",8060.464198271372
47,"[25.042275, 121.533939]",2147.6654129627095
48,"[25.05247, 121.608202]",7785.210876536527
49,"[25.040901, 121.548252]",2838.8837348282505
50,"[25.062002, 121.560186]",2884.490437844232
51,"[25.065031, 121.536775]",658.3131993990733
52,"[25.054761, 121.536925]",921.3156806602285
53,"[25.044781, 121.536609]",1924.1149923492078
54,"[25.028798, 121.538073]",3691.634953535184
55,"[25.049505, 121.549408]",2236.8801725240596
56,"[25.038954, 121.522334]",2670.249828783368
57,"[25.026217, 121.53519]",3936.8328861675454
58,"[25.045267, 121.5222]",2033.0929874864653
59,"[25.052227, 121.525805]",1179.582447374469
60,"[25.064317, 121.533487]",371.7568743933513
61,"[25.0131, 121.539723]",5440.896402737716
62,"[25.026827, 121.520258]",4016.545191399404
63,"[25.037569, 121.545632]",3012.1552519736792
64,"[25.037773, 121.517029]",3013.8696538282134
65,"[25.022725, 121.502708]",5196.625279235946
66,"[25.007528, 121.537188]",6024.675945948959
67,"[25.042973, 121.516428]",2559.5977546572226
68,"[25.025865, 121.506536]",4693.144031819716
69,"[24.999837, 121.547778]",7045.307094748514
70,"[25.032752, 121.561645]",4402.73899823496
71,"[25.032985, 121.554204]",3903.443715603317
72,"[25.048611, 121.529346]",1446.880895420676
73,"[25.072228, 121.510195]",2461.723748343937
74,"[25.033817, 121.530547]",3076.3609254967896
75,"[25.0300508, 121.557635]",4371.138982238112
76,"[25.056387, 121.527522]",695.9016063016053
77,"[25.059147, 121.56297]",3174.8482344285617
78,"[25.071824, 121.519287]",1689.0330197755677
79,"[25.061285, 121.520205]",1143.4367247071639
80,"[25.02751, 121.495869]",5213.668225128264
81,"[25.020547, 121.528552]",4560.287738526378
82,"[25.041778, 121.508693]",3177.6650184474747
83,"[25.033344, 121.534236]",3138.9192063703595
84,"[25.029705, 121.502899]",4561.584011586634
85,"[25.033362, 121.54911]",3590.9268808402535
86,"[25.062344, 121.545138]",1371.6118427289946
87,"[25.033078, 121.543057]",3362.779256635365
88,"[25.032922, 121.57087]",5075.548272271091
89,"[25.027323, 121.516385]",4092.8098350973423
90,"[25.037783, 121.501708]",3997.051743361451
91,"[25.070629, 121.523268]",1316.9337820915077
92,"[25.046618, 121.507169]",2959.894031430044
93,"[25.023877, 121.569836]",5687.228713798181
