station,station_coor,distance
1,"[25.0408578889, 121.567904444]",4392.864348756716
2,"[25.041254, 121.55742]",3459.172870503218
3,"[25.0377972222, 121.565169444]",4014.913307448917
4,"[25.0360361111, 121.562325]",3681.116577808754
5,"[25.0365638889, 121.5686639]",4309.539767818694
6,"[25.034047, 121.565973]",3977.0123331165237
7,"[25.0330388889, 121.565619444]",3918.2821330103257
8,"[25.0352138889, 121.563688889]",3786.381830835754
9,"[25.031785, 121.57448]",4775.26839212307
10,"[25.0286611111, 121.566116667]",3900.122997447745
11,"[25.034937, 121.55762]",3192.5102404644754
12,"[25.026679, 121.561747]",3449.219443382608
13,"[25.03809, 121.58367]",5815.512119729855
14,"[25.06424, 121.54037]",4449.180255609869
16,"[25.036084, 121.579135]",5320.528016461008
17,"[25.05862, 121.55514]",4575.06706436053
18,"[25.049408, 121.55261]",3631.4240665294524
19,"[25.02863, 121.56981]",4270.990568071994
21,"[25.057985, 121.548982]",4166.076662357106
22,"[25.048824, 121.57845]",5726.1913014901165
23,"[25.055074, 121.602798]",8245.694203672321
24,"[25.03293, 121.53747]",1267.0795076051754
25,"[25.04543, 121.57205]",4981.215870236983
26,"[25.050142, 121.592375]",7065.364087934966
27,"[25.05469, 121.61669]",9534.277745294565
28,"[25.04814, 121.57467]",5352.163646872581
29,"[25.03164, 121.52655]",639.3746389773352
30,"[25.017054, 121.544352]",1963.5911862723083
31,"[25.022413, 121.53456]",811.2645223154485
32,"[25.023884, 121.553161]",2593.5051478971995
33,"[25.04878, 121.56087]",4210.343508458915
34,"[25.058369, 121.532934]",3644.9486035130676
35,"[25.059978, 121.533302]",3827.4058700922965
36,"[25.02101, 121.54153]",1514.7978020999467
37,"[25.0337, 121.528988]",873.450936994344
38,"[25.026603, 121.52944]",206.0755091630437
39,"[25.058, 121.61422]",9432.86362389999
40,"[25.04287, 121.5864]",6222.769001525728
41,"[25.047425, 121.613706]",9004.83765482676
42,"[25.04431, 121.58174]",5831.033547968716
43,"[25.035639, 121.614154]",8794.381205013126
44,"[25.05973, 121.616187]",9689.496555987822
45,"[25.01476, 121.534538]",1431.8053380987938
46,"[25.056504, 121.611389]",9106.12281715629
47,"[25.042275, 121.533939]",1926.099959678856
48,"[25.05247, 121.608202]",8646.122215916836
49,"[25.040901, 121.548252]",2668.8255455399944
50,"[25.062002, 121.560186]",5185.657993440841
51,"[25.065031, 121.536775]",4443.586365719741
52,"[25.054761, 121.536925]",3339.897020934387
53,"[25.044781, 121.536609]",2284.47126096228
54,"[25.028798, 121.538073]",1108.9179843049833
55,"[25.049505, 121.549408]",3423.01213438784
56,"[25.038954, 121.522334]",1536.745015842901
57,"[25.026217, 121.53519]",773.069155523189
58,"[25.045267, 121.5222]",2213.0248595304715
59,"[25.052227, 121.525805]",2926.1115692466565
60,"[25.064317, 121.533487]",4307.450041420291
61,"[25.0131, 121.539723]",1885.5688867918386
62,"[25.026827, 121.520258]",738.2981508936072
63,"[25.037569, 121.545632]",2235.1416762346735
64,"[25.037773, 121.517029]",1686.3470681565748
65,"[25.022725, 121.502708]",2525.9518194971693
66,"[25.007528, 121.537188]",2268.9620258695827
67,"[25.042973, 121.516428]",2197.5064978922733
68,"[25.025865, 121.506536]",2114.5419805131596
69,"[24.999837, 121.547778]",3549.9458886199104
70,"[25.032752, 121.561645]",3519.952262746993
71,"[25.032985, 121.554204]",2799.479680436321
72,"[25.048611, 121.529346]",2525.5994297063553
73,"[25.072228, 121.510195]",5433.035653777478
74,"[25.033817, 121.530547]",925.4937603718354
75,"[25.0300508, 121.557635]",3067.884878640923
76,"[25.056387, 121.527522]",3383.561542899883
77,"[25.059147, 121.56297]",5135.348695267343
78,"[25.071824, 121.519287]",5167.114556666637
79,"[25.061285, 121.520205]",3996.7672446913666
80,"[25.02751, 121.495869]",3193.9212835400003
81,"[25.020547, 121.528552]",610.5392445166068
82,"[25.041778, 121.508693]",2587.148389367181
83,"[25.033344, 121.534236]",1063.971042736573
84,"[25.029705, 121.502899]",2515.6704370097746
85,"[25.033362, 121.54911]",2325.5916826502357
86,"[25.062344, 121.545138]",4418.015781032999
87,"[25.033078, 121.543057]",1753.9825590204157
88,"[25.032922, 121.57087]",4435.4864907839265
89,"[25.027323, 121.516385]",1132.3882094835774
90,"[25.037783, 121.501708]",2914.326433552319
91,"[25.070629, 121.523268]",4985.65618653404
92,"[25.046618, 121.507169]",3079.350005151894
93,"[25.023877, 121.569836]",4269.619458747905
94,"[24.993254, 121.541059]",3883.9178291930475
95,"[25.023393, 121.497679]",3020.4343750993608
96,"[25.061567, 121.566558]",5580.528558374543
97,"[25.082825, 121.524721]",6329.62744346043
98,"[24.999378, 121.540197]",3219.6892011916825
99,"[25.057866, 121.520711]",3613.7697182407724
100,"[25.045753, 121.530697]",2224.227046131069
101,"[25.043668, 121.528487]",1971.6687331671985
102,"[25.02043, 121.525322]",653.4430292996134
103,"[25.033639, 121.503028]",2611.5057518884228
104,"[25.004023, 121.54074]",2778.987989865273
105,"[25.044412, 121.505409]",3028.9026457796544
106,"[25.032932, 121.497674]",3105.702134209112
107,"[25.036402, 121.509422]",2162.040151160576
108,"[25.073306, 121.515843]",5394.731410473178
109,"[25.071606, 121.530805]",5086.595871025827
110,"[25.086376, 121.560888]",7511.977812879221
111,"[25.040184, 121.543497]",2256.6639859071884
112,"[25.137456, 121.503124]",12639.172680142601
113,"[25.037724, 121.561178]",3634.4583488274293
114,"[25.109908, 121.530386]",9339.279358098853
115,"[25.048222, 121.520526]",2574.048633908933
116,"[25.096122, 121.530215]",7806.603974358396
117,"[25.132581, 121.498618]",12208.095686236
118,"[25.136929, 121.499152]",12665.897586809226
119,"[25.08418, 121.555116]",7045.457899443518
120,"[25.035479, 121.50026]",2943.719233616348
121,"[25.05298, 121.540568]",3279.5733834048383
122,"[25.079666, 121.57584]",7704.221617072703
123,"[25.116325, 121.534136]",10070.415942959933
124,"[25.115863, 121.518163]",10041.33881111611
125,"[25.038609, 121.498495]",3245.2809655471005
126,"[25.022073, 121.548336]",2141.127956932156
