station,station_coor,distance
1,"[25.0408578889, 121.567904444]",3583.4660286676
2,"[25.041254, 121.55742]",2574.934786743999
3,"[25.0377972222, 121.565169444]",3444.1613028784845
4,"[25.0360361111, 121.562325]",3274.633841455991
5,"[25.0365638889, 121.5686639]",3821.637237416292
6,"[25.034047, 121.565973]",3703.350827408293
7,"[25.0330388889, 121.565619444]",3728.857304927899
8,"[25.0352138889, 121.563688889]",3439.1717981921634
9,"[25.031785, 121.57448]",4578.338781112074
10,"[25.0286611111, 121.566116667]",4041.744534137715
11,"[25.034937, 121.55762]",2938.8571404094237
12,"[25.026679, 121.561747]",3844.8250845847388
13,"[25.03809, 121.58367]",5194.9304978804985
14,"[25.06424, 121.54037]",1678.8062292780664
16,"[25.036084, 121.579135]",4824.109516020303
17,"[25.05862, 121.55514]",2329.6629166825815
18,"[25.049408, 121.55261]",1887.2850414312563
19,"[25.02863, 121.56981]",4348.096854760039
21,"[25.057985, 121.548982]",1741.493344036788
22,"[25.048824, 121.57845]",4490.656753559699
23,"[25.055074, 121.602798]",6960.157525467143
24,"[25.03293, 121.53747]",1967.376978248742
25,"[25.04543, 121.57205]",3881.254705515075
26,"[25.050142, 121.592375]",5890.306984151026
27,"[25.05469, 121.61669]",8353.613226356776
28,"[25.04814, 121.57467]",4113.964276534536
29,"[25.03164, 121.52655]",2205.793262948636
30,"[25.017054, 121.544352]",3846.4791991387287
31,"[25.022413, 121.53456]",3104.4131643038095
32,"[25.023884, 121.553161]",3522.6300150462916
33,"[25.04878, 121.56087]",2722.040944253973
34,"[25.058369, 121.532934]",899.7224624062382
35,"[25.059978, 121.533302]",1075.0338356971058
36,"[25.02101, 121.54153]",3349.0685786544286
37,"[25.0337, 121.528988]",1913.7960887255126
38,"[25.026603, 121.52944]",2675.835379114016
39,"[25.058, 121.61422]",8135.464051177881
40,"[25.04287, 121.5864]",5353.112438617178
41,"[25.047425, 121.613706]",8045.617646262038
42,"[25.04431, 121.58174]",4865.260528713929
43,"[25.035639, 121.614154]",8247.95231306331
44,"[25.05973, 121.616187]",8354.372645122698
45,"[25.01476, 121.534538]",3955.1993532422775
46,"[25.056504, 121.611389]",7835.634042375208
47,"[25.042275, 121.533939]",895.1601112046184
48,"[25.05247, 121.608202]",7488.341133776644
49,"[25.040901, 121.548252]",1785.4519470070761
50,"[25.062002, 121.560186]",2948.7998898620253
51,"[25.065031, 121.536775]",1660.6032402800774
52,"[25.054761, 121.536925]",579.6376852953575
53,"[25.044781, 121.536609]",674.1005940537692
54,"[25.028798, 121.538073]",2430.3219742293713
55,"[25.049505, 121.549408]",1564.6307849953178
56,"[25.038954, 121.522334]",1719.5781429405763
57,"[25.026217, 121.53519]",2683.8573786602137
58,"[25.045267, 121.5222]",1306.1762630065896
59,"[25.052227, 121.525805]",842.6531307518921
60,"[25.064317, 121.533487]",1556.3686355930174
61,"[25.0131, 121.539723]",4180.599345752654
62,"[25.026827, 121.520258]",2952.4140217104514
63,"[25.037569, 121.545632]",1846.145709699415
64,"[25.037773, 121.517029]",2199.4480590898424
65,"[25.022725, 121.502708]",4392.680473124036
66,"[25.007528, 121.537188]",4770.342435287901
67,"[25.042973, 121.516428]",1940.9237913320155
