station,station_coor,distance,near
1,"[25.0408578889, 121.567904444]",7543.774817213271,False
2,"[25.041254, 121.55742]",6520.639643075804,False
3,"[25.0377972222, 121.565169444]",7213.149142637102,False
4,"[25.0360361111, 121.562325]",6901.322193486635,False
5,"[25.0365638889, 121.5686639]",7542.115018676985,False
6,"[25.034047, 121.565973]",7241.008791426191,False
7,"[25.0330388889, 121.565619444]",7195.531648349072,False
8,"[25.0352138889, 121.563688889]",7026.140763467483,False
9,"[25.031785, 121.57448]",8076.6455905170515,False
10,"[25.0286611111, 121.566116667]",7222.281451500474,False
11,"[25.034937, 121.55762]",6415.491250224465,False
12,"[25.026679, 121.561747]",6782.358846435512,False
13,"[25.03809, 121.58367]",9063.201640925545,False
14,"[25.06424, 121.54037]",6155.005961587388,False
16,"[25.036084, 121.579135]",8583.286750452708,False
17,"[25.05862, 121.55514]",7013.24155183734,False
18,"[25.049408, 121.55261]",6336.379444142053,False
19,"[25.02863, 121.56981]",7594.3172379259,False
21,"[25.057985, 121.548982]",6442.334990519031,False
22,"[25.048824, 121.57845]",8782.336156113948,False
23,"[25.055074, 121.602798]",11331.53295351804,False
24,"[25.03293, 121.53747]",4373.529708970011,False
25,"[25.04543, 121.57205]",8062.586492370119,False
26,"[25.050142, 121.592375]",10176.038470521957,False
27,"[25.05469, 121.61669]",12675.161501613458,False
28,"[25.04814, 121.57467]",8395.106237793972,False
29,"[25.03164, 121.52655]",3264.0300681945314,False
30,"[25.017054, 121.544352]",5167.260152808356,False
31,"[25.022413, 121.53456]",4085.290097279758,False
32,"[25.023884, 121.553161]",5931.808458374387,False
33,"[25.04878, 121.56087]",7089.705241308225,False
34,"[25.058369, 121.532934]",5161.439672925038,False
35,"[25.059978, 121.533302]",5308.487299959749,False
36,"[25.02101, 121.54153]",4803.067921191431,False
37,"[25.0337, 121.528988]",3543.2582667561687,False
38,"[25.026603, 121.52944]",3528.513827159935,False
39,"[25.058, 121.61422]",12527.183367504027,False
40,"[25.04287, 121.5864]",9416.242806239048,False
41,"[25.047425, 121.613706]",12213.274741289288,False
