station,station_coor,distance,near
1,"[25.0408578889, 121.567904444]",4157.164898041083,False
2,"[25.041254, 121.55742]",3574.543085031613,False
3,"[25.0377972222, 121.565169444]",3720.022426827066,False
4,"[25.0360361111, 121.562325]",3382.923992435235,False
5,"[25.0365638889, 121.5686639]",3872.967243659936,False
6,"[25.034047, 121.565973]",3484.2063623973063,False
7,"[25.0330388889, 121.565619444]",3383.4136070909944,False
8,"[25.0352138889, 121.563688889]",3408.544847223144,False
9,"[25.031785, 121.57448]",4027.0845053129383,False
10,"[25.0286611111, 121.566116667]",3128.817732621241,False
11,"[25.034937, 121.55762]",2991.56837940282,False
12,"[25.026679, 121.561747]",2640.672263420772,False
13,"[25.03809, 121.58367]",5183.244958435317,False
14,"[25.06424, 121.54037]",5682.070895977421,False
16,"[25.036084, 121.579135]",4678.2533358025885,False
17,"[25.05862, 121.55514]",5275.923688620025,False
18,"[25.049408, 121.55261]",4221.715283805618,False
19,"[25.02863, 121.56981]",3443.611210632266,False
21,"[25.057985, 121.548982]",5064.133609180902,False
22,"[25.048824, 121.57845]",5530.200018157846,False
23,"[25.055074, 121.602798]",7841.954697875527,False
24,"[25.03293, 121.53747]",2217.8585597391284,False
25,"[25.04543, 121.57205]",4814.444642439799,False
26,"[25.050142, 121.592375]",6674.166337927584,False
27,"[25.05469, 121.61669]",8983.774665569297,False
28,"[25.04814, 121.57467]",5215.008882770415,False
29,"[25.03164, 121.52655]",2475.396826532072,False
30,"[25.017054, 121.544352]",602.594098809462,True
31,"[25.022413, 121.53456]",1178.1045873676512,False
32,"[25.023884, 121.553161]",1768.802420490607,False
33,"[25.04878, 121.56087]",4476.106814380822,False
34,"[25.058369, 121.532934]",5082.448636412384,False
35,"[25.059978, 121.533302]",5254.507407703439,False
36,"[25.02101, 121.54153]",885.0570959011891,True
37,"[25.0337, 121.528988]",2550.744548156856,False
38,"[25.026603, 121.52944]",1849.3008135617474,False
39,"[25.058, 121.61422]",8970.529310725044,False
40,"[25.04287, 121.5864]",5707.9858720286475,False
41,"[25.047425, 121.613706]",8328.099109499197,False
42,"[25.04431, 121.58174]",5432.873900340044,False
43,"[25.035639, 121.614154]",7858.635606608595,False
44,"[25.05973, 121.616187]",9242.294074255633,False
45,"[25.01476, 121.534538]",599.8009442610681,True
46,"[25.056504, 121.611389]",8641.03492776895,False
47,"[25.042275, 121.533939]",3300.800781422143,False
48,"[25.05247, 121.608202]",8126.673538800894,False
49,"[25.040901, 121.548252]",3191.2974515597343,False
50,"[25.062002, 121.560186]",5793.743576100206,False
51,"[25.065031, 121.536775]",5780.407395191604,False
52,"[25.054761, 121.536925]",4639.8926631268005,False
53,"[25.044781, 121.536609]",3537.023816348828,False
54,"[25.028798, 121.538073]",1754.413868555394,False
55,"[25.049505, 121.549408]",4148.296583702027,False
56,"[25.038954, 121.522334]",3388.9670157871014,False
57,"[25.026217, 121.53519]",1539.739208150141,False
58,"[25.045267, 121.5222]",4007.041453853457,False
59,"[25.052227, 121.525805]",4582.354103907491,False
60,"[25.064317, 121.533487]",5730.845170831322,False
61,"[25.0131, 121.539723]",49.84726902763903,True
62,"[25.026827, 121.520258]",2521.929299242147,False
63,"[25.037569, 121.545632]",2770.6461670543745,False
64,"[25.037773, 121.517029]",3600.0324720858075,False
65,"[25.022725, 121.502708]",3926.759294869479,False
66,"[25.007528, 121.537188]",694.6265258021833,True
67,"[25.042973, 121.516428]",4092.4855461535594,False
68,"[25.025865, 121.506536]",3676.758121382979,False
69,"[24.999837, 121.547778]",1663.9966515494348,False
70,"[25.032752, 121.561645]",3068.8227639078464,False
71,"[25.032985, 121.554204]",2618.360531261737,False
72,"[25.048611, 121.529346]",4093.3991497015186,False
73,"[25.072228, 121.510195]",7232.920245315897,False
74,"[25.033817, 121.530547]",2497.0424965515094,False
75,"[25.0300508, 121.557635]",2572.237675844728,False
76,"[25.056387, 121.527522]",4975.983055096006,False
77,"[25.059147, 121.56297]",5605.887377154917,False
78,"[25.071824, 121.519287]",6857.518535047692,False
79,"[25.061285, 121.520205]",5720.480469919659,False
80,"[25.02751, 121.495869]",4745.479720768882,False
81,"[25.020547, 121.528552]",1435.1276414803126,False
82,"[25.041778, 121.508693]",4497.511676320241,False
83,"[25.033344, 121.534236]",2325.959952332842,False
84,"[25.029705, 121.502899]",4186.924503705601,False
85,"[25.033362, 121.54911]",2420.5782695577195,False
86,"[25.062344, 121.545138]",5493.651853969032,False
87,"[25.033078, 121.543057]",2235.400983461824,False
88,"[25.032922, 121.57087]",3791.8716410889256,False
89,"[25.027323, 121.516385]",2872.775078009844,False
90,"[25.037783, 121.501708]",4749.944180967014,False
91,"[25.070629, 121.523268]",6616.553272080257,False
92,"[25.046618, 121.507169]",4994.329292471884,False
93,"[25.023877, 121.569836]",3214.5214735550285,False
94,"[24.993254, 121.541059]",2212.8658739989132,False
95,"[25.023393, 121.497679]",4435.111000996182,False
96,"[25.061567, 121.566558]",6003.287094328659,False
97,"[25.082825, 121.524721]",7904.259154633869,False
