station,station_coor,distance
1,"[25.0408578889, 121.567904444]",5180.016724495666
2,"[25.041254, 121.55742]",4130.4291480581915
3,"[25.0377972222, 121.565169444]",4972.222591139909
4,"[25.0360361111, 121.562325]",4743.281191779843
5,"[25.0365638889, 121.5686639]",5346.2584626569305
6,"[25.034047, 121.565973]",5158.632422907655
7,"[25.0330388889, 121.565619444]",5159.057536026053
8,"[25.0352138889, 121.563688889]",4900.771875561601
9,"[25.031785, 121.57448]",6051.775874741497
10,"[25.0286611111, 121.566116667]",5379.438548812758
11,"[25.034937, 121.55762]",4328.141183739743
12,"[25.026679, 121.561747]",5075.837934788338
13,"[25.03809, 121.58367]",6796.724984484469
14,"[25.06424, 121.54037]",2980.3630804384406
16,"[25.036084, 121.579135]",6387.573067920674
17,"[25.05862, 121.55514]",4023.0082592469103
18,"[25.049408, 121.55261]",3586.990800154288
19,"[25.02863, 121.56981]",5724.521386044991
21,"[25.057985, 121.548982]",3412.2466838684436
22,"[25.048824, 121.57845]",6186.438995948899
23,"[25.055074, 121.602798]",8676.170345058257
24,"[25.03293, 121.53747]",2635.431724299681
25,"[25.04543, 121.57205]",5546.604070846534
26,"[25.050142, 121.592375]",7592.68123281837
27,"[25.05469, 121.61669]",10066.89501404764
28,"[25.04814, 121.57467]",5804.670062979663
29,"[25.03164, 121.52655]",2030.4159034220372
30,"[25.017054, 121.544352]",4383.153857639542
31,"[25.022413, 121.53456]",3323.5251166849675
32,"[25.023884, 121.553161]",4502.758354478518
33,"[25.04878, 121.56087]",4415.817111565398
34,"[25.058369, 121.532934]",1988.962541178391
35,"[25.059978, 121.533302]",2128.5431045655264
36,"[25.02101, 121.54153]",3862.607544512796
37,"[25.0337, 121.528988]",1971.077713698521
38,"[25.026603, 121.52944]",2661.639794225278
39,"[25.058, 121.61422]",9854.484972549613
40,"[25.04287, 121.5864]",7007.29459417427
41,"[25.047425, 121.613706]",9736.983942750492
42,"[25.04431, 121.58174]",6527.99665776698
43,"[25.035639, 121.614154]",9874.688895327574
44,"[25.05973, 121.616187]",10074.891275894819
45,"[25.01476, 121.534538]",4068.933468226647
46,"[25.056504, 121.611389]",9552.947069650496
47,"[25.042275, 121.533939]",1806.8236500854935
48,"[25.05247, 121.608202]",9197.294362279228
49,"[25.040901, 121.548252]",3234.1019696233643
50,"[25.062002, 121.560186]",4625.372026050555
51,"[25.065031, 121.536775]",2764.5547471414675
52,"[25.054761, 121.536925]",2148.7758515802684
53,"[25.044781, 121.536609]",1997.7191231315196
54,"[25.028798, 121.538073]",2987.3183843994634
55,"[25.049505, 121.549408]",3265.5305409211105
56,"[25.038954, 121.522334]",1112.97393823377
57,"[25.026217, 121.53519]",3011.604795039853
58,"[25.045267, 121.5222]",587.3974972321334
59,"[25.052227, 121.525805]",1013.0731832192497
60,"[25.064317, 121.533487]",2477.3800281003746
61,"[25.0131, 121.539723]",4478.627323100698
62,"[25.026827, 121.520258]",2348.2242607552907
63,"[25.037569, 121.545632]",3093.723794104596
64,"[25.037773, 121.517029]",1108.7377322500663
65,"[25.022725, 121.502708]",3134.850992151184
66,"[25.007528, 121.537188]",4910.6068328874635
67,"[25.042973, 121.516428]",534.2085086003804
68,"[25.025865, 121.506536]",2653.436174917555
69,"[24.999837, 121.547778]",6161.406096862767
70,"[25.032752, 121.561645]",4791.99428235777
71,"[25.032985, 121.554204]",4087.014720591534
72,"[25.048611, 121.529346]",1242.4207498454214
73,"[25.072228, 121.510195]",2808.6805067470577
74,"[25.033817, 121.530547]",2060.8576244137134
75,"[25.0300508, 121.557635]",4537.454490355419
76,"[25.056387, 121.527522]",1427.0315796100817
77,"[25.059147, 121.56297]",4796.298497448097
78,"[25.071824, 121.519287]",2687.027970160071
79,"[25.061285, 121.520205]",1538.856652865927
80,"[25.02751, 121.495869]",3100.913936537426
81,"[25.020547, 121.528552]",3238.600342731977
82,"[25.041778, 121.508693]",1071.8455264746935
83,"[25.033344, 121.534236]",2358.3057733041396
84,"[25.029705, 121.502899]",2460.87168161405
85,"[25.033362, 121.54911]",3604.0826431990804
86,"[25.062344, 121.545138]",3262.0269567240857
87,"[25.033078, 121.543057]",3086.1236717795923
88,"[25.032922, 121.57087]",5666.997444905945
89,"[25.027323, 121.516385]",2271.710541281016
90,"[25.037783, 121.501708]",1901.477179973306
91,"[25.070629, 121.523268]",2620.633541084789
92,"[25.046618, 121.507169]",1003.2281060283785
93,"[25.023877, 121.569836]",5943.483340656468
94,"[24.993254, 121.541059]",6524.114972075942
95,"[25.023393, 121.497679]",3337.7201240047652
96,"[25.061567, 121.566558]",5218.536653612052
97,"[25.082825, 121.524721]",3976.6043330363977
98,"[24.999378, 121.540197]",5861.991399749543
99,"[25.057866, 121.520711]",1184.3855302180382
100,"[25.045753, 121.530697]",1392.5011141302853
