station,station_coor,distance
1,"[25.0408578889, 121.567904444]",6158.655083363346
2,"[25.041254, 121.55742]",6449.494111594976
3,"[25.0377972222, 121.565169444]",5874.047243962549
4,"[25.0360361111, 121.562325]",5751.46347461232
5,"[25.0365638889, 121.5686639]",5675.0960204501935
6,"[25.034047, 121.565973]",5449.3381183667125
7,"[25.0330388889, 121.565619444]",5347.575136616426
8,"[25.0352138889, 121.563688889]",5628.112445236987
9,"[25.031785, 121.57448]",5083.951912313793
10,"[25.0286611111, 121.566116667]",4862.124800559017
11,"[25.034937, 121.55762]",5779.216946259022
12,"[25.026679, 121.561747]",4774.535314727335
13,"[25.03809, 121.58367]",5811.658485566006
14,"[25.06424, 121.54037]",9450.383427554108
16,"[25.036084, 121.579135]",5556.581679922354
17,"[25.05862, 121.55514]",8364.730418766367
18,"[25.049408, 121.55261]",7464.14584798065
19,"[25.02863, 121.56981]",4785.6897927065775
21,"[25.057985, 121.548982]",8485.20291662301
22,"[25.048824, 121.57845]",6971.188325282212
23,"[25.055074, 121.602798]",8082.516223292949
24,"[25.03293, 121.53747]",6574.7749345687935
25,"[25.04543, 121.57205]",6614.588793572475
26,"[25.050142, 121.592375]",7275.944242835978
27,"[25.05469, 121.61669]",8591.251533213159
28,"[25.04814, 121.57467]",6899.583647270582
29,"[25.03164, 121.52655]",7198.1172137068725
30,"[25.017054, 121.544352]",4783.451819935076
31,"[25.022413, 121.53456]",5905.171289919158
32,"[25.023884, 121.553161]",4854.053689418347
33,"[25.04878, 121.56087]",7160.83188224586
34,"[25.058369, 121.532934]",9194.766397220868
35,"[25.059978, 121.533302]",9333.747821961435
36,"[25.02101, 121.54153]",5298.266196630198
37,"[25.0337, 121.528988]",7192.184359374305
38,"[25.026603, 121.52944]",6600.201807062124
39,"[25.058, 121.61422]",8811.644512545221
40,"[25.04287, 121.5864]",6373.716539278473
41,"[25.047425, 121.613706]",7736.58429340382
42,"[25.04431, 121.58174]",6483.436513026952
43,"[25.035639, 121.614154]",6636.580921606039
44,"[25.05973, 121.616187]",9070.151289646872
45,"[25.01476, 121.534538]",5361.958025493698
46,"[25.056504, 121.611389]",8542.653133051108
47,"[25.042275, 121.533939]",7622.730222595763
48,"[25.05247, 121.608202]",8003.752571585924
49,"[25.040901, 121.548252]",6758.844708078547
50,"[25.062002, 121.560186]",8611.266756404912
51,"[25.065031, 121.536775]",9678.64222921663
52,"[25.054761, 121.536925]",8649.996364600922
53,"[25.044781, 121.536609]",7705.859204136545
54,"[25.028798, 121.538073]",6178.462618903885
55,"[25.049505, 121.549408]",7588.055807318992
56,"[25.038954, 121.522334]",8076.694394438423
57,"[25.026217, 121.53519]",6157.764997348586
58,"[25.045267, 121.5222]",8609.25233935866
59,"[25.052227, 121.525805]",8999.298233992999
60,"[25.064317, 121.533487]",9752.363890026605
61,"[25.0131, 121.539723]",4834.591961226005
62,"[25.026827, 121.520258]",7319.808223009053
63,"[25.037569, 121.545632]",6551.766988825539
64,"[25.037773, 121.517029]",8361.928297797996
65,"[25.022725, 121.502708]",8552.34844750116
66,"[25.007528, 121.537188]",4695.324838444349
67,"[25.042973, 121.516428]",8811.027584783194
68,"[25.025865, 121.506536]",8393.389543353445
