station,station_coor,distance,near
1,"[25.0408578889, 121.567904444]",5003.704970168733,False
2,"[25.041254, 121.55742]",4035.9296736917854,False
3,"[25.0377972222, 121.565169444]",4905.303049327635,False
4,"[25.0360361111, 121.562325]",4756.865423140407,False
5,"[25.0365638889, 121.5686639]",5280.353886988093,False
6,"[25.034047, 121.565973]",5185.732998262345,False
7,"[25.0330388889, 121.565619444]",5216.395331541899,False
8,"[25.0352138889, 121.563688889]",4921.861169097401,False
9,"[25.031785, 121.57448]",6050.244890361234,False
10,"[25.0286611111, 121.566116667]",5538.9289714709985,False
11,"[25.034937, 121.55762]",4435.240622023569,False
12,"[25.026679, 121.561747]",5340.4985856284175,False
13,"[25.03809, 121.58367]",6592.084269319731,False
14,"[25.06424, 121.54037]",1910.4276775994788,False
16,"[25.036084, 121.579135]",6253.087173233291,False
17,"[25.05862, 121.55514]",3301.2126513439803,False
18,"[25.049408, 121.55261]",3221.597830902198,False
19,"[25.02863, 121.56981]",5841.32421922874,False
21,"[25.057985, 121.548982]",2682.503149202099,False
22,"[25.048824, 121.57845]",5757.90575998125,False
23,"[25.055074, 121.602798]",8112.539851385314,False
24,"[25.03293, 121.53747]",3257.3319142932564,False
25,"[25.04543, 121.57205]",5221.883826979159,False
26,"[25.050142, 121.592375]",7117.898460041445,False
27,"[25.05469, 121.61669]",9512.28398803241,False
28,"[25.04814, 121.57467]",5401.064400780902,False
29,"[25.03164, 121.52655]",3052.8506798483045,False
30,"[25.017054, 121.544352]",5146.496247261591,False
31,"[25.022413, 121.53456]",4231.815549025478,False
32,"[25.023884, 121.553161]",4972.452811260109,False
33,"[25.04878, 121.56087]",4036.312293072136,False
34,"[25.058369, 121.532934]",1065.5954202898129,False
35,"[25.059978, 121.533302]",1108.7553769220667,False
36,"[25.02101, 121.54153]",4627.552449558347,False
37,"[25.0337, 121.528988]",2873.0558683696568,False
38,"[25.026603, 121.52944]",3653.8643983865445,False
39,"[25.058, 121.61422]",9252.660513548153,False
40,"[25.04287, 121.5864]",6690.062820783552,False
41,"[25.047425, 121.613706]",9287.84075473703,False
42,"[25.04431, 121.58174]",6195.016538646252,False
43,"[25.035639, 121.614154]",9599.314997341633,False
44,"[25.05973, 121.616187]",9450.792008490784,False
45,"[25.01476, 121.534538]",5051.667172575246,False
46,"[25.056504, 121.611389]",8970.825378574134,False
47,"[25.042275, 121.533939]",2179.064858564121,False
48,"[25.05247, 121.608202]",8675.10031707561,False
49,"[25.040901, 121.548252]",3282.4561012445506,False
50,"[25.062002, 121.560186]",3825.6237516195256,False
51,"[25.065031, 121.536775]",1606.5830487789424,False
52,"[25.054761, 121.536925]",1534.6674315665725,False
53,"[25.044781, 121.536609]",2121.1462869603365,False
54,"[25.028798, 121.538073]",3695.480722861594,False
55,"[25.049505, 121.549408]",2914.6235141094576,False
56,"[25.038954, 121.522334]",2210.357566985188,False
57,"[25.026217, 121.53519]",3849.8317676807806,False
58,"[25.045267, 121.5222]",1508.4757875929092,False
59,"[25.052227, 121.525805]",811.9956503087924,True
60,"[25.064317, 121.533487]",1275.3092192202162,False
61,"[25.0131, 121.539723]",5377.403184040087,False
62,"[25.026827, 121.520258]",3565.155368920795,False
63,"[25.037569, 121.545632]",3329.064143672345,False
64,"[25.037773, 121.517029]",2402.636169514077,False
65,"[25.022725, 121.502708]",4476.869036773961,False
66,"[25.007528, 121.537188]",5896.938909196509,False
67,"[25.042973, 121.516428]",1862.1981690923035,False
68,"[25.025865, 121.506536]",3997.709606992848,False
69,"[24.999837, 121.547778]",7041.8517455219735,False
70,"[25.032752, 121.561645]",4905.717951892288,False
71,"[25.032985, 121.554204]",4306.545672422777,False
72,"[25.048611, 121.529346]",1336.3731759214065,False
73,"[25.072228, 121.510195]",1929.2343324665676,False
74,"[25.033817, 121.530547]",2901.0444718572553,False
75,"[25.0300508, 121.557635]",4781.738958512335,False
76,"[25.056387, 121.527522]",586.0935413716337,True
77,"[25.059147, 121.56297]",4089.9743255752232,False
78,"[25.071824, 121.519287]",1477.567503452922,False
79,"[25.061285, 121.520205]",349.04653513422255,True
80,"[25.02751, 121.495869]",4388.232995178372,False
81,"[25.020547, 121.528552]",4302.472026027691,False
82,"[25.041778, 121.508693]",2343.850598342906,False
83,"[25.033344, 121.534236]",3076.030481943515,False
84,"[25.029705, 121.502899]",3786.3399461628633,False
85,"[25.033362, 121.54911]",3908.812581566216,False
86,"[25.062344, 121.545138]",2326.6099809471884,False
87,"[25.033078, 121.543057]",3541.899115870685,False
88,"[25.032922, 121.57087]",5672.268058641396,False
89,"[25.027323, 121.516385]",3555.1210800700105,False
90,"[25.037783, 121.501708]",3132.020016403741,False
91,"[25.070629, 121.523268]",1314.8763930083314,False
92,"[25.046618, 121.507169]",2046.5941728169223,False
93,"[25.023877, 121.569836]",6162.478466056823,False
94,"[24.993254, 121.541059]",7531.230579356377,False
95,"[25.023393, 121.497679]",4659.928841017597,False
96,"[25.061567, 121.566558]",4461.56953565748,False
97,"[25.082825, 121.524721]",2678.3875162087857,False
98,"[24.999378, 121.540197]",6850.719213053689,False
99,"[25.057866, 121.520711]",198.45407436994424,True
100,"[25.045753, 121.530697]",1679.0275529106218,False
101,"[25.043668, 121.528487]",1795.3317689728437,False
102,"[25.02043, 121.525322]",4280.491040958903,False
103,"[25.033639, 121.503028]",3412.2181061571364,False
104,"[25.004023, 121.54074]",6369.40897342946,False
105,"[25.044412, 121.505409]",2342.94006780005,False
106,"[25.032932, 121.497674]",3805.574628905523,False
107,"[25.036402, 121.509422]",2814.4865492457925,False
108,"[25.073306, 121.515843]",1738.4118311048921,False
109,"[25.071606, 121.530805]",1655.2141138176287,False
110,"[25.086376, 121.560888]",4942.895090932023,False
111,"[25.040184, 121.543497]",2971.5804000781955,False
112,"[25.137456, 121.503124]",8954.739082940047,False
113,"[25.037724, 121.561178]",4560.092399095607,False
114,"[25.109908, 121.530386]",5736.4915617449215,False
115,"[25.048222, 121.520526]",1194.294398903969,False
116,"[25.096122, 121.530215]",4221.088040114358,False
117,"[25.132581, 121.498618]",8542.101505260154,False
118,"[25.136929, 121.499152]",8993.120706613381,False
119,"[25.08418, 121.555116]",4338.5975462620945,False
120,"[25.035479, 121.50026]",3420.9618895227454,False
121,"[25.05298, 121.540568]",1945.4151322934688,False
122,"[25.079666, 121.57584]",5862.84699813877,False
123,"[25.116325, 121.534136]",6501.833430350149,False
124,"[25.115863, 121.518163]",6355.6552641511325,False
125,"[25.038609, 121.498495]",3292.4131889994756,False
126,"[25.022073, 121.548336]",4852.982019997025,False
127,"[25.073277, 121.619521]",9916.494142259857,False
128,"[25.026808, 121.546726]",4324.571275310409,False
129,"[25.078424, 121.58456]",6632.067406521115,False
130,"[25.031445, 121.519411]",3059.847516628327,False
131,"[25.079322, 121.568688]",5192.007212680599,False
132,"[25.01603085, 121.5331757]",4882.267711987357,False
133,"[25.111839, 121.525888]",5904.740600792818,False
134,"[25.10336, 121.522629]",4951.33549383134,False
135,"[25.114513, 121.515677]",6227.975554114562,False
136,"[25.117457, 121.51668]",6543.893860494789,False
137,"[25.137976, 121.493066]",9281.839722083358,False
138,"[25.040558, 121.575372]",5713.04481470531,False
139,"[25.054501, 121.510549]",1284.2082883131939,False
140,"[25.063404, 121.512909]",1079.8666061880022,False
141,"[24.989902, 121.569984]",9042.414127415306,False
142,"[24.997996, 121.57444]",8560.752032570914,False
143,"[24.997659, 121.578752]",8862.412667157005,False
144,"[24.988363, 121.576536]",9549.266562464887,False
145,"[25.066688, 121.516149]",1074.8828999375946,False
146,"[25.092546, 121.526556]",3772.463336606469,False
147,"[25.089175, 121.521814]",3374.4259230390503,False
148,"[25.110331, 121.518316]",5740.922783782555,False
149,"[25.116665, 121.509621]",6557.575414239912,False
150,"[25.036568, 121.57343]",5708.6606769109085,False
151,"[24.987507, 121.549827]",8399.7453645519,False
152,"[25.08521, 121.519175]",2950.6495156203596,False
153,"[25.059885, 121.516299]",622.377312303927,True
154,"[25.093396, 121.519867]",3851.56123565424,False
155,"[25.076193, 121.57505]",5646.495014428806,False
156,"[25.06853, 121.61538]",9430.4961804574,False
157,"[25.082703, 121.571467]",5612.553054394559,False
158,"[25.067026, 121.61355]",9229.452472611174,False
159,"[25.082866, 121.566695]",5203.327774204397,False
161,"[25.131143, 121.503768]",8255.851451929475,False
162,"[25.062924, 121.52772]",705.4685795526311,True
163,"[25.018097, 121.559279]",5860.4796462567165,False
164,"[25.126286, 121.500801]",7808.608118201976,False
165,"[25.120788, 121.505693]",7090.859836169691,False
166,"[24.980602, 121.556177]",9342.083458634748,False
167,"[25.095714, 121.518046]",4124.099280553167,False
168,"[25.02288, 121.522855]",3998.003906537042,False
169,"[25.030015, 121.509813]",3444.8929563113697,False
170,"[25.059245, 121.568883]",4685.654465537258,False
171,"[24.996842, 121.559651]",7850.12028780923,False
172,"[25.051562, 121.562891]",4161.2732438359235,False
173,"[25.052181, 121.533211]",1319.1104326760444,False
174,"[25.051702, 121.553057]",3191.447855420325,False
175,"[25.051618, 121.544847]",2402.2852319312574,False
176,"[25.055997, 121.542318]",2034.1857201682378,False
177,"[25.082538, 121.507495]",3031.8532381476307,False
178,"[25.078908, 121.510306]",2541.478802769419,False
179,"[25.041355, 121.59073]",7155.501666875883,False
180,"[25.06877, 121.592654]",7165.290043197847,False
181,"[25.02585, 121.537383]",3967.1718593902933,False
182,"[25.0253, 121.523537]",3730.4714866234403,False
183,"[25.05379, 121.514179]",997.3445492943924,True
184,"[25.084759, 121.537892]",3279.6501402057943,False
185,"[25.042342, 121.54605]",3008.9163520148345,False
186,"[25.035414, 121.514218]",2730.3337506418306,False
187,"[25.037465, 121.555769]",4119.070264035168,False
188,"[25.090293, 121.50189]",4060.9703493407787,False
189,"[25.087987, 121.58781]",7345.259923055606,False
190,"[25.079278, 121.546683]",3341.639885079795,False
191,"[25.083873, 121.60206]",8495.73035475082,False
192,"[25.072485, 121.607955]",8753.274579782996,False
193,"[25.041277, 121.61935]",9962.712614747952,False
194,"[25.047958, 121.524388]",1226.1658908129511,False
195,"[25.035851, 121.523987]",2560.5954273908906,False
196,"[25.068744, 121.589233]",6824.5742198922535,False
197,"[25.049845, 121.571885]",5087.128911290032,False
201,"[25.057164, 121.597924]",7613.006434612797,False
202,"[25.124646, 121.467336]",9179.677913972988,False
203,"[25.024487, 121.51057]",3999.6764170030333,False
204,"[25.113625, 121.53742]",6278.427264177246,False
205,"[24.988241, 121.55561]",8534.137833304256,False
206,"[25.005386, 121.55716]",6899.722061119197,False
207,"[25.103242, 121.487477]",6060.71617917038,False
208,"[25.035555, 121.495342]",3756.5038706422674,False
209,"[25.137837, 121.486071]",9514.905925944675,False
210,"[25.079766, 121.558135]",4289.095593532775,False
211,"[25.080915, 121.597339]",7940.301090147201,False
212,"[25.084223, 121.549452]",3925.8902420041454,False
213,"[25.107782, 121.523107]",5443.478893580767,False
214,"[25.055935, 121.578645]",5677.962830024207,False
215,"[25.04993, 121.510367]",1562.4170762331637,False
216,"[25.082553, 121.544601]",3460.0156115847985,False
217,"[25.062645, 121.574267]",5244.842079299493,False
218,"[25.043299, 121.564108]",4545.654994381311,False
219,"[25.031147, 121.49074]",4430.399094192558,False
220,"[25.059162, 121.510512]",1194.748327319848,False
221,"[25.019276, 121.57107]",6589.408985220365,False
222,"[25.064108, 121.522065]",587.4329474240213,True
223,"[25.1274, 121.507267]",7774.551190663368,False
224,"[25.088243, 121.510535]",3480.7015571880993,False
225,"[25.0186, 121.554839]",5542.105060398573,False
226,"[25.054365, 121.594228]",7255.557305256098,False
227,"[25.084244, 121.57668]",6156.948230314412,False
228,"[24.998811, 121.56789]",8098.104461319146,False
229,"[25.049394, 121.514611]",1308.3906506441392,False
230,"[25.075366, 121.580811]",6166.946199684059,False
231,"[25.047805, 121.545022]",2590.6125873598576,False
232,"[25.118843, 121.529738]",6714.049779512718,False
233,"[25.131411, 121.474155]",9418.155366797502,False
234,"[25.124162, 121.526071]",7273.909536237454,False
235,"[25.04846, 121.565928]",4537.010946183335,False
236,"[25.119292, 121.469138]",8598.272551446787,False
237,"[25.001149, 121.551418]",7050.331020635396,False
238,"[25.073119, 121.575965]",5627.372541892695,False
239,"[25.056641, 121.583403]",6152.896676863387,False
240,"[25.052141, 121.536802]",1633.312281969676,False
241,"[25.038943, 121.579146]",6132.35663446652,False
242,"[25.117472, 121.463161]",8835.492242100492,False
243,"[25.090202, 121.506219]",3848.697914721267,False
244,"[25.045908, 121.543736]",2588.1772332105083,False
245,"[25.060632, 121.544028]",2190.9733707842815,False
246,"[25.098743, 121.548086]",5138.4547156060235,False
247,"[24.987144, 121.560627]",8854.562532203543,False
248,"[25.027123, 121.555566]",4859.779224678768,False
249,"[25.037706, 121.506624]",2834.3696022134714,False
250,"[25.04184, 121.539873]",2584.507073198063,False
251,"[25.083023, 121.520692]",2695.182531890492,False
252,"[25.020544, 121.545608]",4858.787454961523,False
253,"[25.101423, 121.52799]",4769.612574144108,False
254,"[25.125377, 121.471482]",9000.527075329828,False
255,"[25.046914, 121.557674]",3795.42862330978,False
256,"[25.096507, 121.527526]",4221.338267924101,False
257,"[25.023316, 121.492637]",4956.534116329045,False
258,"[25.052096, 121.507979]",1631.4801578447446,False
259,"[25.051761, 121.542168]",2143.92143274546,False
260,"[25.068616, 121.583991]",6301.614656883284,False
261,"[25.054095, 121.560928]",3919.771892220218,False
262,"[24.984144, 121.569064]",9545.163925123385,False
263,"[25.097103, 121.542153]",4698.947260607066,False
264,"[25.145936, 121.493009]",10126.596580439802,False
265,"[25.135394, 121.478]",9614.370499106235,False
266,"[25.080258, 121.564806]",4893.512192757753,False
267,"[25.05062, 121.580194]",5896.11414603128,False
268,"[25.056655, 121.607055]",8533.956892691593,False
269,"[25.070723, 121.590304]",6969.380696734176,False
270,"[25.105429, 121.529217]",5227.044426798101,False
271,"[25.048334, 121.534693]",1704.178776565602,False
272,"[24.984707, 121.563125]",9208.752150488885,False
273,"[25.110437, 121.535954]",5899.066148287242,False
274,"[25.066997, 121.579833]",5858.990304959315,False
275,"[25.040988, 121.507688]",2474.6101784416423,False
276,"[25.028679, 121.55932]",5009.968652888129,False
277,"[25.044091, 121.51025]",2043.7199527865055,False
278,"[25.062557, 121.586065]",6429.411875415711,False
279,"[25.053432, 121.606331]",8478.994701343177,False
280,"[25.089034, 121.51732]",3396.546133768735,False
281,"[25.050245, 121.532725]",1414.3148513812587,False
282,"[25.041935, 121.571999]",5341.04137306893,False
283,"[25.127959, 121.4677]",9454.53894541381,False
284,"[25.096166, 121.522096]",4151.4192037311705,False
285,"[25.025966, 121.51377]",3755.788921925871,False
286,"[25.086372, 121.565713]",5332.577695266423,False
287,"[25.066424, 121.537354]",1729.5307774181792,False
288,"[25.041928, 121.524591]",1892.9595726410482,False
289,"[25.023377, 121.518835]",3958.467787970082,False
290,"[25.068387, 121.530188]",1322.60635287473,False
291,"[25.049616, 121.577459]",5643.322367276609,False
292,"[25.046361, 121.582848]",6248.250016408317,False
293,"[25.013284, 121.530037]",5123.330276772334,False
294,"[25.047617, 121.540431]",2205.9261614380816,False
295,"[25.023473, 121.541083]",4360.471484450122,False
296,"[25.001545, 121.536446]",6526.059419321491,False
297,"[25.041702, 121.499922]",2956.454365568186,False
298,"[25.056458, 121.516976]",603.849903997193,True
299,"[25.029264, 121.499358]",4022.8025221380435,False
300,"[25.033209, 121.558731]",4640.795374534912,False
301,"[25.055062, 121.525383]",517.7029682740921,True
302,"[25.060746, 121.550711]",2862.896614022952,False
303,"[25.076691, 121.617085]",9744.544263987143,False
304,"[25.029902, 121.531235]",3338.62297866772,False
305,"[25.087413, 121.592253]",7722.850245052246,False
306,"[25.027781, 121.52198]",3452.9565801853682,False
307,"[25.03757, 121.552076]",3813.953543100772,False
308,"[25.055672, 121.567127]",4522.289499666851,False
309,"[25.05447, 121.556098]",3432.132498230804,False
310,"[25.057923, 121.542732]",2053.783403716115,False
311,"[25.042392, 121.532229]",2080.5465047522657,False
312,"[25.033323, 121.552787]",4175.694873095578,False
313,"[25.04515, 121.532738]",1845.5224083219914,False
314,"[25.053614, 121.54872]",2717.180805589684,False
315,"[25.001447, 121.539037]",6598.265771764204,False
316,"[25.060911, 121.54763]",2555.1099346802675,False
317,"[25.026823, 121.491675]",4714.7518788289535,False
318,"[25.084135, 121.59484]",7822.7689151298255,False
319,"[25.068507, 121.525322]",1116.1906116216521,False
320,"[25.051287, 121.564262]",4302.691331574795,False
321,"[25.031334, 121.505085]",3518.592440962835,False
322,"[25.058835, 121.52504]",269.19715101278507,True
323,"[25.061568, 121.524392]",366.2326867787946,True
324,"[25.08221, 121.5108]",2848.6385096953545,False
325,"[25.05827, 121.58707]",6517.701862295572,False
326,"[25.04525, 121.56709]",4751.49182075368,False
327,"[25.03158, 121.51464]",3128.7004221350744,False
328,"[25.05316, 121.53146]",1112.0574199813072,False
329,"[25.07983, 121.55236]",3817.98389382601,False
330,"[25.07491, 121.5115]",2096.249001195047,False
331,"[25.06859, 121.51974]",1116.8282327721263,False
332,"[25.05225, 121.52193]",733.2328239336869,True
333,"[25.047428, 121.561182]",4110.406212071551,False
334,"[25.028973, 121.549024]",4270.249175992065,False
335,"[24.986301, 121.567855]",9276.420617724789,False
336,"[25.06382, 121.51815]",698.6186594121328,True
337,"[25.05301, 121.57592]",5433.101635626501,False
338,"[25.04573, 121.58794]",6764.134635594798,False
339,"[25.07581, 121.51816]",1934.826626617918,False
340,"[25.05143, 121.55716]",3600.057621392269,False
341,"[25.10094, 121.52243]",4682.177963113921,False
342,"[25.10779, 121.51468]",5498.634339462174,False
343,"[25.04904, 121.58755]",6655.668489151453,False
344,"[25.04264, 121.54401]",2827.5197771544663,False
345,"[25.03806, 121.51943]",2328.641673468419,False
346,"[25.09157, 121.51669]",3684.913159618193,False
347,"[25.04134, 121.51135]",2239.414069114073,False
348,"[25.058522, 121.55942]",3732.4076433449736,False
349,"[25.07183, 121.51364]",1691.6295970079905,False
350,"[25.02904, 121.54336]",3930.2209877006844,False
351,"[25.04469, 121.51954]",1598.1273077269766,False
352,"[25.06318, 121.50944]",1388.9954406711524,False
353,"[25.02088, 121.52049]",4224.328811053662,False
354,"[25.040033, 121.538084]",2622.2623462868955,False
355,"[25.04478, 121.61759]",9718.603832115894,False
356,"[25.0674, 121.59749]",7626.453026686006,False
