station,station_coor,distance
1,"[25.0408578889, 121.567904444]",5129.086145741877
2,"[25.041254, 121.55742]",4135.173100280683
3,"[25.0377972222, 121.565169444]",4779.82853159396
4,"[25.0360361111, 121.562325]",4459.895938749859
5,"[25.0365638889, 121.5686639]",5098.693874275767
6,"[25.034047, 121.565973]",4788.572320725928
7,"[25.0330388889, 121.565619444]",4740.264468597833
8,"[25.0352138889, 121.563688889]",4579.426391150706
9,"[25.031785, 121.57448]",5618.387418354351
10,"[25.0286611111, 121.566116667]",4764.617596991518
11,"[25.034937, 121.55762]",3971.5678659831906
12,"[25.026679, 121.561747]",4329.629350949006
13,"[25.03809, 121.58367]",6617.694561995883
14,"[25.06424, 121.54037]",4518.872521354197
16,"[25.036084, 121.579135]",6132.877904026364
17,"[25.05862, 121.55514]",4952.736144692478
18,"[25.049408, 121.55261]",4115.827522656825
19,"[25.02863, 121.56981]",5136.729602537826
21,"[25.057985, 121.548982]",4461.965201302535
22,"[25.048824, 121.57845]",6414.120073314653
23,"[25.055074, 121.602798]",8957.238973184078
24,"[25.03293, 121.53747]",1939.2160070487184
25,"[25.04543, 121.57205]",5679.446572378995
26,"[25.050142, 121.592375]",7787.337897856543
27,"[25.05469, 121.61669]",10277.146918010954
28,"[25.04814, 121.57467]",6031.1536936162065
29,"[25.03164, 121.52655]",848.6337363393303
30,"[25.017054, 121.544352]",2874.226744836086
31,"[25.022413, 121.53456]",1727.8080974922545
32,"[25.023884, 121.553161]",3498.777744556637
33,"[25.04878, 121.56087]",4793.608653751038
34,"[25.058369, 121.532934]",3602.93029306472
35,"[25.059978, 121.533302]",3782.1320654894103
36,"[25.02101, 121.54153]",2438.0003718820913
37,"[25.0337, 121.528988]",1170.6352086995857
38,"[25.026603, 121.52944]",1092.0083744450658
39,"[25.058, 121.61422]",10151.064141149107
40,"[25.04287, 121.5864]",6990.447401102359
41,"[25.047425, 121.613706]",9785.315281817973
42,"[25.04431, 121.58174]",6574.797068855257
43,"[25.035639, 121.614154]",9636.151961455722
44,"[25.05973, 121.616187]",10401.231673749508
45,"[25.01476, 121.534538]",2207.354071340518
46,"[25.056504, 121.611389]",9827.75678906147
47,"[25.042275, 121.533939]",2152.2525777444503
48,"[25.05247, 121.608202]",9387.216741565637
49,"[25.040901, 121.548252]",3265.138214299526
50,"[25.062002, 121.560186]",5582.052091899635
51,"[25.065031, 121.536775]",4436.710170584931
52,"[25.054761, 121.536925]",3433.667748908884
53,"[25.044781, 121.536609]",2539.4940671829804
54,"[25.028798, 121.538073]",1939.2500426716665
55,"[25.049505, 121.549408]",3859.8325653424026
56,"[25.038954, 121.522334]",1204.9207741973885
57,"[25.026217, 121.53519]",1669.721108144362
58,"[25.045267, 121.5222]",1884.8098178126536
59,"[25.052227, 121.525805]",2720.247424204245
60,"[25.064317, 121.533487]",4237.844005123627
61,"[25.0131, 121.539723]",2720.560971534526
62,"[25.026827, 121.520258]",243.74471942716366
63,"[25.037569, 121.545632]",2879.098687357735
64,"[25.037773, 121.517029]",1036.5724029922344
65,"[25.022725, 121.502708]",1750.2891414183932
66,"[25.007528, 121.537188]",2984.971964587244
67,"[25.042973, 121.516428]",1617.000421608575
68,"[25.025865, 121.506536]",1274.9985807704704
69,"[24.999837, 121.547778]",4328.457604015801
70,"[25.032752, 121.561645]",4338.706073878257
71,"[25.032985, 121.554204]",3597.5900778594882
72,"[25.048611, 121.529346]",2465.17244090475
73,"[25.072228, 121.510195]",4929.146935488583
74,"[25.033817, 121.530547]",1315.9037443406412
75,"[25.0300508, 121.557635]",3913.3861323662504
76,"[25.056387, 121.527522]",3212.1554712373904
77,"[25.059147, 121.56297]",5596.2207463325685
78,"[25.071824, 121.519287]",4807.14685866174
79,"[25.061285, 121.520205]",3637.690503893833
80,"[25.02751, 121.495869]",2316.2259336704788
81,"[25.020547, 121.528552]",1326.9752243727576
82,"[25.041778, 121.508693]",1786.448653214053
83,"[25.033344, 121.534236]",1639.873977604432
84,"[25.029705, 121.502899]",1609.51760984979
85,"[25.033362, 121.54911]",3096.7904488886315
86,"[25.062344, 121.545138]",4594.456730621061
87,"[25.033078, 121.543057]",2491.6196228720373
88,"[25.032922, 121.57087]",5265.470605084507
89,"[25.027323, 121.516385]",283.7419563335198
90,"[25.037783, 121.501708]",2004.6390939792357
91,"[25.070629, 121.523268]",4695.408107159792
92,"[25.046618, 121.507169]",2322.9265336136214
93,"[25.023877, 121.569836]",5166.1455024982115
94,"[24.993254, 121.541059]",4523.400163710578
95,"[25.023393, 121.497679]",2207.855082727772
96,"[25.061567, 121.566558]",6046.775132406855
97,"[25.082825, 121.524721]",6059.337385433288
98,"[24.999378, 121.540197]",3897.577049032404
99,"[25.057866, 121.520711]",3260.39469496805
100,"[25.045753, 121.530697]",2251.7635882382897
101,"[25.043668, 121.528487]",1938.1864424864666
102,"[25.02043, 121.525322]",1119.1238545699214
103,"[25.033639, 121.503028]",1687.6983834492705
104,"[25.004023, 121.54074]",3512.893534407766
105,"[25.044412, 121.505409]",2218.313112693129
106,"[25.032932, 121.497674]",2185.077201760555
107,"[25.036402, 121.509422]",1285.127768797922
108,"[25.073306, 121.515843]",4980.791732133734
109,"[25.071606, 121.530805]",4932.546655112973
110,"[25.086376, 121.560888]",7696.205767589743
111,"[25.040184, 121.543497]",2799.721442584448
112,"[25.137456, 121.503124]",12207.730973684858
113,"[25.037724, 121.561178]",4385.970515386965
114,"[25.109908, 121.530386]",9116.318999612184
115,"[25.048222, 121.520526]",2189.203948511205
116,"[25.096122, 121.530215]",7595.850279219747
117,"[25.132581, 121.498618]",11740.545009260935
118,"[25.136929, 121.499152]",12208.138503178567
119,"[25.08418, 121.555116]",7180.880832091292
120,"[25.035479, 121.50026]",2021.2020805332704
121,"[25.05298, 121.540568]",3485.6739549738363
122,"[25.079666, 121.57584]",8076.693490047697
123,"[25.116325, 121.534136]",9876.31294559376
124,"[25.115863, 121.518163]",9704.067001084599
125,"[25.038609, 121.498495]",2331.5375390669533
126,"[25.022073, 121.548336]",3060.3788678775027
127,"[25.073277, 121.619521]",11294.913703331316
128,"[25.026808, 121.546726]",2817.9676267068794
129,"[25.078424, 121.58456]",8633.931477883327
130,"[25.031445, 121.519411]",322.401758892045
131,"[25.079322, 121.568688]",7552.750134054894
132,"[25.01603085, 121.5331757]",2010.4349281716302
133,"[25.111839, 121.525888]",9283.669920904324
134,"[25.10336, 121.522629]",8322.382626799541
135,"[25.114513, 121.515677]",9558.989269345822
136,"[25.117457, 121.51668]",9883.446787612209
137,"[25.137976, 121.493066]",12436.300559774834
138,"[25.040558, 121.575372]",5850.103034635841
139,"[25.054501, 121.510549]",2998.9717826579667
140,"[25.063404, 121.512909]",3916.302308900665
141,"[24.989902, 121.569984]",6714.559228942806
142,"[24.997996, 121.57444]",6555.915314723288
143,"[24.997659, 121.578752]",6949.470950827071
144,"[24.988363, 121.576536]",7336.935846547462
145,"[25.066688, 121.516149]",4244.407073797719
146,"[25.092546, 121.526556]",7153.595786980458
147,"[25.089175, 121.521814]",6742.983369003486
148,"[25.110331, 121.518316]",9088.851972162813
149,"[25.116665, 121.509621]",9836.808925428688
150,"[25.036568, 121.57343]",5572.268179315664
151,"[24.987507, 121.549827]",5534.595351656515
152,"[25.08521, 121.519175]",6295.476314345024
153,"[25.059885, 121.516299]",3488.6735196865015
154,"[25.093396, 121.519867]",7206.382004132654
155,"[25.076193, 121.57505]",7751.718355439967
156,"[25.06853, 121.61538]",10692.224903406219
157,"[25.082703, 121.571467]",8019.73881239555
158,"[25.067026, 121.61355]",10455.397468737061
159,"[25.082866, 121.566695]",7724.503644031791
161,"[25.131143, 121.503768]",11503.306614323357
162,"[25.062924, 121.52772]",3921.0098289338794
163,"[25.018097, 121.559279]",4239.714179032229
164,"[25.126286, 121.500801]",11013.477970455724
165,"[25.120788, 121.505693]",10336.460252265511
166,"[24.980602, 121.556177]",6530.323907580963
167,"[25.095714, 121.518046]",7463.784483671232
168,"[25.02288, 121.522855]",753.963096004941
169,"[25.030015, 121.509813]",921.8027910847862
170,"[25.059245, 121.568883]",6086.4332417136975
171,"[24.996842, 121.559651]",5421.106236455266
172,"[25.051562, 121.562891]",5121.412470188041
173,"[25.052181, 121.533211]",2996.432553494881
174,"[25.051702, 121.553057]",4300.4829999094345
175,"[25.051618, 121.544847]",3664.126473747451
176,"[25.055997, 121.542318]",3858.1126699776505
177,"[25.082538, 121.507495]",6105.90995505806
178,"[25.078908, 121.510306]",5660.086842826496
179,"[25.041355, 121.59073]",7381.768920847778
180,"[25.06877, 121.592654]",8675.7034398491
181,"[25.02585, 121.537383]",1894.3596624333977
182,"[25.0253, 121.523537]",599.5030507637375
183,"[25.05379, 121.514179]",2840.4921490833376
184,"[25.084759, 121.537892]",6533.834671272695
185,"[25.042342, 121.54605]",3139.922503451149
186,"[25.035414, 121.514218]",889.1873286473045
187,"[25.037465, 121.555769]",3850.402620809812
188,"[25.090293, 121.50189]",7069.516381343161
189,"[25.087987, 121.58781]",9586.351977721246
190,"[25.079278, 121.546683]",6295.688017891906
191,"[25.083873, 121.60206]",10395.94939516573
192,"[25.072485, 121.607955]",10219.073139381031
193,"[25.041277, 121.61935]",10225.243661568706
194,"[25.047958, 121.524388]",2224.8441638935733
195,"[25.035851, 121.523987]",959.8899454424457
196,"[25.068744, 121.589233]",8380.62107162311
197,"[25.049845, 121.571885]",5844.3279875128
201,"[25.057164, 121.597924]",8578.297331378672
202,"[25.124646, 121.467336]",11872.8757538618
203,"[25.024487, 121.51057]",949.0343766086223
204,"[25.113625, 121.53742]",9638.65210612412
205,"[24.988241, 121.55561]",5820.059080306622
206,"[25.005386, 121.55716]",4645.334175464263
207,"[25.103242, 121.487477]",8880.769171552638
208,"[25.035555, 121.495342]",2489.4823862679714
209,"[25.137837, 121.486071]",12587.187173647662
210,"[25.079766, 121.558135]",6932.169035349943
211,"[25.080915, 121.597339]",9818.043623173444
212,"[25.084223, 121.549452]",6912.20420367874
213,"[25.107782, 121.523107]",8815.817612435834
214,"[25.055935, 121.578645]",6749.647299984635
215,"[25.04993, 121.510367]",2520.865729456031
216,"[25.082553, 121.544601]",6537.56843552961
217,"[25.062645, 121.574267]",6747.455307174068
218,"[25.043299, 121.564108]",4846.131403326019
219,"[25.031147, 121.49074]",2844.010292439453
220,"[25.059162, 121.510512]",3500.6654735695192
221,"[25.019276, 121.57107]",5364.886982052073
222,"[25.064108, 121.522065]",3962.394148529478
223,"[25.1274, 121.507267]",11048.204366541648
224,"[25.088243, 121.510535]",6685.014319498675
225,"[25.0186, 121.554839]",3794.867534666244
226,"[25.054365, 121.594228]",8118.659565880771
227,"[25.084244, 121.57668]",8500.094702449422
228,"[24.998811, 121.56789]",5950.602454408935
229,"[25.049394, 121.514611]",2351.4949727332273
230,"[25.075366, 121.580811]",8126.172209571514
231,"[25.047805, 121.545022]",3395.2371080928006
232,"[25.118843, 121.529738]",10095.189408764629
233,"[25.131411, 121.474155]",12286.050488097924
234,"[25.124162, 121.526071]",10651.659756300753
235,"[25.04846, 121.565928]",5234.179944843971
236,"[25.119292, 121.469138]",11258.523841841612
237,"[25.001149, 121.551418]",4483.109274044111
