station,station_coor,distance,near
1,"[25.0408578889, 121.567904444]",10279.410537153475,False
2,"[25.041254, 121.55742]",9729.015925414089,False
3,"[25.0377972222, 121.565169444]",10433.531641637384,False
4,"[25.0360361111, 121.562325]",10469.956266981815,False
5,"[25.0365638889, 121.5686639]",10727.970777944962,False
6,"[25.034047, 121.565973]",10837.699264467701,False
7,"[25.0330388889, 121.565619444]",10919.449718211987,False
8,"[25.0352138889, 121.563688889]",10614.632293416013,False
9,"[25.031785, 121.57448]",11485.824856900193,False
10,"[25.0286611111, 121.566116667]",11373.900177269174,False
11,"[25.034937, 121.55762]",10371.47221536133,False
12,"[25.026679, 121.561747]",11379.454848289566,False
13,"[25.03809, 121.58367]",11434.772717814618,False
14,"[25.06424, 121.54037]",6688.363821456644,False
16,"[25.036084, 121.579135]",11344.393247439839,False
17,"[25.05862, 121.55514]",7923.755064743451,False
18,"[25.049408, 121.55261]",8701.51159349056,False
19,"[25.02863, 121.56981]",11551.68207158539,False
21,"[25.057985, 121.548982]",7684.924351359752,False
22,"[25.048824, 121.57845]",10172.539359099306,False
23,"[25.055074, 121.602798]",11428.441949149512,False
24,"[25.03293, 121.53747]",9915.355932840954,False
25,"[25.04543, 121.57205]",10083.714991865874,False
26,"[25.050142, 121.592375]",11010.09985645544,False
27,"[25.05469, 121.61669]",12572.230774552243,False
28,"[25.04814, 121.57467]",9996.307342861302,False
29,"[25.03164, 121.52655]",9860.142826486332,False
30,"[25.017054, 121.544352]",11796.636527216777,False
31,"[25.022413, 121.53456]",10998.321650162186,False
32,"[25.023884, 121.553161]",11337.208966089833,False
33,"[25.04878, 121.56087]",9159.078714266776,False
34,"[25.058369, 121.532934]",7061.388054624186,False
35,"[25.059978, 121.533302]",6899.001598115944,False
36,"[25.02101, 121.54153]",11299.996860265765,False
37,"[25.0337, 121.528988]",9666.860575781648,False
38,"[25.026603, 121.52944]",10454.111187168184,False
39,"[25.058, 121.61422]",12158.11529517287,False
40,"[25.04287, 121.5864]",11193.798607969573,False
41,"[25.047425, 121.613706]",12817.701748528976,False
42,"[25.04431, 121.58174]",10771.089527165552,False
43,"[25.035639, 121.614154]",13710.270523243662,False
44,"[25.05973, 121.616187]",12216.211985145374,False
45,"[25.01476, 121.534538]",11835.482653517625,False
46,"[25.056504, 121.611389]",12020.167468521582,False
47,"[25.042275, 121.533939]",8822.537444941372,False
48,"[25.05247, 121.608202]",12034.403992652873,False
49,"[25.040901, 121.548252]",9392.040344677318,False
50,"[25.062002, 121.560186]",7889.28126923802,False
51,"[25.065031, 121.536775]",6473.2719871249765,False
52,"[25.054761, 121.536925]",7559.400060852324,False
53,"[25.044781, 121.536609]",8616.57782142288,False
54,"[25.028798, 121.538073]",10376.424154120023,False
55,"[25.049505, 121.549408]",8554.347292399945,False
56,"[25.038954, 121.522334]",9006.522689356327,False
57,"[25.026217, 121.53519]",10595.107549696238,False
58,"[25.045267, 121.5222]",8306.20134923936,False
59,"[25.052227, 121.525805]",7581.957390194086,False
60,"[25.064317, 121.533487]",6441.904771529137,False
61,"[25.0131, 121.539723]",12116.048897476308,False
62,"[25.026827, 121.520258]",10336.647656463898,False
63,"[25.037569, 121.545632]",9649.4380730461,False
64,"[25.037773, 121.517029]",9106.795808265042,False
65,"[25.022725, 121.502708]",10841.773727196027,False
66,"[25.007528, 121.537188]",12674.016438069923,False
67,"[25.042973, 121.516428]",8527.231819467053,False
68,"[25.025865, 121.506536]",10458.170892196858,False
69,"[24.999837, 121.547778]",13736.728412051909,False
70,"[25.032752, 121.561645]",10765.155358064456,False
71,"[25.032985, 121.554204]",10432.345625540473,False
72,"[25.048611, 121.529346]",8038.333536098701,False
73,"[25.072228, 121.510195]",5289.829485321497,False
74,"[25.033817, 121.530547]",9678.97230250317,False
75,"[25.0300508, 121.557635]",10867.894715107297,False
76,"[25.056387, 121.527522]",7154.623749714344,False
77,"[25.059147, 121.56297]",8310.806324772739,False
78,"[25.071824, 121.519287]",5338.727716211963,False
79,"[25.061285, 121.520205]",6514.18813338329,False
80,"[25.02751, 121.495869]",10414.907273449744,False
81,"[25.020547, 121.528552]",11109.178582424582,False
82,"[25.041778, 121.508693]",8677.64828838836,False
83,"[25.033344, 121.534236]",9799.383332363934,False
84,"[25.029705, 121.502899]",10068.410067542824,False
85,"[25.033362, 121.54911]",10207.257473180018,False
86,"[25.062344, 121.545138]",7078.720915901511,False
87,"[25.033078, 121.543057]",10045.746740111808,False
88,"[25.032922, 121.57087]",11189.698664356316,False
89,"[25.027323, 121.516385]",10266.977874027789,False
90,"[25.037783, 121.501708]",9192.879860294483,False
91,"[25.070629, 121.523268]",5520.84180900343,False
92,"[25.046618, 121.507169]",8153.236481816235,False
93,"[25.023877, 121.569836]",12018.65159578599,False
94,"[24.993254, 121.541059]",14305.860710801835,False
95,"[25.023393, 121.497679]",10835.523085501562,False
96,"[25.061567, 121.566558]",8317.38841507866,False
97,"[25.082825, 121.524721]",4221.023346145556,False
98,"[24.999378, 121.540197]",13620.730228183938,False
99,"[25.057866, 121.520711]",6897.3978697473485,False
100,"[25.045753, 121.530697]",8376.222910723222,False
101,"[25.043668, 121.528487]",8564.345242662936,False
102,"[25.02043, 121.525322]",11085.388411503915,False
103,"[25.033639, 121.503028]",9632.489999023284,False
104,"[25.004023, 121.54074]",13124.901503790908,False
105,"[25.044412, 121.505409]",8414.994730050883,False
106,"[25.032932, 121.497674]",9789.364478386575,False
107,"[25.036402, 121.509422]",9269.818370817082,False
108,"[25.073306, 121.515843]",5153.9189849662,False
109,"[25.071606, 121.530805]",5587.779501465467,False
110,"[25.086376, 121.560888]",5957.909082257405,False
111,"[25.040184, 121.543497]",9305.20479302294,False
112,"[25.137456, 121.503124]",2288.328751902721,False
113,"[25.037724, 121.561178]",10250.167026831357,False
114,"[25.109908, 121.530386]",1930.9710207836754,False
115,"[25.048222, 121.520526]",7964.5009397915865,False
116,"[25.096122, 121.530215]",3056.4532193684267,False
117,"[25.132581, 121.498618]",2151.2037256074327,False
118,"[25.136929, 121.499152]",2466.5097422182184,False
119,"[25.08418, 121.555116]",5680.81192825747,False
120,"[25.035479, 121.50026]",9467.608010834727,False
121,"[25.05298, 121.540568]",7863.37631138546,False
122,"[25.079666, 121.57584]",7609.571274355529,False
123,"[25.116325, 121.534136]",2010.8109033394394,False
124,"[25.115863, 121.518163]",558.8083247919914,True
125,"[25.038609, 121.498495]",9153.363781088681,False
126,"[25.022073, 121.548336]",11371.595022209513,False
127,"[25.073277, 121.619521]",11764.838299496167,False
128,"[25.026808, 121.546726]",10820.671862759826,False
129,"[25.078424, 121.58456]",8412.51339519798,False
130,"[25.031445, 121.519411]",9819.334790552479,False
131,"[25.079322, 121.568688]",7061.847366097401,False
132,"[25.01603085, 121.5331757]",11673.371267005145,False
133,"[25.111839, 121.525888]",1437.5722362249728,False
134,"[25.10336, 121.522629]",1986.6325333216964,False
135,"[25.114513, 121.515677]",582.2805703594198,True
136,"[25.117457, 121.51668]",327.13657545772935,True
137,"[25.137976, 121.493066]",2968.80166494707,False
138,"[25.040558, 121.575372]",10719.4593908486,False
139,"[25.054501, 121.510549]",7254.103211460516,False
140,"[25.063404, 121.512909]",6255.260203458878,False
141,"[24.989902, 121.569984]",15470.980478106265,False
142,"[24.997996, 121.57444]",14812.491729855708,False
143,"[24.997659, 121.578752]",15028.587262840545,False
144,"[24.988363, 121.576536]",15878.641036892865,False
145,"[25.066688, 121.516149]",5890.373069390601,False
146,"[25.092546, 121.526556]",3248.0412315211734,False
147,"[25.089175, 121.521814]",3466.6782592724257,False
148,"[25.110331, 121.518316]",1104.0808530933984,False
