station,station_coor,distance,near
1,"[25.0408578889, 121.567904444]",4304.90811754922,False
2,"[25.041254, 121.55742]",5352.9085620748565,False
3,"[25.0377972222, 121.565169444]",4528.215794137797,False
4,"[25.0360361111, 121.562325]",4798.314322575082,False
5,"[25.0365638889, 121.5686639]",4165.100364001967,False
6,"[25.034047, 121.565973]",4423.405706818512,False
7,"[25.0330388889, 121.565619444]",4459.178435746917,False
8,"[25.0352138889, 121.563688889]",4656.7107422105155,False
9,"[25.031785, 121.57448]",3571.7307815442455,False
10,"[25.0286611111, 121.566116667]",4442.6973411132085,False
11,"[25.034937, 121.55762]",5266.778681562654,False
12,"[25.026679, 121.561747]",4909.572086138821,False
13,"[25.03809, 121.58367]",2687.0804752920294,False
14,"[25.06424, 121.54037]",7787.058490701475,False
16,"[25.036084, 121.579135]",3109.405505227796,False
17,"[25.05862, 121.55514]",6176.500274818086,False
18,"[25.049408, 121.55261]",6031.177681463389,False
19,"[25.02863, 121.56981]",4074.1599663993984,False
21,"[25.057985, 121.548982]",6707.261685340661,False
22,"[25.048824, 121.57845]",3590.4866939020135,False
23,"[25.055074, 121.602798]",2492.8544106741224,False
24,"[25.03293, 121.53747]",7295.1709804882585,False
25,"[25.04543, 121.57205]",4031.641914486582,False
26,"[25.050142, 121.592375]",2548.5269948561663,False
27,"[25.05469, 121.61669]",2444.408665058254,False
28,"[25.04814, 121.57467]",3898.2056775641863,False
29,"[25.03164, 121.52655]",8397.833495237292,False
30,"[25.017054, 121.544352]",6853.1929965624,False
31,"[25.022413, 121.53456]",7689.439321904007,False
32,"[25.023884, 121.553161]",5815.213896917602,False
33,"[25.04878, 121.56087]",5217.820471337639,False
34,"[25.058369, 121.532934]",8226.090659883981,False
35,"[25.059978, 121.533302]",8253.019388252145,False
36,"[25.02101, 121.54153]",7026.771208499991,False
37,"[25.0337, 121.528988]",8149.340737035144,False
38,"[25.026603, 121.52944]",8141.2013631773925,False
39,"[25.058, 121.61422]",2749.143653107562,False
40,"[25.04287, 121.5864]",2580.2654587692004,False
41,"[25.047425, 121.613706]",1585.865711510438,False
42,"[25.04431, 121.58174]",3074.8579867315043,False
43,"[25.035639, 121.614154]",487.4910556100101,True
44,"[25.05973, 121.616187]",2975.1826626430147,False
45,"[25.01476, 121.534538]",7874.288608097413,False
46,"[25.056504, 121.611389]",2552.2909431871535,False
47,"[25.042275, 121.533939]",7710.944715672981,False
48,"[25.05247, 121.608202]",2105.9287167231946,False
49,"[25.040901, 121.548252]",6261.291531868806,False
50,"[25.062002, 121.560186]",5919.09011935006,False
51,"[25.065031, 121.536775]",8151.542172368768,False
52,"[25.054761, 121.536925]",7716.834366572781,False
53,"[25.044781, 121.536609]",7485.316541252586,False
54,"[25.028798, 121.538073]",7253.780996442021,False
55,"[25.049505, 121.549408]",6343.432546044165,False
56,"[25.038954, 121.522334]",8839.66088306539,False
