station,station_coor,distance,near
1,"[25.0408578889, 121.567904444]",1622.545720437506,False
2,"[25.041254, 121.55742]",1686.7773464846623,False
3,"[25.0377972222, 121.565169444]",1224.972421307809,False
4,"[25.0360361111, 121.562325]",1012.0763788693081,False
5,"[25.0365638889, 121.5686639]",1210.668316686289,False
6,"[25.034047, 121.565973]",843.0743635391864,True
7,"[25.0330388889, 121.565619444]",725.6535138618107,True
8,"[25.0352138889, 121.563688889]",920.8087405677209,True
9,"[25.031785, 121.57448]",1274.126301600997,False
10,"[25.0286611111, 121.566116667]",365.80532773483696,True
11,"[25.034937, 121.55762]",1040.5590023519721,False
12,"[25.026679, 121.561747]",131.11331737056142,True
13,"[25.03809, 121.58367]",2421.7056468706746,False
14,"[25.06424, 121.54037]",4731.876021530192,False
16,"[25.036084, 121.579135]",1915.460774800228,False
17,"[25.05862, 121.55514]",3609.1262776221397,False
18,"[25.049408, 121.55261]",2707.6161551928026,False
19,"[25.02863, 121.56981]",709.7803688238567,True
21,"[25.057985, 121.548982]",3728.5894214144296,False
22,"[25.048824, 121.57845]",2886.5106661892505,False
23,"[25.055074, 121.602798]",5083.4220552879015,False
24,"[25.03293, 121.53747]",2657.7782392902773,False
25,"[25.04543, 121.57205]",2247.01761241471,False
26,"[25.050142, 121.592375]",3924.0287186527385,False
27,"[25.05469, 121.61669]",6225.255664394775,False
28,"[25.04814, 121.57467]",2632.1633991376766,False
29,"[25.03164, 121.52655]",3710.391822379382,False
30,"[25.017054, 121.544352]",2178.81036857382,False
31,"[25.022413, 121.53456]",2910.886157249608,False
32,"[25.023884, 121.553161]",1049.6683042341372,False
33,"[25.04878, 121.56087]",2436.3384455639616,False
34,"[25.058369, 121.532934]",4624.14348119428,False
35,"[25.059978, 121.533302]",4737.212937176785,False
36,"[25.02101, 121.54153]",2263.181259496395,False
37,"[25.0337, 121.528988]",3509.058097743184,False
38,"[25.026603, 121.52944]",3382.76913543198,False
39,"[25.058, 121.61422]",6207.199195838201,False
40,"[25.04287, 121.5864]",2946.799566167675,False
41,"[25.047425, 121.613706]",5591.460520417534,False
42,"[25.04431, 121.58174]",2698.8592044928273,False
43,"[25.035639, 121.614154]",5242.301738770109,False
44,"[25.05973, 121.616187]",6479.028642131724,False
45,"[25.01476, 121.534538]",3173.377073850093,False
46,"[25.056504, 121.611389]",5877.719302835588,False
47,"[25.042275, 121.533939]",3388.3759416674543,False
48,"[25.05247, 121.608202]",5364.273718692766,False
49,"[25.040901, 121.548252]",2148.4580303846583,False
50,"[25.062002, 121.560186]",3907.3670621752567,False
51,"[25.065031, 121.536775]",4991.083918873318,False
52,"[25.054761, 121.536925]",4057.8572312059605,False
53,"[25.044781, 121.536609]",3317.2992013045414,False
54,"[25.028798, 121.538073]",2521.040511649255,False
55,"[25.049505, 121.549408]",2857.504452957462,False
56,"[25.038954, 121.522334]",4309.993720036919,False
