station,station_coor,distance,near
1,"[25.0408578889, 121.567904444]",1870.8161676333511,False
2,"[25.041254, 121.55742]",917.6484720111142,True
3,"[25.0377972222, 121.565169444]",1538.4758748212446,False
4,"[25.0360361111, 121.562325]",1246.4014939097244,False
5,"[25.0365638889, 121.5686639]",1883.9039355834395,False
6,"[25.034047, 121.565973]",1635.9524609339144,False
7,"[25.0330388889, 121.565619444]",1623.8131084338515,False
8,"[25.0352138889, 121.563688889]",1390.2094186591978,False
9,"[25.031785, 121.57448]",2525.2247944507694,False
10,"[25.0286611111, 121.566116667]",1846.7335840496937,False
11,"[25.034937, 121.55762]",790.9160390688992,True
12,"[25.026679, 121.561747]",1613.9548254675944,False
13,"[25.03809, 121.58367]",3400.2171907519914,False
14,"[25.06424, 121.54037]",3231.06911525162,False
16,"[25.036084, 121.579135]",2939.2181078141016,False
17,"[25.05862, 121.55514]",2512.8874668356307,False
18,"[25.049408, 121.55261]",1458.436619845339,False
19,"[25.02863, 121.56981]",2183.118056258892,False
21,"[25.057985, 121.548982]",2389.650689008554,False
22,"[25.048824, 121.57845]",3179.467576926025,False
23,"[25.055074, 121.602798]",5708.557814177346,False
24,"[25.03293, 121.53747]",1320.347232434049,False
25,"[25.04543, 121.57205]",2435.8952671354614,False
26,"[25.050142, 121.592375]",4533.298512983611,False
27,"[25.05469, 121.61669]",7019.182314419068,False
28,"[25.04814, 121.57467]",2804.646963456053,False
29,"[25.03164, 121.52655]",2420.420306567083,False
30,"[25.017054, 121.544352]",2236.3966592082093,False
31,"[25.022413, 121.53456]",2206.1168372868383,False
32,"[25.023884, 121.553161]",1440.713066189262,False
33,"[25.04878, 121.56087]",1751.4625550924118,False
34,"[25.058369, 121.532934]",2974.8488386643376,False
35,"[25.059978, 121.533302]",3102.49787513414,False
36,"[25.02101, 121.54153]",1921.9213307371492,False
37,"[25.0337, 121.528988]",2136.369858813388,False
38,"[25.026603, 121.52944]",2343.143892903593,False
39,"[25.058, 121.61422]",6899.843805544275,False
40,"[25.04287, 121.5864]",3738.1030098734686,False
41,"[25.047425, 121.613706]",6535.093342766143,False
42,"[25.04431, 121.58174]",3316.5033181897543,False
43,"[25.035639, 121.614154]",6467.633350638464,False
44,"[25.05973, 121.616187]",7153.179461629105,False
45,"[25.01476, 121.534538]",2875.1533320761187,False
46,"[25.056504, 121.611389]",6574.981232099159,False
47,"[25.042275, 121.533939]",1736.9837841206167,False
48,"[25.05247, 121.608202]",6129.300256916451,False
49,"[25.040901, 121.548252]",517.5514977948732,True
50,"[25.062002, 121.560186]",3015.509717004448,False
51,"[25.065031, 121.536775]",3438.178366063852,False
52,"[25.054761, 121.536925]",2417.193395269616,False
53,"[25.044781, 121.536609]",1629.6026594375205,False
54,"[25.028798, 121.538073]",1473.5311982396734,False
55,"[25.049505, 121.549408]",1445.7545090273334,False
56,"[25.038954, 121.522334]",2796.8723361355533,False
57,"[25.026217, 121.53519]",1877.8877188624149,False
58,"[25.045267, 121.5222]",2961.638084942539,False
59,"[25.052227, 121.525805]",2996.132557497207,False
60,"[25.064317, 121.533487]",3509.0907651028783,False
61,"[25.0131, 121.539723]",2800.436449516792,False
62,"[25.026827, 121.520258]",3180.847818064101,False
63,"[25.037569, 121.545632]",452.01780497310847,True
64,"[25.037773, 121.517029]",3321.0987776202305,False
65,"[25.022725, 121.502708]",5001.972495628661,False
66,"[25.007528, 121.537188]",3470.55756919658,False
67,"[25.042973, 121.516428]",3454.13884877743,False
68,"[25.025865, 121.506536]",4532.844612623551,False
69,"[24.999837, 121.547778]",4084.110197897604,False
70,"[25.032752, 121.561645]",1248.8759627394809,False
71,"[25.032985, 121.554204]",579.9167654995316,True
72,"[25.048611, 121.529346]",2474.7324140715,False
73,"[25.072228, 121.510195]",5640.946735610792,False
74,"[25.033817, 121.530547]",1979.1163811162219,False
75,"[25.0300508, 121.557635]",1055.227463486601,False
76,"[25.056387, 121.527522]",3161.5016712588967,False
77,"[25.059147, 121.56297]",2837.3879162579574,False
78,"[25.071824, 121.519287]",4996.631378357325,False
79,"[25.061285, 121.520205]",4071.217493092247,False
80,"[25.02751, 121.495869]",5541.335216516552,False
81,"[25.020547, 121.528552]",2793.9379875814534,False
82,"[25.041778, 121.508693]",4198.911430884703,False
83,"[25.033344, 121.534236]",1623.329324758422,False
84,"[25.029705, 121.502899]",4801.886386162454,False
85,"[25.033362, 121.54911]",360.77736756096823,True
86,"[25.062344, 121.545138]",2913.1600847714058,False
87,"[25.033078, 121.543057]",793.8445309573974,True
88,"[25.032922, 121.57087]",2143.6967014439238,False
89,"[25.027323, 121.516385]",3534.1205486427925,False
90,"[25.037783, 121.501708]",4863.726933157826,False
91,"[25.070629, 121.523268]",4650.047003798925,False
92,"[25.046618, 121.507169]",4455.36481548328,False
93,"[25.023877, 121.569836]",2445.908809258266,False
94,"[24.993254, 121.541059]",4893.148498867066,False
95,"[25.023393, 121.497679]",5466.163271478232,False
96,"[25.061567, 121.566558]",3248.9011221509236,False
97,"[25.082825, 121.524721]",5743.231901757738,False
98,"[24.999378, 121.540197]",4244.874698942303,False
99,"[25.057866, 121.520711]",3784.4610812625456,False
100,"[25.045753, 121.530697]",2196.237964976046,False
101,"[25.043668, 121.528487]",2305.3795537991746,False
102,"[25.02043, 121.525322]",3059.826855773944,False
103,"[25.033639, 121.503028]",4739.5551910424365,False
104,"[25.004023, 121.54074]",3730.3521453097696,False
105,"[25.044412, 121.505409]",4573.823175923889,False
106,"[25.032932, 121.497674]",5283.215807539711,False
107,"[25.036402, 121.509422]",4084.5600678382816,False
108,"[25.073306, 121.515843]",5343.398587691014,False
109,"[25.071606, 121.530805]",4353.38122845714,False
110,"[25.086376, 121.560888]",5652.651650454897,False
111,"[25.040184, 121.543497]",768.8952687304512,True
112,"[25.137456, 121.503124]",12175.284067592327,False
113,"[25.037724, 121.561178]",1137.708897911856,False
114,"[25.109908, 121.530386]",8396.017876599177,False
115,"[25.048222, 121.520526]",3238.92254402122,False
116,"[25.096122, 121.530215]",6920.303109164882,False
117,"[25.132581, 121.498618]",11868.04508024601,False
118,"[25.136929, 121.499152]",12282.479167162373,False
119,"[25.08418, 121.555116]",5325.688861482869,False
120,"[25.035479, 121.50026]",5008.922709930318,False
121,"[25.05298, 121.540568]",2061.284268761329,False
122,"[25.079666, 121.57584]",5460.600660399081,False
123,"[25.116325, 121.534136]",9016.754507453368,False
124,"[25.115863, 121.518163]",9386.678008755844,False
125,"[25.038609, 121.498495]",5190.592356870689,False
126,"[25.022073, 121.548336]",1613.995025831833,False
127,"[25.073277, 121.619521]",8111.920850251723,False
128,"[25.026808, 121.546726]",1127.3757152196183,False
129,"[25.078424, 121.58456]",5819.1255398796375,False
130,"[25.031445, 121.519411]",3129.397168546153,False
131,"[25.079322, 121.568688]",5120.171272186737,False
132,"[25.01603085, 121.5331757]",2836.964102817591,False
133,"[25.111839, 121.525888]",8719.843850089172,False
134,"[25.10336, 121.522629]",7926.586197468741,False
135,"[25.114513, 121.515677]",9335.412244346757,False
136,"[25.117457, 121.51668]",9604.573887150178,False
137,"[25.137976, 121.493066]",12653.875429111375,False
138,"[25.040558, 121.575372]",2598.894754451918,False
