station,station_coor,distance
1,"[25.0408578889, 121.567904444]",3161.231909819872
2,"[25.041254, 121.55742]",2499.1892085356
3,"[25.0377972222, 121.565169444]",2731.2170663243137
4,"[25.0360361111, 121.562325]",2385.6092884205227
5,"[25.0365638889, 121.5686639]",2935.352358553272
6,"[25.034047, 121.565973]",2557.302369175284
7,"[25.0330388889, 121.565619444]",2470.427317447865
8,"[25.0352138889, 121.563688889]",2437.2263487052164
9,"[25.031785, 121.57448]",3231.0514317653283
10,"[25.0286611111, 121.566116667]",2321.660395068268
11,"[25.034937, 121.55762]",1955.4063341497856
12,"[25.026679, 121.561747]",1836.472141371355
13,"[25.03809, 121.58367]",4350.549108861674
14,"[25.06424, 121.54037]",4685.841516769307
16,"[25.036084, 121.579135]",3842.521271801426
17,"[25.05862, 121.55514]",4192.805364451921
18,"[25.049408, 121.55261]",3137.604104899002
19,"[25.02863, 121.56981]",2677.285670646329
21,"[25.057985, 121.548982]",4003.6922800065663
22,"[25.048824, 121.57845]",4544.258665874605
23,"[25.055074, 121.602798]",6941.944015554167
24,"[25.03293, 121.53747]",1367.8443860976981
25,"[25.04543, 121.57205]",3811.3776685928574
26,"[25.050142, 121.592375]",5761.124840651413
27,"[25.05469, 121.61669]",8146.5725858935675
28,"[25.04814, 121.57467]",4209.825180232634
29,"[25.03164, 121.52655]",2061.825499502492
30,"[25.017054, 121.544352]",577.0645735056436
31,"[25.022413, 121.53456]",970.5318847733145
32,"[25.023884, 121.553161]",922.1243317067979
33,"[25.04878, 121.56087]",3395.860484136628
34,"[25.058369, 121.532934]",4174.17619697972
35,"[25.059978, 121.533302]",4337.1051539984
36,"[25.02101, 121.54153]",301.0158502486087
37,"[25.0337, 121.528988]",1992.3550090710473
38,"[25.026603, 121.52944]",1563.3268116097643
39,"[25.058, 121.61422]",8098.369243454434
40,"[25.04287, 121.5864]",4831.78937540781
41,"[25.047425, 121.613706]",7542.648233981724
42,"[25.04431, 121.58174]",4509.265216525104
43,"[25.035639, 121.614154]",7204.745099700066
44,"[25.05973, 121.616187]",8365.70281380696
45,"[25.01476, 121.534538]",1279.8511062229152
46,"[25.056504, 121.611389]",7768.270301288157
47,"[25.042275, 121.533939]",2455.402104433977
48,"[25.05247, 121.608202]",7272.315775195549
49,"[25.040901, 121.548252]",2114.7990075009643
50,"[25.062002, 121.560186]",4705.669438508422
