station,station_coor,distance
1,"[25.0408578889, 121.567904444]",4157.164898041083
2,"[25.041254, 121.55742]",3574.543085031613
3,"[25.0377972222, 121.565169444]",3720.022426827066
4,"[25.0360361111, 121.562325]",3382.923992435235
5,"[25.0365638889, 121.5686639]",3872.967243659936
6,"[25.034047, 121.565973]",3484.2063623973063
7,"[25.0330388889, 121.565619444]",3383.4136070909944
8,"[25.0352138889, 121.563688889]",3408.544847223144
9,"[25.031785, 121.57448]",4027.0845053129383
10,"[25.0286611111, 121.566116667]",3128.817732621241
11,"[25.034937, 121.55762]",2991.56837940282
12,"[25.026679, 121.561747]",2640.672263420772
13,"[25.03809, 121.58367]",5183.244958435317
14,"[25.06424, 121.54037]",5682.070895977421
16,"[25.036084, 121.579135]",4678.2533358025885
17,"[25.05862, 121.55514]",5275.923688620025
18,"[25.049408, 121.55261]",4221.715283805618
19,"[25.02863, 121.56981]",3443.611210632266
21,"[25.057985, 121.548982]",5064.133609180902
22,"[25.048824, 121.57845]",5530.200018157846
23,"[25.055074, 121.602798]",7841.954697875527
24,"[25.03293, 121.53747]",2217.8585597391284
25,"[25.04543, 121.57205]",4814.444642439799
26,"[25.050142, 121.592375]",6674.166337927584
27,"[25.05469, 121.61669]",8983.774665569297
28,"[25.04814, 121.57467]",5215.008882770415
29,"[25.03164, 121.52655]",2475.396826532072
30,"[25.017054, 121.544352]",602.594098809462
31,"[25.022413, 121.53456]",1178.1045873676512
32,"[25.023884, 121.553161]",1768.802420490607
33,"[25.04878, 121.56087]",4476.106814380822
34,"[25.058369, 121.532934]",5082.448636412384
35,"[25.059978, 121.533302]",5254.507407703439
36,"[25.02101, 121.54153]",885.0570959011891
37,"[25.0337, 121.528988]",2550.744548156856
38,"[25.026603, 121.52944]",1849.3008135617474
39,"[25.058, 121.61422]",8970.529310725044
40,"[25.04287, 121.5864]",5707.9858720286475
41,"[25.047425, 121.613706]",8328.099109499197
42,"[25.04431, 121.58174]",5432.873900340044
43,"[25.035639, 121.614154]",7858.635606608595
44,"[25.05973, 121.616187]",9242.294074255633
45,"[25.01476, 121.534538]",599.8009442610681
46,"[25.056504, 121.611389]",8641.03492776895
47,"[25.042275, 121.533939]",3300.800781422143
48,"[25.05247, 121.608202]",8126.673538800894
49,"[25.040901, 121.548252]",3191.2974515597343
50,"[25.062002, 121.560186]",5793.743576100206
51,"[25.065031, 121.536775]",5780.407395191604
52,"[25.054761, 121.536925]",4639.8926631268005
53,"[25.044781, 121.536609]",3537.023816348828
54,"[25.028798, 121.538073]",1754.413868555394
55,"[25.049505, 121.549408]",4148.296583702027
56,"[25.038954, 121.522334]",3388.9670157871014
57,"[25.026217, 121.53519]",1539.739208150141
58,"[25.045267, 121.5222]",4007.041453853457
59,"[25.052227, 121.525805]",4582.354103907491
60,"[25.064317, 121.533487]",5730.845170831322
61,"[25.0131, 121.539723]",49.84726902763903
62,"[25.026827, 121.520258]",2521.929299242147
63,"[25.037569, 121.545632]",2770.6461670543745
64,"[25.037773, 121.517029]",3600.0324720858075
65,"[25.022725, 121.502708]",3926.759294869479
66,"[25.007528, 121.537188]",694.6265258021833
67,"[25.042973, 121.516428]",4092.4855461535594
68,"[25.025865, 121.506536]",3676.758121382979
69,"[24.999837, 121.547778]",1663.9966515494348
70,"[25.032752, 121.561645]",3068.8227639078464
71,"[25.032985, 121.554204]",2618.360531261737
72,"[25.048611, 121.529346]",4093.3991497015186
73,"[25.072228, 121.510195]",7232.920245315897
74,"[25.033817, 121.530547]",2497.0424965515094
75,"[25.0300508, 121.557635]",2572.237675844728
76,"[25.056387, 121.527522]",4975.983055096006
77,"[25.059147, 121.56297]",5605.887377154917
78,"[25.071824, 121.519287]",6857.518535047692
79,"[25.061285, 121.520205]",5720.480469919659
80,"[25.02751, 121.495869]",4745.479720768882
81,"[25.020547, 121.528552]",1435.1276414803126
82,"[25.041778, 121.508693]",4497.511676320241
83,"[25.033344, 121.534236]",2325.959952332842
84,"[25.029705, 121.502899]",4186.924503705601
85,"[25.033362, 121.54911]",2420.5782695577195
86,"[25.062344, 121.545138]",5493.651853969032
87,"[25.033078, 121.543057]",2235.400983461824
88,"[25.032922, 121.57087]",3791.8716410889256
89,"[25.027323, 121.516385]",2872.775078009844
90,"[25.037783, 121.501708]",4749.944180967014
91,"[25.070629, 121.523268]",6616.553272080257
92,"[25.046618, 121.507169]",4994.329292471884
93,"[25.023877, 121.569836]",3214.5214735550285
94,"[24.993254, 121.541059]",2212.8658739989132
95,"[25.023393, 121.497679]",4435.111000996182
96,"[25.061567, 121.566558]",6003.287094328659
97,"[25.082825, 121.524721]",7904.259154633869
98,"[24.999378, 121.540197]",1530.2768602492213
99,"[25.057866, 121.520711]",5347.436743247652
100,"[25.045753, 121.530697]",3751.0590818796554
101,"[25.043668, 121.528487]",3594.3548352068083
102,"[25.02043, 121.525322]",1705.6602648741587
103,"[25.033639, 121.503028]",4385.788284373292
104,"[25.004023, 121.54074]",1015.1510619848914
105,"[25.044412, 121.505409]",4938.593701164771
106,"[25.032932, 121.497674]",4818.3689660523405
107,"[25.036402, 121.509422]",4039.438036572719
108,"[25.073306, 121.515843]",7126.478667302189
109,"[25.071606, 121.530805]",6569.874803836928
110,"[25.086376, 121.560888]",8405.505517075891
111,"[25.040184, 121.543497]",3025.2634646984757
112,"[25.137456, 121.503124]",14319.180163251223
113,"[25.037724, 121.561178]",3454.484574265801
114,"[25.109908, 121.530386]",10805.556829178022
115,"[25.048222, 121.520526]",4376.367397137593
116,"[25.096122, 121.530215]",9281.995068934379
117,"[25.132581, 121.498618]",13926.361932691143
118,"[25.136929, 121.499152]",14372.585893572534
119,"[25.08418, 121.555116]",8040.621775806315
120,"[25.035479, 121.50026]",4730.462762270318
121,"[25.05298, 121.540568]",4430.1369491766545
122,"[25.079666, 121.57584]",8221.908494674577
123,"[25.116325, 121.534136]",11489.967421979789
124,"[25.115863, 121.518163]",11636.237343373512
125,"[25.038609, 121.498495]",5068.579325342599
126,"[25.022073, 121.548336]",1286.9019140542905
127,"[25.073277, 121.619521]",10418.452770182079
128,"[25.026808, 121.546726]",1655.3266019540547
129,"[25.078424, 121.58456]",8523.644565677012
130,"[25.031445, 121.519411]",2921.8437245056734
131,"[25.079322, 121.568688]",7898.30266783667
132,"[25.01603085, 121.5331757]",778.8119950968963
133,"[25.111839, 121.525888]",11069.2967816671
134,"[25.10336, 121.522629]",10187.203010845304
135,"[25.114513, 121.515677]",11539.950050172556
136,"[25.117457, 121.51668]",11839.270799893018
137,"[25.137976, 121.493066]",14670.90045401455
138,"[25.040558, 121.575372]",4673.51059518022
139,"[25.054501, 121.510549]",5485.016220101513
140,"[25.063404, 121.512909]",6229.451930874082
141,"[24.989902, 121.569984]",3959.336967424338
142,"[24.997996, 121.57444]",3838.0090490977373
143,"[24.997659, 121.578752]",4247.828337057018
144,"[24.988363, 121.576536]",4581.237306120343
145,"[25.066688, 121.516149]",6428.975375984017
146,"[25.092546, 121.526556]",8936.106600690546
147,"[25.089175, 121.521814]",8655.52097169441
148,"[25.110331, 121.518316]",11029.960868891068
149,"[25.116665, 121.509621]",11916.779252999233
150,"[25.036568, 121.57343]",4240.964817816954
151,"[24.987507, 121.549827]",3010.35160596541
152,"[25.08521, 121.519175]",8289.370535343982
153,"[25.059885, 121.516299]",5729.129640349603
154,"[25.093396, 121.519867]",9156.433626990449
155,"[25.076193, 121.57505]",7840.342781490657
156,"[25.06853, 121.61538]",9760.837042835814
157,"[25.082703, 121.571467]",8351.160833894117
158,"[25.067026, 121.61355]",9512.331556202942
159,"[25.082866, 121.566695]",8199.201814374974
161,"[25.131143, 121.503768]",13625.153733298483
162,"[25.062924, 121.52772]",5677.055582985388
163,"[25.018097, 121.559279]",1998.4088448806053
164,"[25.126286, 121.500801]",13192.70288062993
165,"[25.120788, 121.505693]",12464.724496267283
166,"[24.980602, 121.556177]",3959.5378766223084
167,"[25.095714, 121.518046]",9449.476984892646
168,"[25.02288, 121.522855]",2057.4251081057328
169,"[25.030015, 121.509813]",3592.3527930707105
170,"[25.059245, 121.568883]",5884.194360768675
171,"[24.996842, 121.559651]",2668.373968261812
172,"[25.051562, 121.562891]",4844.776214554561
173,"[25.052181, 121.533211]",4398.139302211726
174,"[25.051702, 121.553057]",4478.817378773173
175,"[25.051618, 121.544847]",4303.915265859016
176,"[25.055997, 121.542318]",4770.1743803323325
177,"[25.082538, 121.507495]",8391.20532023738
178,"[25.078908, 121.510306]",7909.451140651902
179,"[25.041355, 121.59073]",5978.830944829914
180,"[25.06877, 121.592654]",8134.59651546505
181,"[25.02585, 121.537383]",1441.8105727759717
182,"[25.0253, 121.523537]",2156.970057931664
183,"[25.05379, 121.514179]",5226.092625025732
184,"[25.084759, 121.537892]",7967.097857765126
185,"[25.042342, 121.54605]",3299.882142570893
186,"[25.035414, 121.514218]",3604.9647783781124
187,"[25.037465, 121.555769]",3125.9784840332
188,"[25.090293, 121.50189]",9407.685635532154
189,"[25.087987, 121.58781]",9604.796746753256
190,"[25.079278, 121.546683]",7383.001116468769
191,"[25.083873, 121.60206]",10033.615179990275
192,"[25.072485, 121.607955]",9492.847345641554
193,"[25.041277, 121.61935]",8565.018945912112
194,"[25.047958, 121.524388]",4187.129299543893
195,"[25.035851, 121.523987]",3008.4953108848485
196,"[25.068744, 121.589233]",7912.85846678238
197,"[25.049845, 121.571885]",5180.585348631999
201,"[25.057164, 121.597924]",7600.384745275423
202,"[25.124646, 121.467336]",14408.845536651595
203,"[25.024487, 121.51057]",3242.676180270399
204,"[25.113625, 121.53742]",11176.958964153739
205,"[24.988241, 121.55561]",3173.676510469222
206,"[25.005386, 121.55716]",1912.8123021539584
207,"[25.103242, 121.487477]",11340.130662717915
208,"[25.035555, 121.495342]",5162.811381177456
209,"[25.137837, 121.486071]",14899.452606103465
210,"[25.079766, 121.558135]",7625.217179987413
211,"[25.080915, 121.597339]",9482.032899972326
212,"[25.084223, 121.549452]",7958.633129184557
213,"[25.107782, 121.523107]",10663.866256474155
214,"[25.055935, 121.578645]",6134.660043712395
215,"[25.04993, 121.510367]",5077.284420809607
216,"[25.082553, 121.544601]",7730.994288270568
217,"[25.062645, 121.574267]",6486.1498291915195
218,"[25.043299, 121.564108]",4128.058070902247
219,"[25.031147, 121.49074]",5372.185940566908
220,"[25.059162, 121.510512]",5928.173043110222
221,"[25.019276, 121.57107]",3182.9726393062765
222,"[25.064108, 121.522065]",5955.070274718981
223,"[25.1274, 121.507267]",13131.373332118936
224,"[25.088243, 121.510535]",8870.15654515055
225,"[25.0186, 121.554839]",1593.6708750201549
226,"[25.054365, 121.594228]",7115.129214008103
227,"[25.084244, 121.57668]",8718.037124526974
228,"[24.998811, 121.56789]",3211.859667036259
229,"[25.049394, 121.514611]",4786.005013388736
230,"[25.075366, 121.580811]",8037.421247453656
231,"[25.047805, 121.545022]",3884.8593709003167
232,"[25.118843, 121.529738]",11800.909897644957
233,"[25.131411, 121.474155]",14738.407410640059
234,"[25.124162, 121.526071]",12427.005267997802
235,"[25.04846, 121.565928]",4704.8264027794585
236,"[25.119292, 121.469138]",13804.956842850666
237,"[25.001149, 121.551418]",1747.0434042185202
238,"[25.073119, 121.575965]",7579.614526687843
239,"[25.056641, 121.583403]",6506.066817042884
240,"[25.052141, 121.536802]",4350.318864068831
241,"[25.038943, 121.579146]",4859.790899506803
242,"[25.117472, 121.463161]",13957.917581495443
243,"[25.090202, 121.506219]",9227.895428210675
244,"[25.045908, 121.543736]",3660.8462181331333
245,"[25.060632, 121.544028]",5294.806814116508
246,"[25.098743, 121.548086]",9551.565605341139
247,"[24.987144, 121.560627]",3547.8090693081194
248,"[25.027123, 121.555566]",2193.1193775633815
249,"[25.037706, 121.506624]",4349.3599366094095
250,"[25.04184, 121.539873]",3191.47006237914
251,"[25.083023, 121.520692]",8015.657417597416
252,"[25.020544, 121.545608]",986.411008985362
253,"[25.101423, 121.52799]",9893.554274233407
254,"[25.125377, 121.471482]",14271.672355220366
255,"[25.046914, 121.557674]",4147.001856205348
256,"[25.096507, 121.527526]",9357.692046718534
257,"[25.023316, 121.492637]",4925.838719167807
258,"[25.052096, 121.507979]",5414.068390585209
259,"[25.051761, 121.542168]",4298.950292186557
260,"[25.068616, 121.583991]",7582.927633599953
261,"[25.054095, 121.560928]",5009.3139436599495
262,"[24.984144, 121.569064]",4341.407765900302
263,"[25.097103, 121.542153]",9338.287777728201
264,"[25.145936, 121.493009]",15512.72074237609
