station,station_coor,distance
1,"[25.0408578889, 121.567904444]",6578.553146858205
2,"[25.041254, 121.55742]",5521.640708802635
3,"[25.0377972222, 121.565169444]",6320.11355258372
4,"[25.0360361111, 121.562325]",6053.346353939822
5,"[25.0365638889, 121.5686639]",6682.569348218002
6,"[25.034047, 121.565973]",6445.912586858797
7,"[25.0330388889, 121.565619444]",6427.3914892062085
8,"[25.0352138889, 121.563688889]",6200.633617247694
9,"[25.031785, 121.57448]",7330.911635342139
10,"[25.0286611111, 121.566116667]",6570.760954238944
11,"[25.034937, 121.55762]",5598.829457592959
12,"[25.026679, 121.561747]",6200.537611562912
13,"[25.03809, 121.58367]",8177.825629226527
14,"[25.06424, 121.54037]",4526.817674370874
16,"[25.036084, 121.579135]",7738.011360817661
17,"[25.05862, 121.55514]",5598.539332596519
18,"[25.049408, 121.55261]",5100.189812043704
19,"[25.02863, 121.56981]",6934.297495212509
21,"[25.057985, 121.548982]",4991.099590443393
22,"[25.048824, 121.57845]",7675.039156837429
23,"[25.055074, 121.602798]",10193.41566136544
24,"[25.03293, 121.53747]",3657.770568852104
25,"[25.04543, 121.57205]",7003.961253232842
26,"[25.050142, 121.592375]",9085.391055200971
27,"[25.05469, 121.61669]",11575.361405479121
28,"[25.04814, 121.57467]",7288.800059014381
29,"[25.03164, 121.52655]",2679.395891833956
30,"[25.017054, 121.544352]",5046.625715131904
31,"[25.022413, 121.53456]",3895.3596357120214
32,"[25.023884, 121.553161]",5482.3108210618375
33,"[25.04878, 121.56087]",5914.19453757941
34,"[25.058369, 121.532934]",3546.3191119391095
35,"[25.059978, 121.533302]",3671.6794859295105
36,"[25.02101, 121.54153]",4571.204656754017
37,"[25.0337, 121.528988]",2817.907507100814
38,"[25.026603, 121.52944]",3208.020319969062
39,"[25.058, 121.61422]",11379.394902849943
40,"[25.04287, 121.5864]",8440.575199246901
41,"[25.047425, 121.613706]",11206.190677203827
42,"[25.04431, 121.58174]",7974.300922196167
43,"[25.035639, 121.614154]",11259.847547797684
44,"[25.05973, 121.616187]",11605.953807204833
45,"[25.01476, 121.534538]",4429.474144015606
46,"[25.056504, 121.611389]",11072.612121983671
