station,station_coor,distance
1,"[25.0408578889, 121.567904444]",5134.672158736361
2,"[25.041254, 121.55742]",5651.038462927909
3,"[25.0377972222, 121.565169444]",5563.145944057639
4,"[25.0360361111, 121.562325]",5871.630195457743
5,"[25.0365638889, 121.5686639]",5534.54874813223
6,"[25.034047, 121.565973]",5901.288493251294
7,"[25.0330388889, 121.565619444]",6017.956795897659
8,"[25.0352138889, 121.563688889]",5886.817421197626
9,"[25.031785, 121.57448]",5834.294062605964
10,"[25.0286611111, 121.566116667]",6443.466252565999
11,"[25.034937, 121.55762]",6219.419698661072
12,"[25.026679, 121.561747]",6823.865266497338
13,"[25.03809, 121.58367]",4950.191210102082
14,"[25.06424, 121.54037]",5449.155923720221
16,"[25.036084, 121.579135]",5253.399879926343
17,"[25.05862, 121.55514]",4437.861689175421
18,"[25.049408, 121.55261]",5291.135739854227
19,"[25.02863, 121.56981]",6312.909247362548
21,"[25.057985, 121.548982]",4990.057258036034
22,"[25.048824, 121.57845]",3906.321968681342
23,"[25.055074, 121.602798]",3246.2997103522525
24,"[25.03293, 121.53747]",7663.7939954339145
25,"[25.04543, 121.57205]",4495.4552619111155
26,"[25.050142, 121.592375]",3562.524381044344
27,"[25.05469, 121.61669]",4019.4321927151123
28,"[25.04814, 121.57467]",4112.880462667135
29,"[25.03164, 121.52655]",8563.738684359056
30,"[25.017054, 121.544352]",8614.920013449131
31,"[25.022413, 121.53456]",8725.533317665413
32,"[25.023884, 121.553161]",7502.9567456167015
33,"[25.04878, 121.56087]",4776.22895433078
34,"[25.058369, 121.532934]",6393.6944259483025
35,"[25.059978, 121.533302]",6287.661352735019
36,"[25.02101, 121.54153]",8413.029357647978
37,"[25.0337, 121.528988]",8228.092508786018
38,"[25.026603, 121.52944]",8732.950622365957
39,"[25.058, 121.61422]",3578.391402948552
40,"[25.04287, 121.5864]",4389.043664801591
41,"[25.047425, 121.613706]",4501.122751727593
42,"[25.04431, 121.58174]",4303.575440753381
43,"[25.035639, 121.614154]",5684.058452956353
44,"[25.05973, 121.616187]",3575.667038067017
45,"[25.01476, 121.534538]",9390.981525794
46,"[25.056504, 121.611389]",3529.6069310682024
47,"[25.042275, 121.533939]",7237.454055010522
