station,station_coor,distance
1,"[25.0408578889, 121.567904444]",6202.019949794748
2,"[25.041254, 121.55742]",5839.800472404367
3,"[25.0377972222, 121.565169444]",5774.25820760454
4,"[25.0360361111, 121.562325]",5474.717712430238
5,"[25.0365638889, 121.5686639]",5818.782730278816
6,"[25.034047, 121.565973]",5441.861645288325
7,"[25.0330388889, 121.565619444]",5326.55803246519
8,"[25.0352138889, 121.563688889]",5450.667570023622
9,"[25.031785, 121.57448]",5702.886824414493
10,"[25.0286611111, 121.566116667]",4933.790557878914
11,"[25.034937, 121.55762]",5181.6192772684235
12,"[25.026679, 121.561747]",4518.893731353443
13,"[25.03809, 121.58367]",6830.54221138348
14,"[25.06424, 121.54037]",8122.0490833198655
16,"[25.036084, 121.579135]",6368.391657469129
17,"[25.05862, 121.55514]",7652.999930597675
18,"[25.049408, 121.55261]",6598.500467713041
19,"[25.02863, 121.56981]",5140.021427383236
21,"[25.057985, 121.548982]",7482.771028127053
22,"[25.048824, 121.57845]",7494.0905635739655
23,"[25.055074, 121.602798]",9520.26935146599
24,"[25.03293, 121.53747]",4646.743748516596
25,"[25.04543, 121.57205]",6846.262982064199
26,"[25.050142, 121.592375]",8422.277204735305
27,"[25.05469, 121.61669]",10475.540753063766
28,"[25.04814, 121.57467]",7237.216183163822
29,"[25.03164, 121.52655]",4693.307537823547
30,"[25.017054, 121.544352]",2910.1413128668933
31,"[25.022413, 121.53456]",3512.127317097207
32,"[25.023884, 121.553161]",3873.0486844667644
33,"[25.04878, 121.56087]",6743.047611064151
34,"[25.058369, 121.532934]",7501.803274283011
35,"[25.059978, 121.533302]",7676.6624306462745
36,"[25.02101, 121.54153]",3319.1040113456556
37,"[25.0337, 121.528988]",4851.808263583754
38,"[25.026603, 121.52944]",4075.032388906436
39,"[25.058, 121.61422]",10548.823802034845
40,"[25.04287, 121.5864]",7415.117648397658
41,"[25.047425, 121.613706]",9717.147959225716
42,"[25.04431, 121.58174]",7257.267992452636
43,"[25.035639, 121.614154]",8968.39081124517
44,"[25.05973, 121.616187]",10824.964884887653
45,"[25.01476, 121.534538]",2674.736586316704
46,"[25.056504, 121.611389]",10229.520248250756
47,"[25.042275, 121.533939]",5710.978578105377
48,"[25.05247, 121.608202]",9685.409358872032
49,"[25.040901, 121.548252]",5590.713600600788
50,"[25.062002, 121.560186]",8134.503289440159
51,"[25.065031, 121.536775]",8215.818310036262
52,"[25.054761, 121.536925]",7074.157110593588
53,"[25.044781, 121.536609]",5967.274213743656
54,"[25.028798, 121.538073]",4184.8982565485085
55,"[25.049505, 121.549408]",6554.117621550911
56,"[25.038954, 121.522334]",5596.858249604563
57,"[25.026217, 121.53519]",3922.5265734047034
58,"[25.045267, 121.5222]",6270.616540286729
59,"[25.052227, 121.525805]",6932.746479165183
60,"[25.064317, 121.533487]",8155.9468984953155
61,"[25.0131, 121.539723]",2435.443530758612
62,"[25.026827, 121.520258]",4427.843601308943
63,"[25.037569, 121.545632]",5188.67891776557
64,"[25.037773, 121.517029]",5667.761447248456
65,"[25.022725, 121.502708]",5130.4977071654375
66,"[25.007528, 121.537188]",1835.9869807900782
67,"[25.042973, 121.516428]",6223.279682769286
68,"[25.025865, 121.506536]",5113.744763942063
69,"[24.999837, 121.547778]",1247.4486318718546
70,"[25.032752, 121.561645]",5114.627359682881
71,"[25.032985, 121.554204]",4865.487342409905
72,"[25.048611, 121.529346]",6471.689549781593
73,"[25.072228, 121.510195]",9493.573720917684
74,"[25.033817, 121.530547]",4831.457222984446
75,"[25.0300508, 121.557635]",4675.999271169467
76,"[25.056387, 121.527522]",7354.875668125925
77,"[25.059147, 121.56297]",7905.609169899024
78,"[25.071824, 121.519287]",9202.175856770988
79,"[25.061285, 121.520205]",8041.522842532947
80,"[25.02751, 121.495869]",5997.7543191421655
81,"[25.020547, 121.528552]",3457.3971937917304
82,"[25.041778, 121.508693]",6442.688020531157
83,"[25.033344, 121.534236]",4720.820417500468
84,"[25.029705, 121.502899]",5676.400636059632
85,"[25.033362, 121.54911]",4779.76034196352
86,"[25.062344, 121.545138]",7928.783780174052
87,"[25.033078, 121.543057]",4667.825517252139
88,"[25.032922, 121.57087]",5592.4762137033895
89,"[25.027323, 121.516385]",4662.793401753646
90,"[25.037783, 121.501708]",6452.004025245435
91,"[25.070629, 121.523268]",8989.52748183612
92,"[25.046618, 121.507169]",6988.558890010301
93,"[25.023877, 121.569836]",4723.952753685672
94,"[24.993254, 121.541059]",257.5917463822918
95,"[25.023393, 121.497679]",5558.939670394599
96,"[25.061567, 121.566558]",8273.445645773918
97,"[25.082825, 121.524721]",10302.303304079516
98,"[24.999378, 121.540197]",910.1307919066978
99,"[25.057866, 121.520711]",7660.647865742361
100,"[25.045753, 121.530697]",6136.42162628108
101,"[25.043668, 121.528487]",5946.290734267484
102,"[25.02043, 121.525322]",3566.232665010079
103,"[25.033639, 121.503028]",6005.145562767724
104,"[25.004023, 121.54074]",1428.698243970634
105,"[25.044412, 121.505409]",6861.313912050356
106,"[25.032932, 121.497674]",6294.768550576598
107,"[25.036402, 121.509422]",5889.442210152432
108,"[25.073306, 121.515843]",9445.751039968689
109,"[25.071606, 121.530805]",8987.603028507594
110,"[25.086376, 121.560888]",10792.834376798495
111,"[25.040184, 121.543497]",5459.165592653817
112,"[25.137456, 121.503124]",16679.247478755806
113,"[25.037724, 121.561178]",5600.873802042599
114,"[25.109908, 121.530386]",13234.560367613096
115,"[25.048222, 121.520526]",6633.92567078148
116,"[25.096122, 121.530215]",11707.584945705401
117,"[25.132581, 121.498618]",16261.20616234698
118,"[25.136929, 121.499152]",16715.778877478948
119,"[25.08418, 121.555116]",10452.42810167402
120,"[25.035479, 121.50026]",6339.076162354785
121,"[25.05298, 121.540568]",6870.193384488291
122,"[25.079666, 121.57584]",10483.068875512581
123,"[25.116325, 121.534136]",13925.51887809334
124,"[25.115863, 121.518163]",14033.690900269507
125,"[25.038609, 121.498495]",6721.8836242105845
126,"[25.022073, 121.548336]",3537.2819193408714
127,"[25.073277, 121.619521]",12152.288413360859
128,"[25.026808, 121.546726]",4019.27546626382
129,"[25.078424, 121.58456]",10692.70904927167
130,"[25.031445, 121.519411]",4927.765743294656
131,"[25.079322, 121.568688]",10219.691939619923
132,"[25.01603085, 121.5331757]",2842.770220244953
133,"[25.111839, 121.525888]",13488.524367927916
134,"[25.10336, 121.522629]",12592.356360513002
135,"[25.114513, 121.515677]",13927.086491111158
136,"[25.117457, 121.51668]",14232.559695651833
137,"[25.137976, 121.493066]",16988.500245824394
138,"[25.040558, 121.575372]",6550.845311859939
139,"[25.054501, 121.510549]",7634.259100324315
140,"[25.063404, 121.512909]",8476.386209877901
141,"[24.989902, 121.569984]",3037.3085139072386
142,"[24.997996, 121.57444]",3563.9539739389425
143,"[24.997659, 121.578752]",3982.7760833247125
144,"[24.988363, 121.576536]",3707.6770792669568
145,"[25.066688, 121.516149]",8728.021968660398
146,"[25.092546, 121.526556]",11349.057353457305
147,"[25.089175, 121.521814]",11045.548089253703
148,"[25.110331, 121.518316]",13423.928830014278
149,"[25.116665, 121.509621]",14280.409665196208
150,"[25.036568, 121.57343]",6072.8304014577125
151,"[24.987507, 121.549827]",1083.1511955209155
152,"[25.08521, 121.519175]",10659.766577120445
153,"[25.059885, 121.516299]",7998.704405382909
154,"[25.093396, 121.519867]",11541.386293519457
155,"[25.076193, 121.57505]",10093.365591391606
