,result/result_lasso.csv,result/result_ridge.csv,result/result_rf.csv,result_sarima.csv,avg
y_sbi_285,0.11380089545113296,0.11369490221197724,0.11376792524330112,0.1712712477422385,0.11125086329170078
y_sbi_286,0.07588707544524625,0.07555053589561445,0.07544111261661565,0.11927846378500111,0.07431674480270262
y_sbi_287,0.09713543892952078,0.09646925772345968,0.0997194081315198,0.1505901019072563,0.09603104804966642
y_sbi_288,0.08238870285244769,0.08207972401388865,0.08257880535516877,0.1360459156202011,0.08121356492845823
y_sbi_289,0.1313029385621342,0.13155569964189934,0.12717783425503335,0.18693138936796497,0.12731326403161014
y_sbi_290,0.10146231394204024,0.10179176358642963,0.10203988619302476,0.15859426408071467,0.10057690883121369
y_sbi_291,0.12114742090924006,0.12183465295441286,0.12087728210944118,0.17616472992964383,0.11929776756076267
y_sbi_292,0.0773674190428791,0.07735767815014319,0.07764166895858562,0.12117395555097672,0.07633434727657215
y_sbi_293,0.1341974717752937,0.13523773295362984,0.137888200657095,0.1990449295575011,0.13446816522147417
y_sbi_294,0.10609026290411158,0.1071509225712926,0.10595291413796153,0.16607459544706185,0.1045814903484786
y_sbi_295,0.12934920298171304,0.12959138408393983,0.13129437122158322,0.1890529318900533,0.12898185615279478
y_sbi_296,0.09672199724239634,0.09703548829258563,0.0960801499883653,0.1459968505255813,0.0948641677595755
y_sbi_297,0.10985146368257313,0.10932213509394287,0.10843788102869295,0.1601800557456854,0.10747941371224062
y_sbi_298,0.10564979357637626,0.1051520048583744,0.10780852358831036,0.15619764459957247,0.10447774826846346
y_sbi_299,0.08205826170748162,0.08184683969594667,0.08360351650283532,0.12876226331633264,0.08137351456745913
y_sbi_300,0.11578539092598271,0.11580515167154207,0.11682416220341008,0.17428052122242751,0.11482369812991876
y_sbi_301,0.1275135239127336,0.12765259254620762,0.13080559502246997,0.18586656265570417,0.12700515432637632
y_sbi_302,0.071818830643277,0.0723995406813781,0.07304953418635367,0.1158233376590954,0.07103716823431322
y_sbi_303,0.12713000611998787,0.12702266512283425,0.12421681256963973,0.16551679687576218,0.12287195873673093
y_sbi_304,0.11892534388832589,0.11994694801123817,0.12154696422702639,0.18085217556428246,0.11788867687728977
y_sbi_305,0.10749531754107514,0.10763563022363244,0.10706470078036821,0.16688197110975264,0.10479904760422916
y_sbi_307,0.11787556701383493,0.11773789383937491,0.11763088542584503,0.1716124469328314,0.11629260413581376
y_sbi_308,0.1355510054523428,0.13581325660240642,0.13337251504958406,0.19544642815985108,0.13245050381042126
y_sbi_309,0.08373486180664844,0.08460821669535565,0.08547007659087778,0.12941467521866606,0.08314281248525286
y_sbi_310,0.10161371697034231,0.10161017098778381,0.10223026557560932,0.1627162664164615,0.10044329999959285
y_sbi_312,0.1297186097041282,0.13094594039169308,0.1345666841267216,0.2014858276515821,0.12976079441764504
y_sbi_314,0.11999867685513571,0.12030841624352379,0.11873177392182299,0.17564859035079128,0.11796563850464171
y_sbi_315,0.09602583762683498,0.09633248390123055,0.09584543243444663,0.15154285122422423,0.09483569701872639
y_sbi_316,0.1012722506880403,0.10152496470839306,0.10313253185153307,0.15439849778765394,0.10044840155759512
y_sbi_317,0.09309751402829804,0.09245404946560144,0.09257275169492948,0.14284258841706024,0.09120282420653383
y_sbi_318,0.10352230467771645,0.10447534872410581,0.10332326227472058,0.1533851642903606,0.10216142863292325
y_sbi_319,0.08190846081883882,0.08185726975416677,0.08412671967987373,0.13223256406585074,0.08142196535140209
y_sbi_320,0.1283866639269219,0.12913010141924583,0.1308267313966061,0.18672556689956868,0.1281118050280492
y_sbi_321,0.09293620350514795,0.092443121490282,0.09323461362907523,0.14534353867116206,0.09160702622719852
y_sbi_322,0.10509015116348626,0.10509717951890592,0.10596011851168076,0.16564040828166807,0.10446747437542694
y_sbi_323,0.10116175541993114,0.10101950820023008,0.10209114056835554,0.15406346805757803,0.0999377463549247
y_sbi_324,0.11532241422048557,0.11663621415433283,0.11597886712817584,0.1752573937074726,0.11366132477779074
y_sbi_325,0.05778239485830711,0.0594467021479245,0.06099081080476646,0.09104713711332331,0.05753113798477867
y_sbi_326,0.09806011642625952,0.0995414719561498,0.10376085001179626,0.1562408812943047,0.09847362698828016
y_sbi_327,0.12760748741362277,0.1278105098666185,0.1292334784676212,0.19103358000108972,0.1269313746157133
y_sbi_328,0.0853592241645646,0.08550172806189621,0.08603530982798838,0.14039112192912084,0.08432027107958263
y_sbi_329,0.08916994807483407,0.08920764441270367,0.09088817184498053,0.14036870789883885,0.08877173993204948
y_sbi_331,0.09324887743459577,0.09381917313591537,0.0930935763096905,0.14573038976997404,0.09264465258555374
y_sbi_332,0.13074628843129998,0.131194792837998,0.13186381543124975,0.18483797808012448,0.12932939790153022
y_sbi_333,0.09105252413889452,0.09242640441048255,0.09359020002023648,0.14247856398397069,0.0912521457756497
y_sbi_334,0.13873159288417494,0.1395429879867324,0.13821864597964334,0.20157777160445398,0.13703138804369255
y_sbi_335,0.06553572909348976,0.06551943449573815,0.0660682151356208,0.09980013888844814,0.06464543000820905
y_sbi_336,0.11093493887888871,0.11087055019028602,0.11227648746637545,0.16859558503533198,0.1101185764751221
y_sbi_337,0.08682563847681521,0.08663397397826135,0.08710255695880056,0.1433058499868673,0.08558339668690475
y_sbi_338,0.09478550052313875,0.09451266413565992,0.09443435067765002,0.14406870689686224,0.0926235038835398
y_sbi_339,0.09639020891823634,0.0969959419321986,0.09420560051139441,0.14655361145763107,0.09331090040233674
y_sbi_340,0.1370512687106941,0.13749970967876862,0.13664059727221398,0.19536652296789053,0.13526469782287817
y_sbi_341,0.0877526576417573,0.08790845563890208,0.08926741509837251,0.13950461831294148,0.08710361278626265
y_sbi_342,0.07030225535027035,0.07048346025108236,0.0719044936982479,0.1150919590980824,0.0690565366516019
y_sbi_343,0.11683986542293937,0.11752282464293273,0.11476857244008748,0.17093895562817912,0.11395113235953651
y_sbi_344,0.11572662268290407,0.11508768620605118,0.1172014531920016,0.18636359262844066,0.11366070503665003
y_sbi_345,0.08860248163657113,0.08916375057148923,0.09309711763957663,0.13853242258971768,0.08853855329731708
y_sbi_347,0.10876234202407119,0.10860522733946651,0.10805757669711281,0.16615807596995588,0.10709734941656368
y_sbi_348,0.1080317184109083,0.10926953096420218,0.110075717821574,0.1676390579969527,0.10733379002207284
y_sbi_349,0.10981651005394165,0.10987804871414662,0.1108638602159132,0.16622305238900364,0.10897614957170708
y_sbi_350,0.13311567917289885,0.13280516425786804,0.13321911972579706,0.19308959701543896,0.13150855886557228
y_sbi_351,0.10522648254335948,0.10493561694023029,0.10978256979685688,0.1599548843617013,0.10456563850207701
y_sbi_352,0.06471782939822375,0.06419263148498472,0.06594969655664895,0.10440398985335596,0.06388192481511919
y_sbi_353,0.12467303289472378,0.12313374735573329,0.12276390634371179,0.1780407895207994,0.12102022038403566
y_sbi_354,0.09821785478016139,0.09899263670802746,0.10060469748165972,0.15102514234848452,0.09808923722810471
y_sbi_355,0.07956428639355947,0.08063696440714437,0.07953355077582702,0.12316261647820582,0.07917697065672682
y_sbi_356,0.06789117357196713,0.0677967726256205,0.06953793274914351,0.10889692358243384,0.06772287635958964
y_sbi_357,0.12952876353159679,0.1292825182699831,0.12885421295512564,0.1917753464377871,0.12683861016059217
y_sbi_358,0.08483590623793097,0.08479607158218629,0.0879749671702461,0.13671245080670114,0.08424798607820985
y_sbi_359,0.10856921151306649,0.1085870993896421,0.10842532997942857,0.16352967699401916,0.10617277162707321
y_sbi_360,0.0878669118066369,0.0880401584597111,0.08959972179225434,0.13509057120731838,0.08737421406038393
y_sbi_361,0.1066375223350922,0.10614430453063876,0.10776560490620227,0.15547193689002067,0.10538720880923226
y_sbi_362,0.09605667870100384,0.09612053092369653,0.09848750187875153,0.15008991473433586,0.09578858689129931
y_sbi_363,0.10083241606001224,0.10075932213112293,0.10178227450856113,0.15313342785374645,0.09951697666960964
y_sbi_364,0.1317490391257863,0.13095682444282403,0.12600025934007428,0.18640493602163447,0.12701012502364914
y_sbi_365,0.06529402679934765,0.06478362443485372,0.06832410461909948,0.10124347789263273,0.06479737056968037
y_sbi_366,0.056854023474231005,0.05667470028080283,0.05809984324641958,0.09260983686352336,0.056394238798548366
y_sbi_367,0.11801014155200056,0.11774052450083014,0.12115563306548618,0.17466545673002418,0.11593868869692822
y_sbi_368,0.06614015905685305,0.06621842596429008,0.0700924980787304,0.10976062076359933,0.06611281140234264
y_sbi_369,0.10372381114091776,0.10397457068978597,0.10413290975419048,0.15828281336307576,0.10276188198773906
y_sbi_370,0.10894532817875158,0.10876278923220899,0.10990839351855743,0.16734868483515083,0.10716278183864551
y_sbi_371,0.0948187955724949,0.09451902480608973,0.09256154761568536,0.14586489290670368,0.09213371828009158
y_sbi_372,0.10900698385654108,0.10886173924983351,0.11185799260820563,0.1693207407009076,0.10808159912178533
y_sbi_373,0.11186966364551493,0.11265525570491346,0.11412439003221589,0.17248336279192586,0.11179777748870696
y_sbi_374,0.04271819470032417,0.042723715457054105,0.04525686758867506,0.0676101556159401,0.04283542852607453
y_sbi_375,0.07112004195539581,0.07096695296507247,0.07200821549943284,0.11367477949957826,0.07031373726233903
y_sbi_376,0.09147689655686474,0.09145541214087541,0.09150842290661554,0.14778451621807545,0.08982242447215259
y_sbi_377,0.07190592223702491,0.07206001545540905,0.07307578230063266,0.11346476373925103,0.07157347809945493
y_sbi_379,0.08053803149688295,0.08147278239789794,0.0837908427033207,0.1277886179295203,0.08039917488807026
y_sbi_380,0.08218987518247843,0.08201061781953606,0.08459323779842112,0.1288355397990804,0.08196803491380991
y_sbi_381,0.06066857190028031,0.06001724106353803,0.06129508687187819,0.10196475933018742,0.05912908247872111
y_sbi_384,0.09766154238418208,0.09771937439522868,0.09949684953596925,0.15128952560964806,0.09681868063907398
y_sbi_385,0.06820316172066207,0.06815846753772963,0.07037513189431514,0.1154346701038862,0.067805242178502
y_sbi_386,0.10373135837453902,0.10376285030559255,0.10508685011256606,0.16318623334180055,0.10231750090733412
y_sbi_388,0.13919019995600046,0.13878491787776256,0.134490088792237,0.19503018649816092,0.13545951172766588
y_sbi_389,0.13047394629173692,0.1304361269636485,0.12911665939174038,0.19025760295992475,0.1279217293421292
y_sbi_390,0.07668713162573626,0.07629740915462227,0.07616290543234186,0.16204064951597738,0.07466699897858202
y_sbi_391,0.10811474134112199,0.1081577833072311,0.10835230343309117,0.16906116192677048,0.10672557581403293
y_sbi_392,0.11221495608695958,0.1131914597648393,0.11554149121110877,0.17773147219849256,0.11175591618657474
y_sbi_393,0.059257812487496536,0.0591628147801651,0.060484336808066065,0.09410701239718762,0.058863486484495
y_sbi_394,0.12036161588730669,0.12108519249160779,0.12080524548186879,0.18270008764314857,0.11926926988652388
y_sbi_395,0.12390267630732435,0.1238702318801618,0.12493017517008023,0.19381678257941096,0.122159285014209
y_sbi_396,0.10153933901234577,0.10171095195334674,0.1048550087709562,0.15743895189452467,0.10033522647255651
y_sbi_397,0.08337358383156385,0.08296989934058664,0.08576916250915254,0.12758222959302487,0.08294590725346268
y_sbi_398,0.08656908745485073,0.08696387239366546,0.09005812078360588,0.1388197887596959,0.08648825523979187
y_sbi_399,0.1281744282959021,0.12875464007845835,0.13125175180794166,0.19165904589672728,0.12773546634794036
y_sbi_400,0.1042324359321179,0.10531101294974722,0.10596436027458045,0.15775873511696534,0.10351016077431796
y_sbi_401,0.12024036603158106,0.12102482290323607,0.1215188063341398,0.1794314809133337,0.12005977987245618
y_sbi_402,0.049868839652322486,0.04979394977745453,0.050933106656771664,0.07788002837749515,0.04968452554134955
y_sbi_403,0.12968473143848577,0.13067369690803393,0.12955357095332293,0.18323458870642617,0.12783968272368382
y_sbi_404,0.1119577689952371,0.11074088814419074,0.11058479588878521,0.16766628964541413,0.10836411127629239
