,count,mean,std,min,25%,50%,75%,max
1,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
2,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
3,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
4,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
5,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
6,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
7,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
8,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
9,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
10,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
11,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
12,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
13,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
14,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
16,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
17,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
18,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
19,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
21,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
22,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
23,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
24,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
25,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
26,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
27,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
29,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
30,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
31,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
32,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
33,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
34,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
35,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
36,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
37,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
38,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
39,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
40,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
41,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
42,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
43,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
44,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
45,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
46,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
48,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
49,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
50,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
51,9430.0,0.07971367974549338,0.24442218077259018,0.0,0.0,0.0,0.0,1.0
