,count,mean,std,min,25%,50%,75%,max
242,9438.0,24.19664653528289,5.7946854577503615,5.9,20.0,24.5,28.5,38.0
243,9438.0,24.419294342021566,5.63388848097333,7.0,20.3,24.8,28.9,36.7
244,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
245,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
246,9438.0,24.309726636999372,5.8256595912699645,7.2,20.0,24.5,28.875,38.0
247,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
248,9463.0,23.87514001902153,5.6855097080665296,6.9,19.7,24.2,28.0,37.3
249,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
250,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
251,9438.0,24.419294342021566,5.63388848097333,7.0,20.3,24.8,28.9,36.7
252,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
253,9438.0,24.514166136893508,5.611081208539436,7.0,20.6,24.9,28.7,37.2
254,9438.0,24.19664653528289,5.7946854577503615,5.9,20.0,24.5,28.5,38.0
255,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
256,9438.0,24.514166136893508,5.611081208539436,7.0,20.6,24.9,28.7,37.2
257,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
258,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
259,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
260,9438.0,24.309726636999372,5.8256595912699645,7.2,20.0,24.5,28.875,38.0
261,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
262,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
263,9438.0,24.514166136893508,5.611081208539436,7.0,20.6,24.9,28.7,37.2
265,9438.0,24.19664653528289,5.7946854577503615,5.9,20.0,24.5,28.5,38.0
266,9438.0,24.309726636999372,5.8256595912699645,7.2,20.0,24.5,28.875,38.0
267,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
268,9438.0,24.309726636999372,5.8256595912699645,7.2,20.0,24.5,28.875,38.0
269,9438.0,24.309726636999372,5.8256595912699645,7.2,20.0,24.5,28.875,38.0
270,9438.0,24.514166136893508,5.611081208539436,7.0,20.6,24.9,28.7,37.2
271,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
272,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
273,9438.0,24.514166136893508,5.611081208539436,7.0,20.6,24.9,28.7,37.2
274,9438.0,24.309726636999372,5.8256595912699645,7.2,20.0,24.5,28.875,38.0
275,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
276,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
277,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
278,9438.0,24.309726636999372,5.8256595912699645,7.2,20.0,24.5,28.875,38.0
279,9438.0,24.309726636999372,5.8256595912699645,7.2,20.0,24.5,28.875,38.0
280,9438.0,24.419294342021566,5.63388848097333,7.0,20.3,24.8,28.9,36.7
281,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
282,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
283,9438.0,24.19664653528289,5.7946854577503615,5.9,20.0,24.5,28.5,38.0
284,9438.0,24.514166136893508,5.611081208539436,7.0,20.6,24.9,28.7,37.2
285,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
286,9438.0,24.309726636999372,5.8256595912699645,7.2,20.0,24.5,28.875,38.0
287,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
288,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
289,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
290,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
291,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
292,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
293,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
294,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
295,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
296,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
297,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
298,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
299,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
300,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
301,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
302,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
303,9438.0,24.309726636999372,5.8256595912699645,7.2,20.0,24.5,28.875,38.0
304,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
305,9438.0,24.309726636999372,5.8256595912699645,7.2,20.0,24.5,28.875,38.0
307,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
308,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
309,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
310,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
312,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
314,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
315,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
316,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
317,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
318,9438.0,24.309726636999372,5.8256595912699645,7.2,20.0,24.5,28.875,38.0
319,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
320,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
321,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
322,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
323,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
324,9438.0,24.419294342021566,5.63388848097333,7.0,20.3,24.8,28.9,36.7
325,9438.0,24.309726636999372,5.8256595912699645,7.2,20.0,24.5,28.875,38.0
326,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
327,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
328,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
329,9438.0,24.309726636999372,5.8256595912699645,7.2,20.0,24.5,28.875,38.0
330,8684.0,24.053385536619015,5.6701967224374625,7.0,19.9,24.1,28.6,36.7
331,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
332,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
333,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
334,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
335,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
336,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
337,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
338,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
339,9438.0,24.419294342021566,5.63388848097333,7.0,20.3,24.8,28.9,36.7
340,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
341,9438.0,24.514166136893508,5.611081208539436,7.0,20.6,24.9,28.7,37.2
342,9438.0,24.721916719643982,5.516413507089968,7.4,20.6,25.2,29.2,36.6
343,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
344,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
345,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
347,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
