,count,mean,std,min,25%,50%,75%,max
87,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
88,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
89,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
90,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
91,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
92,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
93,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
94,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
95,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
96,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
97,9438.0,1.3463233735961024,0.8168054866741083,0.0,0.8,1.2,1.7,6.8
98,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
100,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
102,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
103,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
104,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
105,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
107,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
108,9438.0,1.3463233735961024,0.8168054866741083,0.0,0.8,1.2,1.7,6.8
109,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
110,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
111,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
112,9438.0,1.8326711167620287,1.445148457646683,0.0,0.6,1.6,2.8,8.2
113,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
114,9438.0,1.6788938334392962,1.197420661400726,0.0,0.7,1.5,2.5,8.2
115,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
116,9438.0,1.6788938334392962,1.197420661400726,0.0,0.7,1.5,2.5,8.2
117,9438.0,1.8326711167620287,1.445148457646683,0.0,0.6,1.6,2.8,8.2
118,9438.0,1.8326711167620287,1.445148457646683,0.0,0.6,1.6,2.8,8.2
119,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
120,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
121,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
122,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
123,9438.0,1.6788938334392962,1.197420661400726,0.0,0.7,1.5,2.5,8.2
124,8541.0,1.7338250790305656,1.2125418529305347,0.0,0.7,1.6,2.5,8.2
125,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
126,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
127,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
128,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
129,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
130,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
131,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
132,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
133,9438.0,1.6788938334392962,1.197420661400726,0.0,0.7,1.5,2.5,8.2
134,9438.0,1.6788938334392962,1.197420661400726,0.0,0.7,1.5,2.5,8.2
135,9438.0,1.8326711167620287,1.445148457646683,0.0,0.6,1.6,2.8,8.2
136,9438.0,1.8326711167620287,1.445148457646683,0.0,0.6,1.6,2.8,8.2
137,9438.0,1.8326711167620287,1.445148457646683,0.0,0.6,1.6,2.8,8.2
138,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
139,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
140,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
141,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
142,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
143,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
144,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
145,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
146,9438.0,1.6788938334392962,1.197420661400726,0.0,0.7,1.5,2.5,8.2
147,9438.0,1.3463233735961024,0.8168054866741083,0.0,0.8,1.2,1.7,6.8
148,9438.0,1.6788938334392962,1.197420661400726,0.0,0.7,1.5,2.5,8.2
149,9438.0,1.8326711167620287,1.445148457646683,0.0,0.6,1.6,2.8,8.2
150,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
151,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
152,9438.0,1.3463233735961024,0.8168054866741083,0.0,0.8,1.2,1.7,6.8
154,9438.0,1.3463233735961024,0.8168054866741083,0.0,0.8,1.2,1.7,6.8
155,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
156,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
157,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
158,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
159,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
161,9438.0,1.8326711167620287,1.445148457646683,0.0,0.6,1.6,2.8,8.2
162,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
163,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
164,9438.0,1.8326711167620287,1.445148457646683,0.0,0.6,1.6,2.8,8.2
165,9438.0,1.8326711167620287,1.445148457646683,0.0,0.6,1.6,2.8,8.2
166,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
167,9438.0,1.3463233735961024,0.8168054866741083,0.0,0.8,1.2,1.7,6.8
169,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
170,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
171,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
172,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
173,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
174,8857.0,1.7558654171841472,0.9886167457165287,0.0,0.9,1.7,2.5,6.2
175,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
176,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
177,9438.0,1.3463233735961024,0.8168054866741083,0.0,0.8,1.2,1.7,6.8
178,9438.0,1.3463233735961024,0.8168054866741083,0.0,0.8,1.2,1.7,6.8
179,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
180,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
181,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
182,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
183,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
184,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
186,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
187,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
188,9438.0,1.3463233735961024,0.8168054866741083,0.0,0.8,1.2,1.7,6.8
189,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
191,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
192,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
193,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
194,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
195,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
196,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
197,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
201,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
202,9438.0,1.440924984106805,1.2717451558374546,0.0,0.2,1.3,2.4,6.7
203,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
204,9438.0,1.6788938334392962,1.197420661400726,0.0,0.7,1.5,2.5,8.2
205,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
206,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
207,9438.0,1.3463233735961024,0.8168054866741083,0.0,0.8,1.2,1.7,6.8
208,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
209,9438.0,1.8326711167620287,1.445148457646683,0.0,0.6,1.6,2.8,8.2
210,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
211,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
212,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
213,9438.0,1.6788938334392962,1.197420661400726,0.0,0.7,1.5,2.5,8.2
214,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
215,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
216,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
217,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
218,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
219,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
220,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
221,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
222,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
223,9438.0,1.8326711167620287,1.445148457646683,0.0,0.6,1.6,2.8,8.2
224,9438.0,1.3463233735961024,0.8168054866741083,0.0,0.8,1.2,1.7,6.8
225,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
226,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
227,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
228,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
229,5469.0,2.367196928140425,1.3528719302159653,0.0,1.2,2.2,3.4,8.7
230,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
231,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
232,9438.0,1.6788938334392962,1.197420661400726,0.0,0.7,1.5,2.5,8.2
233,9438.0,1.440924984106805,1.2717451558374546,0.0,0.2,1.3,2.4,6.7
234,9438.0,1.6788938334392962,1.197420661400726,0.0,0.7,1.5,2.5,8.2
235,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
236,9438.0,1.440924984106805,1.2717451558374546,0.0,0.2,1.3,2.4,6.7
237,7676.0,0.8414603960396076,0.723590994483026,0.0,0.2,0.7,1.4,4.1
238,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
241,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
242,9438.0,1.440924984106805,1.2717451558374546,0.0,0.2,1.3,2.4,6.7
243,9438.0,1.3463233735961024,0.8168054866741083,0.0,0.8,1.2,1.7,6.8
244,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
245,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
246,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
247,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
248,9463.0,0.8266934375990755,0.7237067786068926,0.0,0.2,0.7,1.3,4.1
249,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
250,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
251,9438.0,1.3463233735961024,0.8168054866741083,0.0,0.8,1.2,1.7,6.8
252,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
253,9438.0,1.6788938334392962,1.197420661400726,0.0,0.7,1.5,2.5,8.2
254,9438.0,1.440924984106805,1.2717451558374546,0.0,0.2,1.3,2.4,6.7
255,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
256,9438.0,1.6788938334392962,1.197420661400726,0.0,0.7,1.5,2.5,8.2
257,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
258,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
259,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
260,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
261,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
262,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
263,9438.0,1.6788938334392962,1.197420661400726,0.0,0.7,1.5,2.5,8.2
265,9438.0,1.440924984106805,1.2717451558374546,0.0,0.2,1.3,2.4,6.7
266,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
267,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
268,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
269,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
270,9438.0,1.6788938334392962,1.197420661400726,0.0,0.7,1.5,2.5,8.2
271,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
272,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
273,9438.0,1.6788938334392962,1.197420661400726,0.0,0.7,1.5,2.5,8.2
274,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
275,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
276,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
277,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
278,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
279,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
280,9438.0,1.3463233735961024,0.8168054866741083,0.0,0.8,1.2,1.7,6.8
281,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
282,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
283,9438.0,1.440924984106805,1.2717451558374546,0.0,0.2,1.3,2.4,6.7
284,9438.0,1.6788938334392962,1.197420661400726,0.0,0.7,1.5,2.5,8.2
285,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
286,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
287,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
288,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
289,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
290,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
291,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
292,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
293,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
294,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
295,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
296,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
297,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
298,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
299,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
300,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
301,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
302,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
303,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
304,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
305,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
307,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
308,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
309,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
310,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
312,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
314,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
315,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
316,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
317,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
318,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
319,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
320,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
321,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
322,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
323,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
324,9438.0,1.3463233735961024,0.8168054866741083,0.0,0.8,1.2,1.7,6.8
325,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
326,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
327,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
328,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
329,9438.0,1.1784594193685156,0.890312801679385,0.0,0.4,1.2,1.8,4.7
330,8684.0,1.3418701059419615,0.795914308669208,0.0,0.8,1.2,1.7,5.6
331,9438.0,1.7290156812884059,0.9901735125504653,0.0,0.9,1.7,2.5,6.2
332,9438.0,2.2481457936003446,1.2624869596304995,0.0,1.2,2.1,3.1,8.7
333,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
334,9438.0,0.8255880483153263,0.7236780089567016,0.0,0.2,0.7,1.3,4.1
