,count,mean,std,min,25%,50%,75%,max
52,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
53,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
54,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
55,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
56,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
57,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
59,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
60,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
61,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
62,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
63,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
64,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
65,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
66,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
67,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
68,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
70,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
71,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
72,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
73,9438.0,0.18028183937274847,1.6600128706652697,0.0,0.0,0.0,0.0,61.0
74,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
75,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
76,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
77,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
78,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
79,9763.0,0.2518949093516337,2.1859830297755325,0.0,0.0,0.0,0.0,98.0
80,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
81,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
82,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
83,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
84,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
85,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
86,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
87,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
