,count,mean,std,min,25%,50%,75%,max
1,9438.0,2.980080525535071,0.8661786531859657,0.0,3.0,3.0,4.0,5.0
2,9438.0,2.980080525535071,0.8661786531859657,0.0,3.0,3.0,4.0,5.0
3,9438.0,2.980080525535071,0.8661786531859657,0.0,3.0,3.0,4.0,5.0
4,9438.0,2.980080525535071,0.8661786531859657,0.0,3.0,3.0,4.0,5.0
5,9438.0,2.980080525535071,0.8661786531859657,0.0,3.0,3.0,4.0,5.0
6,9438.0,2.980080525535071,0.8661786531859657,0.0,3.0,3.0,4.0,5.0
7,9438.0,2.980080525535071,0.8661786531859657,0.0,3.0,3.0,4.0,5.0
8,9438.0,2.980080525535071,0.8661786531859657,0.0,3.0,3.0,4.0,5.0
9,9438.0,2.980080525535071,0.8661786531859657,0.0,3.0,3.0,4.0,5.0
10,9438.0,2.980080525535071,0.8661786531859657,0.0,3.0,3.0,4.0,5.0
11,9438.0,2.980080525535071,0.8661786531859657,0.0,3.0,3.0,4.0,5.0
12,9438.0,2.980080525535071,0.8661786531859657,0.0,3.0,3.0,4.0,5.0
13,9438.0,2.980080525535071,0.8661786531859657,0.0,3.0,3.0,4.0,5.0
14,9438.0,3.0573214664123753,0.8414647033301401,0.0,3.0,3.0,4.0,5.0
16,9438.0,2.980080525535071,0.8661786531859657,0.0,3.0,3.0,4.0,5.0
17,9438.0,3.0573214664123753,0.8414647033301401,0.0,3.0,3.0,4.0,5.0
18,9438.0,3.0573214664123753,0.8414647033301401,0.0,3.0,3.0,4.0,5.0
19,9438.0,2.980080525535071,0.8661786531859657,0.0,3.0,3.0,4.0,5.0
21,9438.0,3.0573214664123753,0.8414647033301401,0.0,3.0,3.0,4.0,5.0
22,9438.0,2.980080525535071,0.8661786531859657,0.0,3.0,3.0,4.0,5.0
23,9438.0,3.0381436745073107,0.8700854370173876,0.0,3.0,3.0,4.0,5.0
24,9438.0,3.0573214664123753,0.8414647033301401,0.0,3.0,3.0,4.0,5.0
25,9438.0,2.980080525535071,0.8661786531859657,0.0,3.0,3.0,4.0,5.0
26,9438.0,2.980080525535071,0.8661786531859657,0.0,3.0,3.0,4.0,5.0
27,9438.0,3.0381436745073107,0.8700854370173876,0.0,3.0,3.0,4.0,5.0
29,9438.0,3.0482093663911844,0.8529141922230494,0.0,3.0,3.0,4.0,5.0
30,9438.0,2.980080525535071,0.8661786531859657,0.0,3.0,3.0,4.0,5.0
