,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",22310.81190822463,11
1,1,"(3, 0, 1, 1, 0, 1)",22319.649985210453,19
2,2,"(4, 0, 2, 1, 0, 1)",22320.08122044881,35
3,3,"(4, 0, 1, 1, 0, 1)",22321.300887140565,31
4,4,"(3, 0, 2, 1, 0, 1)",22325.21947173573,23
5,5,"(3, 0, 0, 1, 0, 1)",22344.65789528505,15
6,6,"(4, 0, 0, 1, 0, 1)",22346.133307537733,27
7,7,"(2, 0, 1, 1, 0, 1)",22346.929732750355,7
8,8,"(2, 0, 0, 1, 0, 1)",22366.88997906269,3
9,9,"(4, 0, 1, 1, 0, 0)",22676.9842235272,30
10,10,"(3, 0, 1, 1, 0, 0)",22679.519578275635,18
11,11,"(4, 0, 2, 1, 0, 0)",22684.475887181587,34
12,12,"(2, 0, 2, 1, 0, 0)",22695.81859827671,10
13,13,"(4, 0, 1, 0, 0, 1)",22707.84990531258,29
14,14,"(3, 0, 1, 0, 0, 1)",22708.935201153825,17
15,15,"(4, 0, 2, 0, 0, 1)",22709.99506857052,33
16,16,"(2, 0, 2, 0, 0, 1)",22725.646103296538,9
17,17,"(3, 0, 2, 0, 0, 1)",22756.30014432219,21
18,18,"(3, 0, 2, 1, 0, 0)",22821.42168195701,22
19,19,"(3, 0, 1, 0, 0, 0)",22860.039373310865,16
20,20,"(4, 0, 1, 0, 0, 0)",22860.76226757909,28
21,21,"(4, 0, 2, 0, 0, 0)",22866.4425128024,32
22,22,"(3, 0, 2, 0, 0, 0)",22964.276884822866,20
23,23,"(4, 0, 0, 1, 0, 0)",23046.471129352674,26
24,24,"(3, 0, 0, 1, 0, 0)",23055.86129952492,14
25,25,"(2, 0, 1, 1, 0, 0)",23081.078820563922,6
26,26,"(4, 0, 0, 0, 0, 1)",23095.691595353637,25
27,27,"(3, 0, 0, 0, 0, 1)",23104.62910644622,13
28,28,"(2, 0, 0, 1, 0, 0)",23128.228359380995,2
29,29,"(2, 0, 1, 0, 0, 1)",23128.470423801664,5
30,30,"(2, 0, 0, 0, 0, 1)",23176.315242149518,1
31,31,"(4, 0, 0, 0, 0, 0)",23283.136662337998,24
32,32,"(3, 0, 0, 0, 0, 0)",23289.16508374421,12
33,33,"(2, 0, 1, 0, 0, 0)",23309.436694640684,4
34,34,"(2, 0, 2, 0, 0, 0)",23318.990180170844,8
35,35,"(2, 0, 0, 0, 0, 0)",23360.89736270497,0
