,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 1)",32516.124096632982,35
1,1,"(4, 0, 0, 1, 0, 1)",32522.884207945568,27
2,2,"(2, 0, 1, 1, 0, 1)",32523.517087161024,7
3,3,"(4, 0, 1, 1, 0, 1)",32524.524202774093,31
4,4,"(3, 0, 1, 1, 0, 1)",32524.876642854677,19
5,5,"(2, 0, 2, 1, 0, 1)",32525.377581667857,11
6,6,"(3, 0, 0, 1, 0, 1)",32526.562720284503,15
7,7,"(3, 0, 2, 1, 0, 1)",32527.228667587642,23
8,8,"(2, 0, 0, 1, 0, 1)",32535.14439357216,3
9,9,"(4, 0, 2, 1, 0, 0)",33799.92949607085,34
10,10,"(2, 0, 1, 1, 0, 0)",33800.430838997345,6
11,11,"(3, 0, 1, 1, 0, 0)",33801.918261781066,18
12,12,"(2, 0, 2, 1, 0, 0)",33802.35867988674,10
13,13,"(4, 0, 1, 1, 0, 0)",33803.40576233765,30
14,14,"(3, 0, 2, 1, 0, 0)",33803.99719111504,22
15,15,"(3, 0, 0, 1, 0, 0)",33804.52672950646,14
16,16,"(4, 0, 0, 1, 0, 0)",33806.306052291264,26
17,17,"(2, 0, 0, 1, 0, 0)",33837.245060615685,2
18,18,"(4, 0, 2, 0, 0, 1)",34028.03842222641,33
19,19,"(2, 0, 1, 0, 0, 1)",34030.70394126822,5
20,20,"(3, 0, 1, 0, 0, 1)",34032.3220931759,17
21,21,"(2, 0, 2, 0, 0, 1)",34032.672710812905,9
22,22,"(4, 0, 1, 0, 0, 1)",34033.12439850386,29
23,23,"(3, 0, 2, 0, 0, 1)",34034.427971990604,21
24,24,"(3, 0, 0, 0, 0, 1)",34034.8881302614,13
25,25,"(4, 0, 0, 0, 0, 1)",34036.88492458826,25
26,26,"(2, 0, 0, 0, 0, 1)",34082.08642644909,1
27,27,"(4, 0, 2, 0, 0, 0)",34441.88748635201,32
28,28,"(2, 0, 1, 0, 0, 0)",34456.73615537637,4
29,29,"(3, 0, 1, 0, 0, 0)",34458.5714891061,16
30,30,"(4, 0, 1, 0, 0, 0)",34458.598515759986,28
31,31,"(2, 0, 2, 0, 0, 0)",34458.70273569132,8
32,32,"(3, 0, 2, 0, 0, 0)",34460.73470942759,20
33,33,"(3, 0, 0, 0, 0, 0)",34461.236507587586,12
34,34,"(4, 0, 0, 0, 0, 0)",34463.012758837474,24
35,35,"(2, 0, 0, 0, 0, 0)",34531.24884152578,0
