,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",24571.941927353382,11
1,1,"(3, 0, 2, 1, 0, 1)",24583.960745900797,23
2,2,"(2, 0, 1, 1, 0, 1)",24587.93227156425,7
3,3,"(3, 0, 0, 1, 0, 1)",24588.99296285874,15
4,4,"(4, 0, 0, 1, 0, 1)",24589.855977296153,27
5,5,"(4, 0, 1, 1, 0, 1)",24594.452825927554,31
6,6,"(4, 0, 2, 1, 0, 1)",24598.56071656016,35
7,7,"(3, 0, 1, 1, 0, 1)",24612.09621718256,19
8,8,"(2, 0, 0, 1, 0, 1)",24618.624105291874,3
9,9,"(2, 0, 2, 1, 0, 0)",25224.28527788507,10
10,10,"(3, 0, 2, 1, 0, 0)",25226.08706514311,22
11,11,"(3, 0, 1, 1, 0, 0)",25250.20885967326,18
12,12,"(4, 0, 2, 1, 0, 0)",25256.83410583225,34
13,13,"(4, 0, 1, 1, 0, 0)",25262.46210148207,30
14,14,"(3, 0, 2, 0, 0, 1)",25301.684577478478,21
15,15,"(2, 0, 2, 0, 0, 1)",25304.602285423232,9
16,16,"(4, 0, 1, 0, 0, 1)",25312.862723590097,29
17,17,"(3, 0, 1, 0, 0, 1)",25327.11176875511,17
18,18,"(4, 0, 2, 0, 0, 1)",25335.0584544952,33
19,19,"(3, 0, 2, 0, 0, 0)",25521.229425736627,20
20,20,"(4, 0, 1, 0, 0, 0)",25524.148137863453,28
21,21,"(2, 0, 2, 0, 0, 0)",25535.34500233687,8
22,22,"(4, 0, 2, 0, 0, 0)",25544.515245924937,32
23,23,"(3, 0, 1, 0, 0, 0)",25549.074160917848,16
24,24,"(4, 0, 0, 1, 0, 0)",25595.80918888171,26
25,25,"(3, 0, 0, 1, 0, 0)",25606.42496304171,14
26,26,"(2, 0, 1, 1, 0, 0)",25652.34863546929,6
27,27,"(4, 0, 0, 0, 0, 1)",25688.36441495372,25
28,28,"(3, 0, 0, 0, 0, 1)",25702.00207572231,13
29,29,"(2, 0, 0, 1, 0, 0)",25726.754428411587,2
30,30,"(2, 0, 1, 0, 0, 1)",25754.493538808434,5
31,31,"(2, 0, 0, 0, 0, 1)",25836.792332873916,1
32,32,"(4, 0, 0, 0, 0, 0)",25923.237009685898,24
33,33,"(3, 0, 0, 0, 0, 0)",25943.063605671152,12
34,34,"(2, 0, 1, 0, 0, 0)",26005.8722248182,4
35,35,"(2, 0, 0, 0, 0, 0)",26100.28596693327,0
