,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",26908.905905904325,23
1,1,"(2, 0, 2, 1, 0, 1)",26909.023477279046,11
2,2,"(4, 0, 1, 1, 0, 1)",26925.67447358913,31
3,3,"(3, 0, 0, 1, 0, 1)",26926.208349984707,15
4,4,"(4, 0, 2, 1, 0, 1)",26926.838683647773,35
5,5,"(3, 0, 1, 1, 0, 1)",26927.20506643333,19
6,6,"(4, 0, 0, 1, 0, 1)",26927.258081310098,27
7,7,"(2, 0, 1, 1, 0, 1)",26931.364096825768,7
8,8,"(2, 0, 0, 1, 0, 1)",26943.766272635512,3
9,9,"(4, 0, 2, 1, 0, 0)",27326.946677749507,34
10,10,"(2, 0, 2, 1, 0, 0)",27327.30441065399,10
11,11,"(4, 0, 1, 1, 0, 0)",27329.13471915172,30
12,12,"(3, 0, 2, 1, 0, 0)",27329.790377829126,22
13,13,"(3, 0, 1, 1, 0, 0)",27336.966636772202,18
14,14,"(4, 0, 2, 0, 0, 1)",27343.56954650708,33
15,15,"(2, 0, 2, 0, 0, 1)",27350.777090875425,9
16,16,"(4, 0, 1, 0, 0, 1)",27353.391613658227,29
17,17,"(3, 0, 2, 0, 0, 1)",27353.447640825238,21
18,18,"(3, 0, 1, 0, 0, 1)",27360.0029379098,17
19,19,"(4, 0, 2, 0, 0, 0)",27451.035558258387,32
20,20,"(2, 0, 2, 0, 0, 0)",27471.633507872335,8
21,21,"(4, 0, 1, 0, 0, 0)",27473.633525061392,28
22,22,"(3, 0, 1, 0, 0, 0)",27478.34529686969,16
23,23,"(3, 0, 2, 0, 0, 0)",27478.47846229493,20
24,24,"(4, 0, 0, 1, 0, 0)",27748.916864323106,26
25,25,"(3, 0, 0, 1, 0, 0)",27778.87427586717,14
26,26,"(4, 0, 0, 0, 0, 1)",27784.64456781345,25
27,27,"(3, 0, 0, 0, 0, 1)",27815.808418325894,13
28,28,"(2, 0, 1, 1, 0, 0)",27860.898703889758,6
29,29,"(2, 0, 0, 1, 0, 0)",27890.352455928652,2
30,30,"(2, 0, 1, 0, 0, 1)",27900.533319172744,5
31,31,"(2, 0, 0, 0, 0, 1)",27930.453360825166,1
32,32,"(4, 0, 0, 0, 0, 0)",27934.964255283056,24
33,33,"(3, 0, 0, 0, 0, 0)",27969.64192200652,12
34,34,"(2, 0, 1, 0, 0, 0)",28054.253153804297,4
35,35,"(2, 0, 0, 0, 0, 0)",28085.318162813997,0
