,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 0, 1, 0, 1)",27514.704640014297,15
1,1,"(2, 0, 2, 1, 0, 1)",27515.389865927533,11
2,2,"(2, 0, 1, 1, 0, 1)",27515.86981366333,7
3,3,"(3, 0, 1, 1, 0, 1)",27516.319673873233,19
4,4,"(4, 0, 0, 1, 0, 1)",27516.502922118314,27
5,5,"(4, 0, 1, 1, 0, 1)",27518.66046428262,31
6,6,"(3, 0, 2, 1, 0, 1)",27519.47045952476,23
7,7,"(4, 0, 2, 1, 0, 1)",27520.282277251517,35
8,8,"(2, 0, 0, 1, 0, 1)",27553.1862233071,3
9,9,"(3, 0, 1, 1, 0, 0)",28132.29957589792,18
10,10,"(4, 0, 1, 1, 0, 0)",28133.074349781626,30
11,11,"(2, 0, 2, 1, 0, 0)",28136.907062037728,10
12,12,"(4, 0, 2, 1, 0, 0)",28137.234435695063,34
13,13,"(3, 0, 2, 1, 0, 0)",28145.862031650224,22
14,14,"(2, 0, 2, 0, 0, 1)",28220.7931939177,9
15,15,"(3, 0, 1, 0, 0, 1)",28222.40452209465,17
16,16,"(4, 0, 2, 0, 0, 1)",28222.762977604423,33
17,17,"(4, 0, 1, 0, 0, 1)",28224.31747364649,29
18,18,"(3, 0, 2, 0, 0, 1)",28226.245018886504,21
19,19,"(4, 0, 0, 1, 0, 0)",28449.646384285435,26
20,20,"(3, 0, 0, 1, 0, 0)",28452.38832811924,14
21,21,"(2, 0, 1, 1, 0, 0)",28472.19503644505,6
22,22,"(4, 0, 2, 0, 0, 0)",28494.615530601437,32
23,23,"(3, 0, 1, 0, 0, 0)",28498.884223855177,16
24,24,"(3, 0, 2, 0, 0, 0)",28500.173229572803,20
25,25,"(2, 0, 2, 0, 0, 0)",28521.87235842156,8
26,26,"(2, 0, 0, 1, 0, 0)",28531.121289786537,2
27,27,"(4, 0, 0, 0, 0, 1)",28574.462759775997,25
28,28,"(3, 0, 0, 0, 0, 1)",28577.283317383863,13
29,29,"(2, 0, 1, 0, 0, 1)",28595.366929262032,5
30,30,"(2, 0, 0, 0, 0, 1)",28656.15221038163,1
31,31,"(4, 0, 0, 0, 0, 0)",28893.384384999248,24
32,32,"(3, 0, 0, 0, 0, 0)",28895.8615227854,12
33,33,"(4, 0, 1, 0, 0, 0)",28899.8562872052,28
34,34,"(2, 0, 1, 0, 0, 0)",28910.96815464125,4
35,35,"(2, 0, 0, 0, 0, 0)",28977.33761175825,0
