,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 0, 1, 0, 1)",21138.07576582736,27
1,1,"(3, 0, 0, 1, 0, 1)",21138.48915844673,15
2,2,"(2, 0, 1, 1, 0, 1)",21139.40382498923,7
3,3,"(2, 0, 2, 1, 0, 1)",21139.672979040333,11
4,4,"(3, 0, 1, 1, 0, 1)",21139.787084977,19
5,5,"(4, 0, 1, 1, 0, 1)",21140.41371489966,31
6,6,"(3, 0, 2, 1, 0, 1)",21140.958336438776,23
7,7,"(4, 0, 2, 1, 0, 1)",21142.19565857758,35
8,8,"(2, 0, 0, 1, 0, 1)",21177.52419359827,3
9,9,"(2, 0, 2, 1, 0, 0)",21803.931784439468,10
10,10,"(2, 0, 2, 0, 0, 1)",21853.763281976437,9
11,11,"(2, 0, 1, 1, 0, 0)",21981.89127241045,6
12,12,"(4, 0, 0, 1, 0, 0)",21982.41528542291,26
13,13,"(3, 0, 1, 1, 0, 0)",21983.74092436583,18
14,14,"(4, 0, 1, 1, 0, 0)",21983.854991042186,30
15,15,"(4, 0, 2, 1, 0, 0)",21983.8969319105,34
16,16,"(3, 0, 0, 1, 0, 0)",21984.493974958892,14
17,17,"(3, 0, 2, 1, 0, 0)",21985.50352324657,22
18,18,"(2, 0, 0, 1, 0, 0)",22011.798546022463,2
19,19,"(2, 0, 2, 0, 0, 0)",22024.96842399333,8
20,20,"(4, 0, 0, 0, 0, 1)",22035.820350777973,25
21,21,"(2, 0, 1, 0, 0, 1)",22036.08507301501,5
22,22,"(4, 0, 1, 0, 0, 1)",22036.949043751818,29
23,23,"(4, 0, 2, 0, 0, 1)",22037.768184458382,33
24,24,"(3, 0, 1, 0, 0, 1)",22038.083648425465,17
25,25,"(3, 0, 0, 0, 0, 1)",22039.770389901376,13
26,26,"(3, 0, 2, 0, 0, 1)",22040.018371779097,21
27,27,"(2, 0, 0, 0, 0, 1)",22063.528435211967,1
28,28,"(4, 0, 2, 0, 0, 0)",22196.561165899733,32
29,29,"(4, 0, 0, 0, 0, 0)",22197.623159837447,24
30,30,"(4, 0, 1, 0, 0, 0)",22197.927139893327,28
31,31,"(2, 0, 1, 0, 0, 0)",22201.73443269853,4
32,32,"(3, 0, 1, 0, 0, 0)",22203.153092653192,16
33,33,"(3, 0, 2, 0, 0, 0)",22205.684839900372,20
34,34,"(3, 0, 0, 0, 0, 0)",22206.827657247264,12
35,35,"(2, 0, 0, 0, 0, 0)",22224.718469802792,0
