,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",18736.369483452825,23
1,1,"(2, 0, 2, 1, 0, 1)",18740.807912903634,11
2,2,"(3, 0, 0, 1, 0, 1)",18742.608912546773,15
3,3,"(3, 0, 1, 1, 0, 1)",18744.282246048653,19
4,4,"(4, 0, 0, 1, 0, 1)",18744.3276038468,27
5,5,"(4, 0, 1, 1, 0, 1)",18746.54307908187,31
6,6,"(2, 0, 1, 1, 0, 1)",18754.975810350606,7
7,7,"(4, 0, 2, 1, 0, 1)",18755.61030576777,35
8,8,"(2, 0, 0, 1, 0, 1)",18793.902226635597,3
9,9,"(2, 0, 2, 1, 0, 0)",19050.198620699804,10
10,10,"(3, 0, 2, 0, 0, 1)",19057.27026801346,21
11,11,"(2, 0, 2, 0, 0, 1)",19064.67864540552,9
12,12,"(4, 0, 2, 0, 0, 1)",19087.54279256533,33
13,13,"(3, 0, 2, 0, 0, 0)",19118.071919147395,20
14,14,"(2, 0, 2, 0, 0, 0)",19125.201887644707,8
15,15,"(3, 0, 2, 1, 0, 0)",19175.968063578184,22
16,16,"(3, 0, 0, 1, 0, 0)",19348.02223659615,14
17,17,"(3, 0, 1, 1, 0, 0)",19348.80250877529,18
18,18,"(4, 0, 0, 1, 0, 0)",19349.243015715616,26
19,19,"(4, 0, 2, 1, 0, 0)",19350.278971312768,34
20,20,"(4, 0, 1, 1, 0, 0)",19351.772632158998,30
21,21,"(3, 0, 0, 0, 0, 1)",19365.647357983853,13
22,22,"(3, 0, 1, 0, 0, 1)",19366.97065864439,17
23,23,"(4, 0, 0, 0, 0, 1)",19367.17203319758,25
24,24,"(4, 0, 1, 0, 0, 1)",19369.51002263161,29
25,25,"(2, 0, 1, 1, 0, 0)",19402.178224023966,6
26,26,"(2, 0, 1, 0, 0, 1)",19417.750955225056,5
27,27,"(3, 0, 0, 0, 0, 0)",19430.1024831385,12
28,28,"(3, 0, 1, 0, 0, 0)",19432.084372471934,16
29,29,"(4, 0, 0, 0, 0, 0)",19432.08710114594,24
30,30,"(4, 0, 1, 0, 0, 0)",19434.099041074507,28
31,31,"(4, 0, 2, 0, 0, 0)",19436.0575983391,32
32,32,"(2, 0, 0, 1, 0, 0)",19459.21179194749,2
33,33,"(2, 0, 1, 0, 0, 0)",19475.459611042435,4
34,34,"(2, 0, 0, 0, 0, 1)",19475.664600278258,1
35,35,"(2, 0, 0, 0, 0, 0)",19535.24549116592,0
