,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",35035.346707748125,11
1,1,"(3, 0, 2, 1, 0, 1)",35041.96256504726,23
2,2,"(3, 0, 1, 1, 0, 1)",35043.80162747779,19
3,3,"(4, 0, 2, 1, 0, 1)",35045.54665498234,35
4,4,"(4, 0, 0, 1, 0, 1)",35053.19284166635,27
5,5,"(4, 0, 1, 1, 0, 1)",35053.43619536826,31
6,6,"(3, 0, 0, 1, 0, 1)",35060.62705142985,15
7,7,"(2, 0, 0, 1, 0, 1)",35061.55846824041,3
8,8,"(2, 0, 1, 1, 0, 1)",35062.27935019328,7
9,9,"(2, 0, 2, 1, 0, 0)",35931.624235005176,10
10,10,"(3, 0, 1, 1, 0, 0)",35933.59488129906,18
11,11,"(2, 0, 2, 0, 0, 1)",36074.100224200985,9
12,12,"(3, 0, 1, 0, 0, 1)",36075.05299177224,17
13,13,"(3, 0, 2, 1, 0, 0)",36227.575742317546,22
14,14,"(4, 0, 2, 1, 0, 0)",36228.150529115264,34
15,15,"(4, 0, 1, 1, 0, 0)",36241.092596290335,30
16,16,"(4, 0, 0, 1, 0, 0)",36255.50442864662,26
17,17,"(3, 0, 0, 1, 0, 0)",36313.84566988137,14
18,18,"(3, 0, 2, 0, 0, 1)",36356.59985433846,21
19,19,"(4, 0, 2, 0, 0, 1)",36357.78130570417,33
20,20,"(2, 0, 1, 1, 0, 0)",36361.95499150603,6
21,21,"(2, 0, 0, 1, 0, 0)",36369.2710081091,2
22,22,"(4, 0, 1, 0, 0, 1)",36396.361747545096,29
23,23,"(4, 0, 0, 0, 0, 1)",36402.43851497748,25
24,24,"(2, 0, 2, 0, 0, 0)",36430.88216970743,8
25,25,"(3, 0, 0, 0, 0, 1)",36476.60975356669,13
26,26,"(2, 0, 1, 0, 0, 1)",36528.28628257387,5
27,27,"(2, 0, 0, 0, 0, 1)",36539.313414686105,1
28,28,"(4, 0, 2, 0, 0, 0)",36579.70312536145,32
29,29,"(3, 0, 2, 0, 0, 0)",36594.947393713606,20
30,30,"(4, 0, 0, 0, 0, 0)",36740.464282375266,24
31,31,"(4, 0, 1, 0, 0, 0)",36741.520436190876,28
32,32,"(3, 0, 1, 0, 0, 0)",36780.31092680976,16
33,33,"(3, 0, 0, 0, 0, 0)",36836.35935263897,12
34,34,"(2, 0, 1, 0, 0, 0)",36895.34916016103,4
35,35,"(2, 0, 0, 0, 0, 0)",36915.29421103736,0
