,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",24236.19968640061,11
1,1,"(4, 0, 1, 1, 0, 1)",24238.98105630689,31
2,2,"(4, 0, 2, 1, 0, 1)",24239.384052864203,35
3,3,"(4, 0, 0, 1, 0, 1)",24241.497472119467,27
4,4,"(3, 0, 0, 1, 0, 1)",24242.7305517706,15
5,5,"(3, 0, 1, 1, 0, 1)",24243.92135345083,19
6,6,"(2, 0, 1, 1, 0, 1)",24250.59695432665,7
7,7,"(2, 0, 0, 1, 0, 1)",24276.948655129,3
8,8,"(4, 0, 1, 1, 0, 0)",24551.686945318183,30
9,9,"(3, 0, 1, 1, 0, 0)",24561.20996965352,18
10,10,"(2, 0, 2, 1, 0, 0)",24563.146100584654,10
11,11,"(4, 0, 2, 1, 0, 0)",24566.911860906534,34
12,12,"(4, 0, 1, 0, 0, 1)",24567.186368359486,29
13,13,"(2, 0, 2, 0, 0, 1)",24573.7848301735,9
14,14,"(3, 0, 1, 0, 0, 1)",24579.781542322416,17
15,15,"(4, 0, 2, 0, 0, 1)",24583.28995651333,33
16,16,"(4, 0, 1, 0, 0, 0)",24664.892494123633,28
17,17,"(2, 0, 2, 0, 0, 0)",24673.07583634905,8
18,18,"(3, 0, 1, 0, 0, 0)",24681.335911818438,16
19,19,"(4, 0, 2, 0, 0, 0)",24685.390993579487,32
20,20,"(4, 0, 0, 1, 0, 0)",24788.922379765107,26
21,21,"(3, 0, 0, 1, 0, 0)",24802.068422035387,14
22,22,"(4, 0, 0, 0, 0, 1)",24814.55929886408,25
23,23,"(3, 0, 0, 0, 0, 1)",24827.842110424186,13
24,24,"(2, 0, 1, 1, 0, 0)",24829.722249033573,6
25,25,"(3, 0, 2, 1, 0, 0)",24843.22836453374,22
26,26,"(2, 0, 1, 0, 0, 1)",24855.979188277757,5
27,27,"(3, 0, 2, 0, 0, 1)",24869.003163529327,21
28,28,"(2, 0, 0, 1, 0, 0)",24873.63624834685,2
29,29,"(2, 0, 0, 0, 0, 1)",24901.372164158307,1
30,30,"(4, 0, 0, 0, 0, 0)",24925.854670524503,24
31,31,"(3, 0, 0, 0, 0, 0)",24938.746429640953,12
32,32,"(2, 0, 1, 0, 0, 0)",24969.23337614768,4
33,33,"(3, 0, 2, 0, 0, 0)",24996.574766150326,20
34,34,"(2, 0, 0, 0, 0, 0)",25021.68353270563,0
35,35,"(3, 0, 2, 1, 0, 1)",25355.950629985742,23
