,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",28739.42392856596,11
1,1,"(4, 0, 2, 1, 0, 1)",28744.39245308334,35
2,2,"(3, 0, 0, 1, 0, 1)",28744.91984685076,15
3,3,"(4, 0, 0, 1, 0, 1)",28746.37065557916,27
4,4,"(3, 0, 1, 1, 0, 1)",28747.846591721347,19
5,5,"(4, 0, 1, 1, 0, 1)",28748.377134233637,31
6,6,"(2, 0, 0, 1, 0, 1)",28748.571135658764,3
7,7,"(3, 0, 2, 1, 0, 1)",28748.86215649213,23
8,8,"(2, 0, 1, 1, 0, 1)",28749.881562437775,7
9,9,"(2, 0, 2, 1, 0, 0)",29830.110003488862,10
10,10,"(3, 0, 1, 1, 0, 0)",29833.028575929893,18
11,11,"(3, 0, 2, 1, 0, 0)",29833.560401308634,22
12,12,"(4, 0, 2, 1, 0, 0)",29834.282419513627,34
13,13,"(2, 0, 1, 1, 0, 0)",29863.428720395612,6
14,14,"(4, 0, 1, 1, 0, 0)",29884.01806850851,30
15,15,"(4, 0, 2, 0, 0, 1)",30088.06802836628,33
16,16,"(2, 0, 2, 0, 0, 1)",30091.798910201607,9
17,17,"(4, 0, 0, 1, 0, 0)",30207.17823338897,26
18,18,"(3, 0, 0, 1, 0, 0)",30212.393911337906,14
19,19,"(2, 0, 0, 1, 0, 0)",30258.540157999254,2
20,20,"(3, 0, 2, 0, 0, 1)",30420.6517346243,21
21,21,"(3, 0, 1, 0, 0, 1)",30489.678782788586,17
22,22,"(4, 0, 0, 0, 0, 1)",30490.084908010915,25
23,23,"(3, 0, 0, 0, 0, 1)",30490.738310990586,13
24,24,"(4, 0, 1, 0, 0, 1)",30492.416859010358,29
25,25,"(2, 0, 0, 0, 0, 1)",30530.90579760258,1
26,26,"(2, 0, 1, 0, 0, 1)",30535.707044791547,5
27,27,"(3, 0, 2, 0, 0, 0)",30799.781644410778,20
28,28,"(4, 0, 2, 0, 0, 0)",30900.026125409076,32
29,29,"(3, 0, 0, 0, 0, 0)",31010.9439911446,12
30,30,"(4, 0, 0, 0, 0, 0)",31012.555318880386,24
31,31,"(3, 0, 1, 0, 0, 0)",31012.70594797253,16
32,32,"(4, 0, 1, 0, 0, 0)",31013.322219909453,28
33,33,"(2, 0, 2, 0, 0, 0)",31014.318741702,8
34,34,"(2, 0, 1, 0, 0, 0)",31033.956875494063,4
35,35,"(2, 0, 0, 0, 0, 0)",31040.639242011533,0
