,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",26327.66238394308,23
1,1,"(4, 0, 1, 1, 0, 1)",26328.47532435085,31
2,2,"(3, 0, 0, 1, 0, 1)",26329.389974163078,15
3,3,"(4, 0, 0, 1, 0, 1)",26329.60423833669,27
4,4,"(3, 0, 1, 1, 0, 1)",26331.88496088481,19
5,5,"(2, 0, 2, 1, 0, 1)",26338.53673115103,11
6,6,"(4, 0, 2, 1, 0, 1)",26342.806489161958,35
7,7,"(2, 0, 1, 1, 0, 1)",26356.31528672603,7
8,8,"(2, 0, 0, 1, 0, 1)",26371.539484965084,3
9,9,"(2, 0, 2, 1, 0, 0)",26990.488648082373,10
10,10,"(4, 0, 1, 1, 0, 0)",26992.732773970485,30
11,11,"(4, 0, 2, 1, 0, 0)",27000.14890913813,34
12,12,"(3, 0, 1, 1, 0, 0)",27006.458280676063,18
13,13,"(3, 0, 2, 1, 0, 0)",27031.328341366818,22
14,14,"(4, 0, 1, 0, 0, 1)",27032.316738226542,29
15,15,"(2, 0, 2, 0, 0, 1)",27042.519640769024,9
16,16,"(3, 0, 1, 0, 0, 1)",27051.977665028382,17
17,17,"(4, 0, 2, 0, 0, 1)",27052.831637769752,33
18,18,"(3, 0, 2, 0, 0, 1)",27081.016456065136,21
19,19,"(2, 0, 2, 0, 0, 0)",27196.214091045415,8
20,20,"(4, 0, 0, 1, 0, 0)",27306.127902414184,26
21,21,"(3, 0, 0, 1, 0, 0)",27326.89053442129,14
22,22,"(4, 0, 0, 0, 0, 1)",27369.58075390517,25
23,23,"(3, 0, 0, 0, 0, 1)",27390.047460523623,13
24,24,"(2, 0, 1, 1, 0, 0)",27425.987073861117,6
25,25,"(2, 0, 0, 1, 0, 0)",27435.874680037752,2
26,26,"(2, 0, 1, 0, 0, 1)",27486.636005890785,5
27,27,"(2, 0, 0, 0, 0, 1)",27501.84017802796,1
28,28,"(3, 0, 2, 0, 0, 0)",27526.84901977754,20
29,29,"(3, 0, 1, 0, 0, 0)",27530.330467085932,16
30,30,"(4, 0, 0, 0, 0, 0)",27531.398886358093,24
31,31,"(4, 0, 1, 0, 0, 0)",27531.63625812882,28
32,32,"(4, 0, 2, 0, 0, 0)",27533.906201919428,32
33,33,"(3, 0, 0, 0, 0, 0)",27549.56366683122,12
34,34,"(2, 0, 1, 0, 0, 0)",27640.98072779813,4
35,35,"(2, 0, 0, 0, 0, 0)",27666.904970441192,0
