,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",25554.20614190458,11
1,1,"(4, 0, 2, 1, 0, 1)",25558.896816350327,35
2,2,"(3, 0, 2, 1, 0, 1)",25559.127740790907,23
3,3,"(4, 0, 1, 1, 0, 1)",25571.867349811295,31
4,4,"(4, 0, 0, 1, 0, 1)",25572.328638086576,27
5,5,"(3, 0, 1, 1, 0, 1)",25576.19862406681,19
6,6,"(3, 0, 0, 1, 0, 1)",25577.644249716017,15
7,7,"(2, 0, 1, 1, 0, 1)",25589.34832686021,7
8,8,"(2, 0, 0, 1, 0, 1)",25612.9409001506,3
9,9,"(2, 0, 2, 1, 0, 0)",25954.448294092872,10
10,10,"(3, 0, 1, 1, 0, 0)",25969.55793814114,18
11,11,"(4, 0, 2, 1, 0, 0)",25972.44886347668,34
12,12,"(2, 0, 2, 0, 0, 1)",25984.064729277427,9
13,13,"(4, 0, 1, 1, 0, 0)",25986.60523850188,30
14,14,"(4, 0, 1, 0, 0, 1)",25989.596658996787,29
15,15,"(3, 0, 1, 0, 0, 1)",25995.78291409837,17
16,16,"(4, 0, 2, 0, 0, 1)",26001.97320772193,33
17,17,"(3, 0, 2, 0, 0, 1)",26005.1780849434,21
18,18,"(3, 0, 2, 1, 0, 0)",26059.31314914056,22
19,19,"(2, 0, 2, 0, 0, 0)",26110.16568446108,8
20,20,"(3, 0, 2, 0, 0, 0)",26111.649545096254,20
21,21,"(4, 0, 2, 0, 0, 0)",26116.71186556411,32
22,22,"(4, 0, 1, 0, 0, 0)",26117.498879524126,28
23,23,"(3, 0, 1, 0, 0, 0)",26119.741855426124,16
24,24,"(4, 0, 0, 1, 0, 0)",26269.61892524044,26
25,25,"(3, 0, 0, 1, 0, 0)",26284.130224922817,14
26,26,"(4, 0, 0, 0, 0, 1)",26306.733681111007,25
27,27,"(3, 0, 0, 0, 0, 1)",26318.21991838667,13
28,28,"(2, 0, 1, 1, 0, 0)",26319.52046897422,6
29,29,"(2, 0, 1, 0, 0, 1)",26351.076648769438,5
30,30,"(2, 0, 0, 1, 0, 0)",26357.73640437559,2
31,31,"(2, 0, 0, 0, 0, 1)",26390.872746312867,1
32,32,"(4, 0, 0, 0, 0, 0)",26441.15280800348,24
33,33,"(3, 0, 0, 0, 0, 0)",26447.77834468937,12
34,34,"(2, 0, 1, 0, 0, 0)",26473.92632045158,4
35,35,"(2, 0, 0, 0, 0, 0)",26516.07221024628,0
