,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",19553.966219590155,11
1,1,"(3, 0, 2, 1, 0, 1)",19559.4224733012,23
2,2,"(3, 0, 1, 1, 0, 1)",19561.028816808877,19
3,3,"(4, 0, 1, 1, 0, 1)",19563.156574997232,31
4,4,"(4, 0, 0, 1, 0, 1)",19563.41454434432,27
5,5,"(3, 0, 0, 1, 0, 1)",19563.648908730782,15
6,6,"(4, 0, 2, 1, 0, 1)",19565.14859722499,35
7,7,"(2, 0, 1, 1, 0, 1)",19566.46113958936,7
8,8,"(2, 0, 0, 1, 0, 1)",19574.51300166425,3
9,9,"(4, 0, 1, 1, 0, 0)",19776.025382096217,30
10,10,"(3, 0, 1, 0, 0, 1)",19776.415773881545,17
11,11,"(4, 0, 1, 0, 0, 1)",19776.880237173053,29
12,12,"(3, 0, 1, 1, 0, 0)",19780.566793239792,18
13,13,"(2, 0, 2, 0, 0, 1)",19781.948847944706,9
14,14,"(4, 0, 2, 0, 0, 1)",19784.45385828123,33
15,15,"(2, 0, 2, 1, 0, 0)",19786.10491567269,10
16,16,"(4, 0, 2, 1, 0, 0)",19789.75347794186,34
17,17,"(4, 0, 1, 0, 0, 0)",19817.3960638181,28
18,18,"(3, 0, 1, 0, 0, 0)",19818.58653067205,16
19,19,"(2, 0, 2, 0, 0, 0)",19818.608836740314,8
20,20,"(4, 0, 2, 0, 0, 0)",19825.025359590058,32
21,21,"(3, 0, 2, 0, 0, 1)",19926.661461935077,21
22,22,"(3, 0, 2, 0, 0, 0)",20014.33750005056,20
23,23,"(4, 0, 0, 1, 0, 0)",20018.27228006688,26
24,24,"(4, 0, 0, 0, 0, 1)",20022.69258672761,25
25,25,"(3, 0, 2, 1, 0, 0)",20028.368311300368,22
26,26,"(3, 0, 0, 1, 0, 0)",20033.19267306412,14
27,27,"(3, 0, 0, 0, 0, 1)",20037.84585501241,13
28,28,"(2, 0, 1, 1, 0, 0)",20049.360202293134,6
29,29,"(2, 0, 1, 0, 0, 1)",20054.039614385783,5
30,30,"(2, 0, 0, 1, 0, 0)",20070.645631489235,2
31,31,"(4, 0, 0, 0, 0, 0)",20072.78689059354,24
32,32,"(2, 0, 0, 0, 0, 1)",20075.456861853934,1
33,33,"(3, 0, 0, 0, 0, 0)",20088.510269937327,12
34,34,"(2, 0, 1, 0, 0, 0)",20104.330313492057,4
35,35,"(2, 0, 0, 0, 0, 0)",20126.2111831547,0
