,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",23843.17090368665,11
1,1,"(3, 0, 2, 1, 0, 1)",23861.272948076934,23
2,2,"(4, 0, 1, 1, 0, 1)",23861.636317577297,31
3,3,"(3, 0, 0, 1, 0, 1)",23861.855377717515,15
4,4,"(3, 0, 1, 1, 0, 1)",23862.458689656796,19
5,5,"(4, 0, 0, 1, 0, 1)",23862.774439120898,27
6,6,"(2, 0, 1, 1, 0, 1)",23865.1163925645,7
7,7,"(4, 0, 2, 1, 0, 1)",23868.982217712666,35
8,8,"(2, 0, 0, 1, 0, 1)",23873.097565828764,3
9,9,"(2, 0, 2, 1, 0, 0)",24186.562607065924,10
10,10,"(2, 0, 2, 0, 0, 1)",24193.07536102916,9
11,11,"(3, 0, 1, 1, 0, 0)",24194.705135285,18
12,12,"(4, 0, 1, 0, 0, 1)",24197.03693456145,29
13,13,"(3, 0, 1, 0, 0, 1)",24200.947027503917,17
14,14,"(4, 0, 2, 1, 0, 0)",24202.75358380856,34
15,15,"(4, 0, 2, 0, 0, 1)",24204.968609257485,33
16,16,"(4, 0, 1, 1, 0, 0)",24210.854061127997,30
17,17,"(2, 0, 2, 0, 0, 0)",24232.109446561903,8
18,18,"(4, 0, 1, 0, 0, 0)",24235.889653734717,28
19,19,"(3, 0, 1, 0, 0, 0)",24238.926964008908,16
20,20,"(4, 0, 2, 0, 0, 0)",24243.51002405946,32
21,21,"(3, 0, 2, 0, 0, 1)",24258.40503131003,21
22,22,"(3, 0, 2, 0, 0, 0)",24302.309841805392,20
23,23,"(3, 0, 2, 1, 0, 0)",24350.18258041164,22
24,24,"(4, 0, 0, 1, 0, 0)",24558.175205879623,26
25,25,"(4, 0, 0, 0, 0, 1)",24568.78050760289,25
26,26,"(3, 0, 0, 1, 0, 0)",24578.689582818883,14
27,27,"(3, 0, 0, 0, 0, 1)",24588.807705320698,13
28,28,"(4, 0, 0, 0, 0, 0)",24618.574562077752,24
29,29,"(2, 0, 1, 1, 0, 0)",24625.89540851517,6
30,30,"(2, 0, 1, 0, 0, 1)",24635.79519346253,5
31,31,"(3, 0, 0, 0, 0, 0)",24636.366964633165,12
32,32,"(2, 0, 0, 1, 0, 0)",24659.31978909439,2
33,33,"(2, 0, 0, 0, 0, 1)",24669.50493947835,1
34,34,"(2, 0, 1, 0, 0, 0)",24680.432054377598,4
35,35,"(2, 0, 0, 0, 0, 0)",24714.31788330156,0
