,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",35588.16620638282,23
1,1,"(2, 0, 2, 1, 0, 1)",35594.468323557536,11
2,2,"(4, 0, 0, 1, 0, 1)",35594.722873859944,27
3,3,"(3, 0, 0, 1, 0, 1)",35596.45924962569,15
4,4,"(4, 0, 2, 1, 0, 1)",35597.320185679535,35
5,5,"(4, 0, 1, 1, 0, 1)",35599.697457396716,31
6,6,"(2, 0, 1, 1, 0, 1)",35600.734830273446,7
7,7,"(3, 0, 1, 1, 0, 1)",35601.38662064811,19
8,8,"(2, 0, 0, 1, 0, 1)",35606.35277988697,3
9,9,"(2, 0, 2, 1, 0, 0)",36188.56656788757,10
10,10,"(4, 0, 1, 1, 0, 0)",36188.842522256164,30
11,11,"(3, 0, 1, 1, 0, 0)",36193.17957223344,18
12,12,"(4, 0, 2, 1, 0, 0)",36197.935229684044,34
13,13,"(3, 0, 2, 1, 0, 0)",36233.602382682526,22
14,14,"(2, 0, 2, 0, 0, 1)",36276.47360785028,9
15,15,"(4, 0, 1, 0, 0, 1)",36276.74405005672,29
16,16,"(3, 0, 1, 0, 0, 1)",36284.019352601135,17
17,17,"(4, 0, 2, 0, 0, 1)",36288.81949624152,33
18,18,"(3, 0, 2, 0, 0, 1)",36367.64612797043,21
19,19,"(4, 0, 0, 1, 0, 0)",36523.36588668729,26
20,20,"(3, 0, 0, 1, 0, 0)",36555.01342588872,14
21,21,"(2, 0, 1, 1, 0, 0)",36601.98494553488,6
22,22,"(2, 0, 2, 0, 0, 0)",36616.25627641878,8
23,23,"(4, 0, 1, 0, 0, 0)",36618.654319950765,28
24,24,"(3, 0, 2, 0, 0, 0)",36622.60372539768,20
25,25,"(2, 0, 0, 1, 0, 0)",36624.73534527305,2
26,26,"(3, 0, 1, 0, 0, 0)",36634.34650466676,16
27,27,"(4, 0, 2, 0, 0, 0)",36637.5629867689,32
28,28,"(4, 0, 0, 0, 0, 1)",36655.41426962215,25
29,29,"(3, 0, 0, 0, 0, 1)",36692.42456463847,13
30,30,"(2, 0, 1, 0, 0, 1)",36761.269846905554,5
31,31,"(2, 0, 0, 0, 0, 1)",36793.7691880549,1
32,32,"(4, 0, 0, 0, 0, 0)",37053.3509580697,24
33,33,"(3, 0, 0, 0, 0, 0)",37091.30751164293,12
34,34,"(2, 0, 1, 0, 0, 0)",37186.26491612963,4
35,35,"(2, 0, 0, 0, 0, 0)",37238.815942153764,0
