,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 1, 1, 0, 1)",24021.871552770648,19
1,1,"(4, 0, 2, 1, 0, 1)",24022.665727987758,35
2,2,"(4, 0, 0, 1, 0, 1)",24025.270836358966,27
3,3,"(3, 0, 0, 1, 0, 1)",24025.675365006642,15
4,4,"(2, 0, 1, 1, 0, 1)",24026.967956098346,7
5,5,"(3, 0, 2, 1, 0, 1)",24027.13006251895,23
6,6,"(4, 0, 1, 1, 0, 1)",24027.49101207669,31
7,7,"(2, 0, 0, 1, 0, 1)",24030.86104910415,3
8,8,"(2, 0, 2, 1, 0, 1)",24032.42426978472,11
9,9,"(3, 0, 1, 1, 0, 0)",24470.108218640868,18
10,10,"(4, 0, 2, 0, 0, 1)",24492.5696053152,33
11,11,"(3, 0, 1, 0, 0, 1)",24498.84914203429,17
12,12,"(3, 0, 1, 0, 0, 0)",24615.772823856845,16
13,13,"(3, 0, 0, 1, 0, 0)",24740.164343605426,14
14,14,"(4, 0, 0, 1, 0, 0)",24740.575214294084,26
15,15,"(2, 0, 1, 1, 0, 0)",24741.0828503552,6
16,16,"(2, 0, 2, 1, 0, 0)",24741.260012997,10
17,17,"(4, 0, 1, 1, 0, 0)",24742.681924492408,30
18,18,"(3, 0, 2, 1, 0, 0)",24742.860928753686,22
19,19,"(2, 0, 0, 1, 0, 0)",24744.99580806784,2
20,20,"(4, 0, 2, 1, 0, 0)",24746.477671826844,34
21,21,"(3, 0, 0, 0, 0, 1)",24771.963066635053,13
22,22,"(2, 0, 1, 0, 0, 1)",24772.587484916552,5
23,23,"(4, 0, 0, 0, 0, 1)",24772.92102772502,25
24,24,"(2, 0, 2, 0, 0, 1)",24773.143441905897,9
25,25,"(4, 0, 1, 0, 0, 1)",24774.967411375703,29
26,26,"(3, 0, 2, 0, 0, 1)",24775.05820945052,21
27,27,"(2, 0, 0, 0, 0, 1)",24775.657279083745,1
28,28,"(3, 0, 0, 0, 0, 0)",24912.02102053434,12
29,29,"(2, 0, 1, 0, 0, 0)",24912.242781307617,4
30,30,"(2, 0, 2, 0, 0, 0)",24913.583822878307,8
31,31,"(4, 0, 0, 0, 0, 0)",24913.787012287485,24
32,32,"(2, 0, 0, 0, 0, 0)",24913.926150575568,0
33,33,"(3, 0, 2, 0, 0, 0)",24915.521918941613,20
34,34,"(4, 0, 1, 0, 0, 0)",24915.61337042672,28
35,35,"(4, 0, 2, 0, 0, 0)",24916.532294788907,32
