,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",26931.66519228349,23
1,1,"(2, 0, 2, 1, 0, 1)",26936.46874825851,11
2,2,"(4, 0, 2, 1, 0, 1)",26951.490036196097,35
3,3,"(4, 0, 1, 1, 0, 1)",26956.49049917959,31
4,4,"(3, 0, 1, 1, 0, 1)",26957.060672103482,19
5,5,"(3, 0, 0, 1, 0, 1)",26961.735895638478,15
6,6,"(4, 0, 0, 1, 0, 1)",26962.11639146437,27
7,7,"(2, 0, 1, 1, 0, 1)",26967.15534216497,7
8,8,"(2, 0, 0, 1, 0, 1)",26995.81351626267,3
9,9,"(4, 0, 1, 1, 0, 0)",27289.396192248292,30
10,10,"(3, 0, 2, 1, 0, 0)",27292.070175417954,22
11,11,"(2, 0, 2, 1, 0, 0)",27302.379134512383,10
12,12,"(4, 0, 1, 0, 0, 1)",27312.25842075353,29
13,13,"(3, 0, 2, 0, 0, 1)",27315.391928292167,21
14,14,"(2, 0, 2, 0, 0, 1)",27326.089201692143,9
15,15,"(3, 0, 1, 1, 0, 0)",27335.6780768396,18
16,16,"(4, 0, 2, 1, 0, 0)",27339.53530425834,34
17,17,"(3, 0, 1, 0, 0, 1)",27362.071970126104,17
18,18,"(4, 0, 2, 0, 0, 1)",27363.491787515897,33
19,19,"(4, 0, 1, 0, 0, 0)",27432.58800196602,28
20,20,"(3, 0, 2, 0, 0, 0)",27434.833042009643,20
21,21,"(2, 0, 2, 0, 0, 0)",27447.06108752484,8
22,22,"(3, 0, 1, 0, 0, 0)",27492.558018990498,16
23,23,"(4, 0, 2, 0, 0, 0)",27495.09423851909,32
24,24,"(4, 0, 0, 1, 0, 0)",27588.873550709024,26
25,25,"(3, 0, 0, 1, 0, 0)",27605.295132066727,14
26,26,"(4, 0, 0, 0, 0, 1)",27621.93247242527,25
27,27,"(3, 0, 0, 0, 0, 1)",27638.516385940635,13
28,28,"(2, 0, 1, 1, 0, 0)",27690.446862422206,6
29,29,"(2, 0, 1, 0, 0, 1)",27735.28583118899,5
30,30,"(4, 0, 0, 0, 0, 0)",27757.470616159022,24
31,31,"(2, 0, 0, 1, 0, 0)",27758.176814608432,2
32,32,"(3, 0, 0, 0, 0, 0)",27772.04057244063,12
33,33,"(2, 0, 0, 0, 0, 1)",27809.687749269746,1
34,34,"(2, 0, 1, 0, 0, 0)",27893.35856093342,4
35,35,"(2, 0, 0, 0, 0, 0)",27984.226198405497,0
