,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",24599.9819898544,23
1,1,"(2, 0, 2, 1, 0, 1)",24604.517259261505,11
2,2,"(3, 0, 0, 1, 0, 1)",24615.891271865352,15
3,3,"(4, 0, 2, 1, 0, 1)",24616.205483393598,35
4,4,"(4, 0, 0, 1, 0, 1)",24616.20687496911,27
5,5,"(3, 0, 1, 1, 0, 1)",24616.9138239178,19
6,6,"(4, 0, 1, 1, 0, 1)",24618.889658195567,31
7,7,"(2, 0, 0, 1, 0, 1)",24620.195330983646,3
8,8,"(2, 0, 1, 1, 0, 1)",24620.40322791014,7
9,9,"(2, 0, 2, 1, 0, 0)",24991.100676841404,10
10,10,"(3, 0, 1, 1, 0, 0)",24992.003567449618,18
11,11,"(3, 0, 2, 1, 0, 0)",24995.882685158478,22
12,12,"(2, 0, 1, 1, 0, 0)",25012.527947630093,6
13,13,"(3, 0, 1, 0, 0, 1)",25029.571091638663,17
14,14,"(2, 0, 2, 0, 0, 1)",25031.526108144586,9
15,15,"(3, 0, 2, 0, 0, 1)",25040.818329168607,21
16,16,"(2, 0, 1, 0, 0, 1)",25041.734123009344,5
17,17,"(4, 0, 2, 1, 0, 0)",25322.9369581236,34
18,18,"(4, 0, 0, 1, 0, 0)",25333.886656238214,26
19,19,"(4, 0, 1, 1, 0, 0)",25334.357714977003,30
20,20,"(3, 0, 0, 1, 0, 0)",25340.8044502152,14
21,21,"(4, 0, 2, 0, 0, 1)",25381.211114111364,33
22,22,"(4, 0, 1, 0, 0, 1)",25381.36586388816,29
23,23,"(4, 0, 0, 0, 0, 1)",25381.548941376383,25
24,24,"(2, 0, 0, 1, 0, 0)",25382.909138322128,2
25,25,"(3, 0, 0, 0, 0, 1)",25385.273747416657,13
26,26,"(2, 0, 0, 0, 0, 1)",25423.015397591196,1
27,27,"(4, 0, 2, 0, 0, 0)",25569.278674404657,32
28,28,"(3, 0, 2, 0, 0, 0)",25570.02162991044,20
29,29,"(3, 0, 0, 0, 0, 0)",25574.73745837736,12
30,30,"(4, 0, 0, 0, 0, 0)",25575.691968843883,24
31,31,"(4, 0, 1, 0, 0, 0)",25575.88044217144,28
32,32,"(3, 0, 1, 0, 0, 0)",25576.057686462,16
33,33,"(2, 0, 2, 0, 0, 0)",25576.61624824579,8
34,34,"(2, 0, 0, 0, 0, 0)",25597.570781003844,0
35,35,"(2, 0, 1, 0, 0, 0)",25604.993547177157,4
