,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",28445.845158068307,23
1,1,"(2, 0, 1, 1, 0, 1)",28449.04853666012,7
2,2,"(3, 0, 1, 1, 0, 1)",28450.280650541205,19
3,3,"(4, 0, 1, 1, 0, 1)",28451.896706804833,31
4,4,"(4, 0, 0, 1, 0, 1)",28453.537246562533,27
5,5,"(2, 0, 2, 1, 0, 1)",28453.803157453764,11
6,6,"(4, 0, 2, 1, 0, 1)",28454.22549934484,35
7,7,"(3, 0, 0, 1, 0, 1)",28455.68515660137,15
8,8,"(2, 0, 0, 1, 0, 1)",28502.05397527456,3
9,9,"(2, 0, 2, 1, 0, 0)",29235.225051322308,10
10,10,"(3, 0, 2, 1, 0, 0)",29235.458378996136,22
11,11,"(2, 0, 2, 0, 0, 1)",29326.240165828385,9
12,12,"(3, 0, 2, 0, 0, 1)",29329.667709182733,21
13,13,"(4, 0, 2, 1, 0, 0)",29495.934558849272,34
14,14,"(3, 0, 0, 1, 0, 0)",29502.77676739484,14
15,15,"(4, 0, 1, 1, 0, 0)",29503.638300353618,30
16,16,"(3, 0, 1, 1, 0, 0)",29504.7702012021,18
17,17,"(4, 0, 0, 1, 0, 0)",29504.774775524533,26
18,18,"(2, 0, 1, 1, 0, 0)",29515.843842628336,6
19,19,"(3, 0, 2, 0, 0, 0)",29545.614993373776,20
20,20,"(2, 0, 2, 0, 0, 0)",29548.058591425517,8
21,21,"(4, 0, 2, 0, 0, 1)",29596.09160149656,33
22,22,"(2, 0, 0, 1, 0, 0)",29596.124989940097,2
23,23,"(3, 0, 0, 0, 0, 1)",29620.498122500332,13
24,24,"(4, 0, 1, 0, 0, 1)",29621.04244957221,29
25,25,"(3, 0, 1, 0, 0, 1)",29622.4012611534,17
26,26,"(4, 0, 0, 0, 0, 1)",29622.4628795906,25
27,27,"(2, 0, 1, 0, 0, 1)",29631.18635401352,5
28,28,"(2, 0, 0, 0, 0, 1)",29709.278850259463,1
29,29,"(4, 0, 2, 0, 0, 0)",29859.88526210687,32
30,30,"(4, 0, 1, 0, 0, 0)",29863.51987569084,28
31,31,"(3, 0, 0, 0, 0, 0)",29863.707540202282,12
32,32,"(3, 0, 1, 0, 0, 0)",29865.037721605124,16
33,33,"(4, 0, 0, 0, 0, 0)",29865.37249056665,24
34,34,"(2, 0, 1, 0, 0, 0)",29871.872164818662,4
35,35,"(2, 0, 0, 0, 0, 0)",29941.00450288613,0
