,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 0, 1, 0, 1)",29710.664273098555,27
1,1,"(4, 0, 1, 1, 0, 1)",29712.189102030385,31
2,2,"(2, 0, 0, 1, 0, 1)",29712.81079760972,3
3,3,"(3, 0, 1, 1, 0, 1)",29713.630220463867,19
4,4,"(2, 0, 1, 1, 0, 1)",29713.83714750921,7
5,5,"(3, 0, 0, 1, 0, 1)",29713.909750298906,15
6,6,"(4, 0, 2, 1, 0, 1)",29721.483787859215,35
7,7,"(2, 0, 2, 1, 0, 1)",29725.03424058551,11
8,8,"(3, 0, 2, 1, 0, 1)",29730.15029532676,23
9,9,"(3, 0, 2, 1, 0, 0)",30726.470595375296,22
10,10,"(3, 0, 2, 0, 0, 1)",30899.568207573197,21
11,11,"(2, 0, 0, 1, 0, 0)",31178.38125839621,2
12,12,"(2, 0, 1, 1, 0, 0)",31180.325839305868,6
13,13,"(3, 0, 0, 1, 0, 0)",31180.33532380629,14
14,14,"(4, 0, 0, 1, 0, 0)",31181.084364389284,26
15,15,"(2, 0, 2, 1, 0, 0)",31181.360293321475,10
16,16,"(3, 0, 1, 1, 0, 0)",31182.24859360107,18
17,17,"(4, 0, 1, 1, 0, 0)",31183.049531435558,30
18,18,"(4, 0, 2, 1, 0, 0)",31184.261044643066,34
19,19,"(3, 0, 2, 0, 0, 0)",31310.24395130585,20
20,20,"(2, 0, 2, 0, 0, 1)",31507.234490787523,9
21,21,"(4, 0, 0, 0, 0, 1)",31508.244718426813,25
22,22,"(4, 0, 1, 0, 0, 1)",31508.316819445885,29
23,23,"(3, 0, 1, 0, 0, 1)",31508.896340668012,17
24,24,"(2, 0, 1, 0, 0, 1)",31509.48612557965,5
25,25,"(2, 0, 0, 0, 0, 1)",31509.924197061493,1
26,26,"(3, 0, 0, 0, 0, 1)",31509.998773737152,13
27,27,"(4, 0, 2, 0, 0, 1)",31514.518863773275,33
28,28,"(4, 0, 2, 0, 0, 0)",32028.83134599537,32
29,29,"(2, 0, 2, 0, 0, 0)",32041.611950498464,8
30,30,"(4, 0, 1, 0, 0, 0)",32042.113596452407,28
31,31,"(4, 0, 0, 0, 0, 0)",32043.68724568107,24
32,32,"(2, 0, 0, 0, 0, 0)",32047.01184458153,0
33,33,"(2, 0, 1, 0, 0, 0)",32047.638959284268,4
34,34,"(3, 0, 0, 0, 0, 0)",32047.911943633488,12
35,35,"(3, 0, 1, 0, 0, 0)",32050.928480178856,16
