,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",26487.98801141576,11
1,1,"(3, 0, 2, 1, 0, 1)",26493.232761285028,23
2,2,"(4, 0, 0, 1, 0, 1)",26498.136710958304,27
3,3,"(4, 0, 1, 1, 0, 1)",26499.07198625461,31
4,4,"(3, 0, 0, 1, 0, 1)",26499.367159436417,15
5,5,"(3, 0, 1, 1, 0, 1)",26499.73785176123,19
6,6,"(2, 0, 1, 1, 0, 1)",26500.81149568539,7
7,7,"(4, 0, 2, 1, 0, 1)",26502.89956984047,35
8,8,"(2, 0, 0, 1, 0, 1)",26507.50299404995,3
9,9,"(2, 0, 2, 1, 0, 0)",26973.547213312577,10
10,10,"(4, 0, 2, 1, 0, 0)",26974.152294928866,34
11,11,"(3, 0, 1, 1, 0, 0)",26974.825218186717,18
12,12,"(4, 0, 1, 1, 0, 0)",26976.76636015589,30
13,13,"(3, 0, 2, 1, 0, 0)",26993.315969065294,22
14,14,"(4, 0, 2, 0, 0, 1)",27163.325132020953,33
15,15,"(2, 0, 2, 0, 0, 1)",27165.23581833356,9
16,16,"(3, 0, 1, 0, 0, 1)",27166.852696317957,17
17,17,"(4, 0, 1, 0, 0, 1)",27179.524035081908,29
18,18,"(3, 0, 2, 0, 0, 1)",27188.680614216864,21
19,19,"(4, 0, 0, 1, 0, 0)",27277.905422193788,26
20,20,"(3, 0, 0, 1, 0, 0)",27279.68938721812,14
21,21,"(2, 0, 1, 1, 0, 0)",27309.681956835517,6
22,22,"(2, 0, 0, 1, 0, 0)",27319.87066430705,2
23,23,"(4, 0, 0, 0, 0, 1)",27533.60209022733,25
24,24,"(3, 0, 0, 0, 0, 1)",27537.480710453685,13
25,25,"(2, 0, 1, 0, 0, 1)",27583.752859291133,5
26,26,"(2, 0, 0, 0, 0, 1)",27589.84780448269,1
27,27,"(4, 0, 2, 0, 0, 0)",27716.98679643432,32
28,28,"(2, 0, 2, 0, 0, 0)",27724.670073079284,8
29,29,"(3, 0, 1, 0, 0, 0)",27726.899918668576,16
30,30,"(4, 0, 1, 0, 0, 0)",27727.31030482085,28
31,31,"(3, 0, 2, 0, 0, 0)",27758.093118208184,20
32,32,"(4, 0, 0, 0, 0, 0)",28164.708371547506,24
33,33,"(3, 0, 0, 0, 0, 0)",28168.101870728042,12
34,34,"(2, 0, 1, 0, 0, 0)",28229.588636656503,4
35,35,"(2, 0, 0, 0, 0, 0)",28236.93056282817,0
