,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 0, 1, 0, 1)",23462.4309066096,15
1,1,"(4, 0, 0, 1, 0, 1)",23463.34931360464,27
2,2,"(3, 0, 1, 1, 0, 1)",23464.266215822554,19
3,3,"(2, 0, 2, 1, 0, 1)",23466.054220853912,11
4,4,"(4, 0, 1, 1, 0, 1)",23466.069156637797,31
5,5,"(2, 0, 1, 1, 0, 1)",23466.628255689662,7
6,6,"(3, 0, 2, 1, 0, 1)",23466.91273064583,23
7,7,"(4, 0, 2, 1, 0, 1)",23480.910749017887,35
8,8,"(2, 0, 0, 1, 0, 1)",23481.009062815967,3
9,9,"(2, 0, 2, 1, 0, 0)",23995.62776532942,10
10,10,"(4, 0, 2, 1, 0, 0)",24000.90813242697,34
11,11,"(3, 0, 2, 1, 0, 0)",24005.224557319238,22
12,12,"(4, 0, 1, 1, 0, 0)",24011.328033601952,30
13,13,"(2, 0, 2, 0, 0, 1)",24025.50407385308,9
14,14,"(4, 0, 2, 0, 0, 1)",24036.86802035443,33
15,15,"(3, 0, 2, 0, 0, 1)",24058.279480798592,21
16,16,"(2, 0, 2, 0, 0, 0)",24161.644113050126,8
17,17,"(3, 0, 1, 1, 0, 0)",24326.6821705344,18
18,18,"(3, 0, 0, 1, 0, 0)",24326.833731749677,14
19,19,"(4, 0, 0, 1, 0, 0)",24327.5929179541,26
20,20,"(2, 0, 1, 1, 0, 0)",24338.741148768702,6
21,21,"(3, 0, 0, 0, 0, 1)",24363.64149849647,13
22,22,"(3, 0, 1, 0, 0, 1)",24364.91518361792,17
23,23,"(4, 0, 0, 0, 0, 1)",24365.140144158086,25
24,24,"(4, 0, 1, 0, 0, 1)",24367.517343612406,29
25,25,"(2, 0, 0, 1, 0, 0)",24372.679898393842,2
26,26,"(2, 0, 1, 0, 0, 1)",24373.12594008836,5
27,27,"(2, 0, 0, 0, 0, 1)",24406.648559908997,1
28,28,"(3, 0, 0, 0, 0, 0)",24510.83947643043,12
29,29,"(3, 0, 1, 0, 0, 0)",24512.723089267318,16
30,30,"(4, 0, 0, 0, 0, 0)",24512.72820748545,24
31,31,"(3, 0, 2, 0, 0, 0)",24514.70315640432,20
32,32,"(4, 0, 1, 0, 0, 0)",24514.735845429164,28
33,33,"(2, 0, 1, 0, 0, 0)",24515.363434620504,4
34,34,"(4, 0, 2, 0, 0, 0)",24516.717947752608,32
35,35,"(2, 0, 0, 0, 0, 0)",24548.989653066026,0
