,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 0, 1, 0, 1)",25269.635677802817,15
1,1,"(4, 0, 0, 1, 0, 1)",25271.644425899503,27
2,2,"(3, 0, 1, 1, 0, 1)",25272.03090735907,19
3,3,"(3, 0, 2, 1, 0, 1)",25272.87061784501,23
4,4,"(4, 0, 1, 1, 0, 1)",25273.314202060006,31
5,5,"(2, 0, 2, 1, 0, 1)",25274.798994643254,11
6,6,"(2, 0, 1, 1, 0, 1)",25275.700608127754,7
7,7,"(2, 0, 0, 1, 0, 1)",25299.29742020069,3
8,8,"(4, 0, 2, 1, 0, 1)",25303.597141746635,35
9,9,"(4, 0, 1, 1, 0, 0)",25561.365909842272,30
10,10,"(2, 0, 2, 1, 0, 0)",25564.21328764482,10
11,11,"(3, 0, 2, 0, 0, 1)",25576.689753675804,21
12,12,"(4, 0, 2, 1, 0, 0)",25580.741740198475,34
13,13,"(4, 0, 1, 0, 0, 1)",25586.509933780308,29
14,14,"(2, 0, 2, 0, 0, 1)",25587.798083830454,9
15,15,"(4, 0, 2, 0, 0, 1)",25604.292817230704,33
16,16,"(3, 0, 2, 1, 0, 0)",25637.99846986605,22
17,17,"(3, 0, 2, 0, 0, 0)",25712.431529707337,20
18,18,"(2, 0, 2, 0, 0, 0)",25724.32269681727,8
19,19,"(4, 0, 1, 0, 0, 0)",25743.182059519946,28
20,20,"(3, 0, 1, 1, 0, 0)",25856.98911533661,18
21,21,"(4, 0, 0, 1, 0, 0)",25862.08397487152,26
22,22,"(3, 0, 0, 1, 0, 0)",25869.411630746534,14
23,23,"(3, 0, 1, 0, 0, 1)",25886.245693908837,17
24,24,"(4, 0, 0, 0, 0, 1)",25889.476307759705,25
25,25,"(3, 0, 0, 0, 0, 1)",25895.17968425435,13
26,26,"(2, 0, 1, 1, 0, 0)",25943.613707098593,6
27,27,"(2, 0, 1, 0, 0, 1)",25968.768413355923,5
28,28,"(2, 0, 0, 1, 0, 0)",25982.889229626602,2
29,29,"(2, 0, 0, 0, 0, 1)",26008.803237721128,1
30,30,"(3, 0, 1, 0, 0, 0)",26030.937142600356,16
31,31,"(4, 0, 0, 0, 0, 0)",26031.47454409294,24
32,32,"(3, 0, 0, 0, 0, 0)",26033.11135214424,12
33,33,"(4, 0, 2, 0, 0, 0)",26034.173216357045,32
34,34,"(2, 0, 1, 0, 0, 0)",26102.619324560448,4
35,35,"(2, 0, 0, 0, 0, 0)",26147.154451324124,0
