,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",23982.3482223336,11
1,1,"(4, 0, 0, 1, 0, 1)",23986.694912680065,27
2,2,"(2, 0, 1, 1, 0, 1)",23987.13506152399,7
3,3,"(4, 0, 1, 1, 0, 1)",23988.591952477265,31
4,4,"(3, 0, 1, 1, 0, 1)",23988.81297534823,19
5,5,"(3, 0, 2, 1, 0, 1)",23991.07298184706,23
6,6,"(3, 0, 0, 1, 0, 1)",23993.30502780346,15
7,7,"(4, 0, 2, 1, 0, 1)",24003.75571761317,35
8,8,"(2, 0, 0, 1, 0, 1)",24004.071962999467,3
9,9,"(2, 0, 2, 1, 0, 0)",24325.249815301224,10
10,10,"(3, 0, 1, 1, 0, 0)",24333.960200850943,18
11,11,"(2, 0, 2, 0, 0, 1)",24335.66131472745,9
12,12,"(4, 0, 2, 1, 0, 0)",24336.938600643778,34
13,13,"(3, 0, 1, 0, 0, 1)",24344.56948171189,17
14,14,"(4, 0, 2, 0, 0, 1)",24348.117853539814,33
15,15,"(3, 0, 2, 1, 0, 0)",24363.73948783654,22
16,16,"(3, 0, 2, 0, 0, 1)",24387.516910117607,21
17,17,"(2, 0, 2, 0, 0, 0)",24400.61700922809,8
18,18,"(3, 0, 1, 0, 0, 0)",24406.42775159837,16
19,19,"(4, 0, 2, 0, 0, 0)",24411.011644283208,32
20,20,"(3, 0, 2, 0, 0, 0)",24504.143999906068,20
21,21,"(4, 0, 0, 1, 0, 0)",24716.453401732342,26
22,22,"(3, 0, 0, 1, 0, 0)",24716.824340133924,14
23,23,"(4, 0, 1, 1, 0, 0)",24720.8183881762,30
24,24,"(4, 0, 0, 0, 0, 1)",24737.690015351956,25
25,25,"(3, 0, 0, 0, 0, 1)",24738.38804378566,13
26,26,"(2, 0, 1, 1, 0, 0)",24740.923266513764,6
27,27,"(4, 0, 1, 0, 0, 1)",24742.38427715213,29
28,28,"(2, 0, 1, 0, 0, 1)",24762.57002914168,5
29,29,"(2, 0, 0, 1, 0, 0)",24785.222717748515,2
30,30,"(2, 0, 0, 0, 0, 1)",24806.373071326816,1
31,31,"(4, 0, 0, 0, 0, 0)",24827.33818564999,24
32,32,"(3, 0, 0, 0, 0, 0)",24828.97772860406,12
33,33,"(4, 0, 1, 0, 0, 0)",24832.977356409985,28
34,34,"(2, 0, 1, 0, 0, 0)",24851.504840925278,4
35,35,"(2, 0, 0, 0, 0, 0)",24893.59642553535,0
